-5.000000e-09, 5.555556e+00, 4.966319e-03
-5.000000e-09, 5.555556e+00, 5.348112e-03
-5.000000e-09, 5.555556e+00, 5.109820e-03
-5.000000e-09, 5.555556e+00, 4.882361e-03
-5.000000e-09, 5.555556e+00, 4.449278e-03
-5.000000e-09, 5.555556e+00, 4.567528e-03
-5.000000e-09, 5.555556e+00, 4.655611e-03
-5.000000e-09, 5.555556e+00, 5.369944e-03
-5.000000e-09, 5.555556e+00, 4.714445e-03
-5.000000e-09, 5.555556e+00, 4.559069e-03
-5.000000e-09, 1.111111e+01, 1.339469e-02
-5.000000e-09, 1.111111e+01, 1.376140e-02
-5.000000e-09, 1.111111e+01, 1.355074e-02
-5.000000e-09, 1.111111e+01, 1.343615e-02
-5.000000e-09, 1.111111e+01, 1.348878e-02
-5.000000e-09, 1.111111e+01, 1.583011e-02
-5.000000e-09, 1.111111e+01, 1.399678e-02
-5.000000e-09, 1.111111e+01, 1.526365e-02
-5.000000e-09, 1.111111e+01, 1.400132e-02
-5.000000e-09, 1.111111e+01, 1.373319e-02
-5.000000e-09, 1.388889e+01, 1.894561e-02
-5.000000e-09, 1.388889e+01, 1.939074e-02
-5.000000e-09, 1.388889e+01, 1.854986e-02
-5.000000e-09, 1.388889e+01, 1.885049e-02
-5.000000e-09, 1.388889e+01, 1.865307e-02
-5.000000e-09, 1.388889e+01, 1.960144e-02
-5.000000e-09, 1.388889e+01, 1.973344e-02
-5.000000e-09, 1.388889e+01, 1.858490e-02
-5.000000e-09, 1.388889e+01, 1.857819e-02
-5.000000e-09, 1.388889e+01, 1.994932e-02
-5.000000e-09, 1.944444e+01, 2.845365e-02
-5.000000e-09, 1.944444e+01, 3.003174e-02
-5.000000e-09, 1.944444e+01, 2.877140e-02
-5.000000e-09, 1.944444e+01, 2.896565e-02
-5.000000e-09, 1.944444e+01, 2.891753e-02
-5.000000e-09, 1.944444e+01, 2.871674e-02
-5.000000e-09, 1.944444e+01, 2.848674e-02
-5.000000e-09, 1.944444e+01, 2.865890e-02
-5.000000e-09, 1.944444e+01, 2.922940e-02
-5.000000e-09, 1.944444e+01, 2.877957e-02
-5.000000e-09, 2.222222e+01, 3.451494e-02
-5.000000e-09, 2.222222e+01, 3.408519e-02
-5.000000e-09, 2.222222e+01, 3.397228e-02
-5.000000e-09, 2.222222e+01, 3.331782e-02
-5.000000e-09, 2.222222e+01, 3.420882e-02
-5.000000e-09, 2.222222e+01, 3.353403e-02
-5.000000e-09, 2.222222e+01, 3.359561e-02
-5.000000e-09, 2.222222e+01, 3.324844e-02
-5.000000e-09, 2.222222e+01, 3.380886e-02
-5.000000e-09, 2.222222e+01, 3.332499e-02
-5.000000e-09, 2.777778e+01, 4.325036e-02
-5.000000e-09, 2.777778e+01, 4.357582e-02
-5.000000e-09, 2.777778e+01, 4.424457e-02
-5.000000e-09, 2.777778e+01, 4.327019e-02
-5.000000e-09, 2.777778e+01, 4.311728e-02
-5.000000e-09, 2.777778e+01, 4.356894e-02
-5.000000e-09, 2.777778e+01, 4.370849e-02
-5.000000e-09, 2.777778e+01, 4.314469e-02
-5.000000e-09, 2.777778e+01, 4.339232e-02
-5.000000e-09, 2.777778e+01, 4.265536e-02
-5.000000e-09, 3.055556e+01, 4.830278e-02
-5.000000e-09, 3.055556e+01, 4.834619e-02
-5.000000e-09, 3.055556e+01, 4.775915e-02
-5.000000e-09, 3.055556e+01, 4.760182e-02
-5.000000e-09, 3.055556e+01, 4.746994e-02
-5.000000e-09, 3.055556e+01, 4.751178e-02
-5.000000e-09, 3.055556e+01, 4.821249e-02
-5.000000e-09, 3.055556e+01, 4.692286e-02
-5.000000e-09, 3.055556e+01, 4.715953e-02
-5.000000e-09, 3.055556e+01, 4.681178e-02
-5.000000e-09, 3.333333e+01, 5.153794e-02
-5.000000e-09, 3.333333e+01, 5.143899e-02
-5.000000e-09, 3.333333e+01, 5.281886e-02
-5.000000e-09, 3.333333e+01, 5.232803e-02
-5.000000e-09, 3.333333e+01, 5.143474e-02
-5.000000e-09, 3.333333e+01, 5.169724e-02
-5.000000e-09, 3.333333e+01, 5.250799e-02
-5.000000e-09, 3.333333e+01, 5.197736e-02
-5.000000e-09, 3.333333e+01, 5.122561e-02
-5.000000e-09, 3.333333e+01, 5.134769e-02
-5.000000e-09, 3.888889e+01, 6.137403e-02
-5.000000e-09, 3.888889e+01, 6.168011e-02
-5.000000e-09, 3.888889e+01, 6.139249e-02
-5.000000e-09, 3.888889e+01, 6.128678e-02
-5.000000e-09, 3.888889e+01, 6.142365e-02
-5.000000e-09, 3.888889e+01, 6.119936e-02
-5.000000e-09, 3.888889e+01, 6.114761e-02
-5.000000e-09, 3.888889e+01, 6.118999e-02
-5.000000e-09, 3.888889e+01, 6.118599e-02
-5.000000e-09, 3.888889e+01, 6.118103e-02
-5.000000e-08, 3.513333e+00, 3.867445e-03
-5.000000e-08, 3.513333e+00, 3.625444e-03
-5.000000e-08, 3.513333e+00, 3.536528e-03
-5.000000e-08, 3.513333e+00, 3.639736e-03
-5.000000e-08, 3.513333e+00, 3.701736e-03
-5.000000e-08, 3.513333e+00, 3.683236e-03
-5.000000e-08, 3.513333e+00, 3.965903e-03
-5.000000e-08, 3.513333e+00, 3.585820e-03
-5.000000e-08, 3.513333e+00, 3.707570e-03
-5.000000e-08, 3.513333e+00, 3.477612e-03
-5.000000e-08, 5.270000e+00, 5.159653e-03
-5.000000e-08, 5.270000e+00, 5.203278e-03
-5.000000e-08, 5.270000e+00, 5.189153e-03
-5.000000e-08, 5.270000e+00, 5.236778e-03
-5.000000e-08, 5.270000e+00, 5.103903e-03
-5.000000e-08, 5.270000e+00, 5.086487e-03
-5.000000e-08, 5.270000e+00, 5.044944e-03
-5.000000e-08, 5.270000e+00, 5.022028e-03
-5.000000e-08, 5.270000e+00, 5.312403e-03
-5.000000e-08, 5.270000e+00, 4.911861e-03
-5.000000e-08, 7.905000e+00, 8.526486e-03
-5.000000e-08, 7.905000e+00, 8.605820e-03
-5.000000e-08, 7.905000e+00, 8.557319e-03
-5.000000e-08, 7.905000e+00, 8.550736e-03
-5.000000e-08, 7.905000e+00, 8.267695e-03
-5.000000e-08, 7.905000e+00, 8.398778e-03
-5.000000e-08, 7.905000e+00, 8.253570e-03
-5.000000e-08, 7.905000e+00, 8.414861e-03
-5.000000e-08, 7.905000e+00, 8.561237e-03
-5.000000e-08, 7.905000e+00, 8.392278e-03
-5.000000e-08, 1.141833e+01, 1.523794e-02
-5.000000e-08, 1.141833e+01, 1.519761e-02
-5.000000e-08, 1.141833e+01, 1.510049e-02
-5.000000e-08, 1.141833e+01, 1.530261e-02
-5.000000e-08, 1.141833e+01, 1.524757e-02
-5.000000e-08, 1.141833e+01, 1.512199e-02
-5.000000e-08, 1.141833e+01, 1.515690e-02
-5.000000e-08, 1.141833e+01, 1.528599e-02
-5.000000e-08, 1.141833e+01, 1.519511e-02
-5.000000e-08, 1.141833e+01, 1.517169e-02
-5.000000e-08, 1.581000e+01, 2.361203e-02
-5.000000e-08, 1.581000e+01, 2.339082e-02
-5.000000e-08, 1.581000e+01, 2.355265e-02
-5.000000e-08, 1.581000e+01, 2.350478e-02
-5.000000e-08, 1.581000e+01, 2.328769e-02
-5.000000e-08, 1.581000e+01, 2.350203e-02
-5.000000e-08, 1.581000e+01, 2.348244e-02
-5.000000e-08, 1.581000e+01, 2.378707e-02
-5.000000e-08, 1.581000e+01, 2.370603e-02
-5.000000e-08, 1.581000e+01, 2.354715e-02
-5.000000e-08, 1.932333e+01, 3.091240e-02
-5.000000e-08, 1.932333e+01, 3.032149e-02
-5.000000e-08, 1.932333e+01, 3.028799e-02
-5.000000e-08, 1.932333e+01, 3.025399e-02
-5.000000e-08, 1.932333e+01, 3.426603e-02
-5.000000e-08, 1.932333e+01, 3.046240e-02
-5.000000e-08, 1.932333e+01, 3.054782e-02
-5.000000e-08, 1.932333e+01, 3.040099e-02
-5.000000e-08, 1.932333e+01, 3.052340e-02
-5.000000e-08, 1.932333e+01, 3.025940e-02
-5.000000e-08, 2.371500e+01, 3.808411e-02
-5.000000e-08, 2.371500e+01, 3.835736e-02
-5.000000e-08, 2.371500e+01, 3.804878e-02
-5.000000e-08, 2.371500e+01, 3.819640e-02
-5.000000e-08, 2.371500e+01, 3.811465e-02
-5.000000e-08, 2.371500e+01, 3.830790e-02
-5.000000e-08, 2.371500e+01, 3.834261e-02
-5.000000e-08, 2.371500e+01, 3.851986e-02
-5.000000e-08, 2.371500e+01, 3.814886e-02
-5.000000e-08, 2.371500e+01, 3.804632e-02
-5.000000e-08, 2.722833e+01, 4.472753e-02
-5.000000e-08, 2.722833e+01, 4.443969e-02
-5.000000e-08, 2.722833e+01, 4.437744e-02
