6.020436e+07,8.417401e+07,1.026929e+08,1.182589e+08,1.308110e+08,1.446785e+08,1.561827e+08,1.627902e+08,1.740304e+08,1.810091e+08,1.953368e+08,1.944044e+08,2.030279e+08,2.205131e+08,2.235529e+08,2.214615e+08,2.236086e+08,2.300799e+08,2.398500e+08,2.531781e+08,2.699224e+08,2.759161e+08,2.709298e+08,2.675022e+08,2.653480e+08,2.644568e+08,2.648848e+08,2.663134e+08,2.691186e+08,2.726020e+08,2.775320e+08,2.833045e+08,2.896177e+08,2.967528e+08,3.052708e+08,3.140343e+08,3.236222e+08,3.335319e+08,3.445062e+08,3.560593e+08,3.684946e+08,3.815180e+08,3.945353e+08
6.047220e+07,8.446491e+07,1.030061e+08,1.187143e+08,1.312727e+08,1.450631e+08,1.565993e+08,1.632882e+08,1.747093e+08,1.815430e+08,1.962292e+08,1.950780e+08,2.036293e+08,2.210648e+08,2.247167e+08,2.225718e+08,2.247205e+08,2.307658e+08,2.407794e+08,2.538348e+08,2.705917e+08,2.772681e+08,2.724771e+08,2.690983e+08,2.670979e+08,2.664793e+08,2.670713e+08,2.689072e+08,2.714722e+08,2.749156e+08,2.792887e+08,2.849779e+08,2.912937e+08,2.983474e+08,3.061682e+08,3.148123e+08,3.248366e+08,3.347783e+08,3.453539e+08,3.568957e+08,3.697956e+08,3.824166e+08,3.962422e+08
6.053179e+07,8.464367e+07,1.032712e+08,1.189192e+08,1.315452e+08,1.454975e+08,1.570657e+08,1.637149e+08,1.749701e+08,1.820452e+08,1.963891e+08,1.954362e+08,2.044028e+08,2.217631e+08,2.248427e+08,2.225221e+08,2.248573e+08,2.312779e+08,2.412590e+08,2.546110e+08,2.714377e+08,2.774542e+08,2.725575e+08,2.690765e+08,2.669747e+08,2.662700e+08,2.666508e+08,2.680162e+08,2.707336e+08,2.744430e+08,2.790404e+08,2.844018e+08,2.910301e+08,2.984453e+08,3.066884e+08,3.156533e+08,3.251425e+08,3.355266e+08,3.469795e+08,3.580850e+08,3.702956e+08,3.836647e+08,3.966845e+08
6.000544e+07,8.387126e+07,1.023232e+08,1.178357e+08,1.303235e+08,1.441396e+08,1.556002e+08,1.621474e+08,1.734908e+08,1.802842e+08,1.947153e+08,1.938466e+08,2.022216e+08,2.196756e+08,2.229582e+08,2.207445e+08,2.230853e+08,2.294722e+08,2.390823e+08,2.521212e+08,2.688984e+08,2.750423e+08,2.701753e+08,2.667433e+08,2.648374e+08,2.640313e+08,2.644591e+08,2.662836e+08,2.688083e+08,2.725680e+08,2.769274e+08,2.824152e+08,2.890033e+08,2.962622e+08,3.045187e+08,3.132926e+08,3.225542e+08,3.324737e+08,3.430737e+08,3.545455e+08,3.671091e+08,3.800671e+08,3.932353e+08
5.996779e+07,8.382108e+07,1.022607e+08,1.177973e+08,1.302898e+08,1.440401e+08,1.554887e+08,1.621296e+08,1.732394e+08,1.802757e+08,1.945746e+08,1.933745e+08,2.021937e+08,2.195221e+08,2.227768e+08,2.205156e+08,2.226878e+08,2.286807e+08,2.387221e+08,2.521286e+08,2.687043e+08,2.748979e+08,2.699729e+08,2.665503e+08,2.644194e+08,2.637314e+08,2.642985e+08,2.658126e+08,2.684119e+08,2.719905e+08,2.766152e+08,2.819226e+08,2.882311e+08,2.954791e+08,3.031075e+08,3.118733e+08,3.217916e+08,3.319094e+08,3.430602e+08,3.545758e+08,3.668925e+08,3.797930e+08,3.930460e+08
5.960183e+07,8.329386e+07,1.016112e+08,1.171491e+08,1.296302e+08,1.431306e+08,1.545103e+08,1.614198e+08,1.723395e+08,1.795170e+08,1.934122e+08,1.925556e+08,2.011803e+08,2.181355e+08,2.214084e+08,2.192395e+08,2.215561e+08,2.279331e+08,2.378651e+08,2.511819e+08,2.670100e+08,2.732104e+08,2.683863e+08,2.650172e+08,2.631085e+08,2.623616e+08,2.627523e+08,2.642679e+08,2.668019e+08,2.703723e+08,2.750084e+08,2.804362e+08,2.869547e+08,2.941927e+08,3.023589e+08,3.111820e+08,3.205248e+08,3.308825e+08,3.414520e+08,3.533202e+08,3.646613e+08,3.773941e+08,3.906163e+08
6.046485e+07,8.449982e+07,1.030711e+08,1.187491e+08,1.313274e+08,1.451758e+08,1.567185e+08,1.634093e+08,1.747247e+08,1.816825e+08,1.961917e+08,1.951075e+08,2.038737e+08,2.212518e+08,2.245179e+08,2.223954e+08,2.246531e+08,2.308244e+08,2.406142e+08,2.540783e+08,2.708201e+08,2.771121e+08,2.721566e+08,2.687086e+08,2.665521e+08,2.657094e+08,2.659571e+08,2.675902e+08,2.701397e+08,2.737109e+08,2.786218e+08,2.844423e+08,2.909064e+08,2.982076e+08,3.061467e+08,3.149348e+08,3.243845e+08,3.345235e+08,3.459225e+08,3.573029e+08,3.695750e+08,3.827810e+08,3.962635e+08
6.020656e+07,8.411993e+07,1.026132e+08,1.182046e+08,1.307090e+08,1.445246e+08,1.560165e+08,1.625890e+08,1.739892e+08,1.807571e+08,1.953468e+08,1.942970e+08,2.027407e+08,2.202556e+08,2.236750e+08,2.214545e+08,2.235981e+08,2.298733e+08,2.397125e+08,2.527376e+08,2.696012e+08,2.760139e+08,2.711653e+08,2.677201e+08,2.656430e+08,2.650088e+08,2.655481e+08,2.670150e+08,2.696649e+08,2.731928e+08,2.778162e+08,2.832369e+08,2.894264e+08,2.967054e+08,3.044604e+08,3.136366e+08,3.228358e+08,3.332886e+08,3.438351e+08,3.553673e+08,3.675900e+08,3.810452e+08,3.945793e+08
6.055411e+07,8.463023e+07,1.032393e+08,1.189227e+08,1.315231e+08,1.454236e+08,1.569784e+08,1.636624e+08,1.750789e+08,1.819607e+08,1.964846e+08,1.956197e+08,2.040638e+08,2.216238e+08,2.250015e+08,2.228374e+08,2.251840e+08,2.315766e+08,2.410792e+08,2.544819e+08,2.712798e+08,2.776028e+08,2.728029e+08,2.695417e+08,2.676163e+08,2.668855e+08,2.673308e+08,2.690517e+08,2.716328e+08,2.751354e+08,2.795262e+08,2.852357e+08,2.916156e+08,2.990990e+08,3.070968e+08,3.161583e+08,3.258193e+08,3.351902e+08,3.461834e+08,3.578660e+08,3.704356e+08,3.834267e+08,3.968006e+08
6.035942e+07,8.438811e+07,1.029611e+08,1.185366e+08,1.310899e+08,1.450312e+08,1.565680e+08,1.630900e+08,1.744955e+08,1.813272e+08,1.959042e+08,1.949261e+08,2.032673e+08,2.210526e+08,2.242968e+08,2.220997e+08,2.244981e+08,2.306925e+08,2.403883e+08,2.535632e+08,2.705898e+08,2.767539e+08,2.719782e+08,2.686441e+08,2.666742e+08,2.658651e+08,2.664914e+08,2.680433e+08,2.706274e+08,2.741800e+08,2.787777e+08,2.841887e+08,2.909297e+08,2.981936e+08,3.060179e+08,3.148725e+08,3.242101e+08,3.342485e+08,3.447364e+08,3.565514e+08,3.691413e+08,3.824502e+08,3.955995e+08
