3.280972e+02,4.657656e+02,5.369419e+02,6.577784e+02
3.332435e+02,4.717244e+02,5.221511e+02,6.677595e+02
3.593555e+02,5.099040e+02,5.620530e+02,7.197991e+02
3.389072e+02,4.793424e+02,5.447075e+02,6.783698e+02
3.433989e+02,4.861528e+02,5.388906e+02,6.879461e+02
3.530218e+02,4.989421e+02,5.345725e+02,7.055394e+02
3.120202e+02,4.426454e+02,4.821986e+02,6.257297e+02
3.003373e+02,4.252241e+02,4.727684e+02,6.004397e+02
3.420358e+02,4.851154e+02,5.414498e+02,6.867096e+02
3.476012e+02,4.932269e+02,5.418441e+02,6.982112e+02
