3.946658e+07,5.580091e+07,6.674129e+07,7.890243e+07,8.444479e+07,9.208463e+07,1.043745e+08,1.036994e+08,1.146707e+08,1.177164e+08,1.181289e+08,1.237869e+08,1.337319e+08,1.476044e+08,1.433148e+08,1.409561e+08,1.402268e+08,1.410465e+08,1.432259e+08,1.465786e+08,1.509801e+08,1.562754e+08,1.628047e+08,1.705100e+08,1.786926e+08,1.880315e+08,1.980791e+08,2.087432e+08
3.930523e+07,5.557348e+07,6.635242e+07,7.857231e+07,8.407268e+07,9.167123e+07,1.039429e+08,1.032176e+08,1.139209e+08,1.171887e+08,1.176963e+08,1.231916e+08,1.329281e+08,1.469852e+08,1.427131e+08,1.402639e+08,1.394673e+08,1.402991e+08,1.424471e+08,1.458223e+08,1.504513e+08,1.557589e+08,1.623551e+08,1.696600e+08,1.778641e+08,1.868665e+08,1.967422e+08,2.078670e+08
3.931370e+07,5.557073e+07,6.642048e+07,7.857805e+07,8.414416e+07,9.175694e+07,1.039477e+08,1.033585e+08,1.140756e+08,1.172542e+08,1.178511e+08,1.234163e+08,1.330679e+08,1.469967e+08,1.428766e+08,1.405007e+08,1.399280e+08,1.406734e+08,1.425347e+08,1.460743e+08,1.502104e+08,1.560985e+08,1.626090e+08,1.700509e+08,1.781780e+08,1.870775e+08,1.970273e+08,2.078808e+08
3.914265e+07,5.533414e+07,6.621503e+07,7.824353e+07,8.369036e+07,9.126040e+07,1.035047e+08,1.027404e+08,1.137850e+08,1.166545e+08,1.171593e+08,1.225998e+08,1.325078e+08,1.463690e+08,1.420808e+08,1.396302e+08,1.388736e+08,1.396234e+08,1.415700e+08,1.449988e+08,1.496353e+08,1.549985e+08,1.614189e+08,1.688081e+08,1.769525e+08,1.862901e+08,1.965531e+08,2.069946e+08
3.900475e+07,5.514183e+07,6.591934e+07,7.796549e+07,8.340893e+07,9.087046e+07,1.031413e+08,1.022581e+08,1.132320e+08,1.162063e+08,1.166099e+08,1.219765e+08,1.320002e+08,1.458557e+08,1.416515e+08,1.392268e+08,1.383281e+08,1.389170e+08,1.410238e+08,1.443674e+08,1.488170e+08,1.541527e+08,1.604577e+08,1.678779e+08,1.764151e+08,1.855740e+08,1.955831e+08,2.062619e+08
3.936502e+07,5.565295e+07,6.654590e+07,7.869667e+07,8.414012e+07,9.169200e+07,1.040861e+08,1.031794e+08,1.143159e+08,1.171472e+08,1.175402e+08,1.230526e+08,1.333194e+08,1.471954e+08,1.428240e+08,1.402374e+08,1.393128e+08,1.399085e+08,1.417673e+08,1.451328e+08,1.496616e+08,1.552485e+08,1.618838e+08,1.693462e+08,1.778398e+08,1.874443e+08,1.974454e+08,2.081620e+08
3.939158e+07,5.569273e+07,6.653388e+07,7.874189e+07,8.426106e+07,9.190197e+07,1.041585e+08,1.034994e+08,1.142548e+08,1.173524e+08,1.177551e+08,1.235488e+08,1.332005e+08,1.472942e+08,1.431307e+08,1.406840e+08,1.399317e+08,1.405943e+08,1.426663e+08,1.457506e+08,1.501113e+08,1.556492e+08,1.623969e+08,1.701886e+08,1.782566e+08,1.872460e+08,1.973303e+08,2.083036e+08
3.889900e+07,5.499402e+07,6.577162e+07,7.776458e+07,8.325970e+07,9.071876e+07,1.028499e+08,1.021552e+08,1.130033e+08,1.158701e+08,1.163438e+08,1.219169e+08,1.317817e+08,1.454487e+08,1.411287e+08,1.386054e+08,1.377752e+08,1.384161e+08,1.404662e+08,1.439023e+08,1.482424e+08,1.538550e+08,1.603961e+08,1.679068e+08,1.763140e+08,1.852884e+08,1.951907e+08,2.056887e+08
3.929639e+07,5.555204e+07,6.643878e+07,7.855023e+07,8.398006e+07,9.151374e+07,1.039009e+08,1.029653e+08,1.141316e+08,1.170756e+08,1.173141e+08,1.227854e+08,1.329351e+08,1.469281e+08,1.426766e+08,1.402263e+08,1.396419e+08,1.402813e+08,1.423064e+08,1.454729e+08,1.497037e+08,1.549203e+08,1.616267e+08,1.689514e+08,1.774878e+08,1.868820e+08,1.971369e+08,2.077861e+08
3.898066e+07,5.510303e+07,6.585049e+07,7.791892e+07,8.332140e+07,9.080626e+07,1.030684e+08,1.021777e+08,1.130924e+08,1.161158e+08,1.165128e+08,1.218741e+08,1.318358e+08,1.457580e+08,1.415242e+08,1.390322e+08,1.381791e+08,1.389428e+08,1.409556e+08,1.441950e+08,1.485809e+08,1.540015e+08,1.604027e+08,1.677248e+08,1.761068e+08,1.853303e+08,1.953315e+08,2.061255e+08
