2.472310e-06,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.944620e-05,4.810657e-05,4.643938e-05,4.270293e-05,4.156084e-05,3.988135e-05,3.695630e-05,3.607278e-05,3.473773e-05,3.307537e-05,3.164094e-05,3.020097e-05,2.975619e-05,2.902704e-05,2.780632e-05,2.684489e-05,2.553203e-05,2.474354e-05,2.395964e-05,2.381950e-05,2.342007e-05,2.296733e-05,2.243959e-05,2.165568e-05,2.086140e-05,2.016940e-05,1.976924e-05,1.918722e-05,1.868528e-05,1.811171e-05,1.800992e-05,1.788136e-05,1.770480e-05,1.745202e-05,1.722577e-05,1.675519e-05,1.655644e-05,1.607982e-05,1.585454e-05,1.547778e-05,1.500624e-05,1.480459e-05,1.448114e-05,1.414442e-05,1.379203e-05,1.352646e-05,1.328261e-05,1.301367e-05,1.278260e-05,1.256672e-05,1.232624e-05,1.219455e-05,1.198277e-05,1.198760e-05,1.197168e-05,1.191065e-05,1.189498e-05,1.180115e-05,1.170587e-05,1.161615e-05,1.153052e-05,1.142391e-05,1.134552e-05,1.123843e-05,1.125410e-05,1.110287e-05,1.089520e-05,1.088121e-05,1.079148e-05,1.062650e-05,1.053146e-05,1.035973e-05,1.005388e-05,1.008910e-05,9.805447e-06,9.820643e-06,9.525894e-06,9.563281e-06,9.475242e-06,9.298924e-06,8.995010e-06,9.058205e-06,8.958588e-06,8.599680e-06,8.701709e-06,8.555541e-06,8.464366e-06,8.163829e-06,8.242461e-06,7.962185e-06,8.045399e-06,7.771877e-06,7.705305e-06,7.754028e-06,7.524645e-06,7.562272e-06,7.373412e-06,7.405733e-06,7.220007e-06,7.133416e-06,7.072633e-06,7.098924e-06,7.045377e-06,6.955650e-06,6.902586e-06,6.704801e-06,6.779091e-06,6.588783e-06,6.544161e-06,6.583476e-06,6.439720e-06,6.369048e-06,6.432484e-06,6.265090e-06,6.315743e-06,6.247965e-06,6.141113e-06,6.155585e-06,6.119163e-06,5.992291e-06,6.021236e-06
4.944620e-06,9.889241e-05,9.889241e-05,9.889241e-05,9.889241e-05,9.889241e-05,9.889241e-05,9.889241e-05,9.889241e-05,9.049521e-05,8.234260e-05,7.338437e-05,6.863849e-05,6.388730e-05,5.874585e-05,5.387261e-05,5.118611e-05,4.795835e-05,4.564330e-05,4.309766e-05,4.144446e-05,3.964269e-05,3.691228e-05,3.539754e-05,3.482927e-05,3.304245e-05,3.131785e-05,3.000475e-05,2.959953e-05,2.895311e-05,2.794007e-05,2.669161e-05,2.602251e-05,2.501912e-05,2.397857e-05,2.364957e-05,2.368286e-05,2.273831e-05,2.233358e-05,2.143197e-05,2.106920e-05,2.011452e-05,1.971558e-05,1.889790e-05,1.856601e-05,1.807782e-05,1.798616e-05,1.786315e-05,1.781539e-05,1.756840e-05,1.725435e-05,1.692922e-05,1.655583e-05,1.631029e-05,1.596827e-05,1.567255e-05,1.502855e-05,1.487659e-05,1.443471e-05,1.414092e-05,1.386017e-05,1.357458e-05,1.333290e-05,1.309025e-05,1.289488e-05,1.247856e-05,1.244817e-05,1.214908e-05,1.197397e-05,1.194503e-05,1.192621e-05,1.189389e-05,1.188376e-05,1.182732e-05,1.175110e-05,1.168646e-05,1.156393e-05,1.150652e-05,1.139509e-05,1.130825e-05,1.115630e-05,1.105403e-05,1.096285e-05,1.081572e-05,1.071972e-05,1.054847e-05,1.043366e-05,1.025565e-05,1.014807e-05,9.994187e-06,9.908802e-06,9.734654e-06,9.644927e-06,9.494900e-06,9.388771e-06,9.226684e-06,9.147087e-06,8.935312e-06,8.898167e-06,8.715819e-06,8.631398e-06,8.499220e-06,8.402739e-06,8.259948e-06,8.228109e-06,8.109921e-06,8.041419e-06,7.927090e-06,7.854247e-06,7.746189e-06,7.681064e-06,7.559981e-06,7.492927e-06,7.345312e-06,7.317815e-06,7.224228e-06,7.163928e-06,7.064071e-06,7.001358e-06,6.930927e-06,6.864356e-06,6.792478e-06,6.743272e-06,6.654028e-06,6.627013e-06,6.520402e-06,6.475539e-06,6.474574e-06,6.435499e-06,6.270035e-06,6.229031e-06,6.273894e-06,6.140269e-06,6.165836e-06,6.058742e-06,6.002784e-06,6.029798e-06
9.889241e-06,1.977848e-04,1.977848e-04,1.977848e-04,1.977848e-04,1.617184e-04,1.362707e-04,1.177657e-04,1.012559e-04,9.130300e-05,8.208138e-05,7.474499e-05,6.811967e-05,6.342106e-05,5.850634e-05,5.416857e-05,5.202670e-05,4.757701e-05,4.558276e-05,4.299900e-05,4.191456e-05,3.955175e-05,3.696704e-05,3.573401e-05,3.521495e-05,3.334129e-05,3.148211e-05,3.034557e-05,3.012463e-05,2.883179e-05,2.807345e-05,2.697550e-05,2.581966e-05,2.478153e-05,2.416309e-05,2.398171e-05,2.372314e-05,2.278535e-05,2.222190e-05,2.124552e-05,2.104484e-05,2.007328e-05,1.954939e-05,1.906120e-05,1.860677e-05,1.813691e-05,1.803175e-05,1.799412e-05,1.759565e-05,1.763811e-05,1.740173e-05,1.677171e-05,1.671286e-05,1.612143e-05,1.566025e-05,1.540362e-05,1.528880e-05,1.465975e-05,1.466071e-05,1.396412e-05,1.401236e-05,1.344120e-05,1.320289e-05,1.314693e-05,1.291249e-05,1.241272e-05,1.250437e-05,1.235193e-05,1.213389e-05,1.186856e-05,1.206539e-05,1.179813e-05,1.198338e-05,1.191488e-05,1.170069e-05,1.163991e-05,1.163798e-05,1.147106e-05,1.144887e-05,1.126556e-05,1.121443e-05,1.106585e-05,1.097612e-05,1.078798e-05,1.066835e-05,1.055546e-05,1.045609e-05,1.027181e-05,1.019077e-05,1.002675e-05,9.882993e-06,9.730554e-06,9.619601e-06,9.447866e-06,9.362963e-06,9.165177e-06,9.119832e-06,8.938448e-06,8.839073e-06,8.674091e-06,8.569892e-06,8.534194e-06,8.340268e-06,8.281415e-06,8.128976e-06,7.991973e-06,8.002586e-06,7.920577e-06,7.681305e-06,7.595438e-06,7.525972e-06,7.524042e-06,7.458435e-06,7.244248e-06,7.288629e-06,7.071548e-06,7.006906e-06,7.049357e-06,6.834205e-06,6.909460e-06,6.854466e-06,6.596863e-06,6.710710e-06,6.620018e-06,6.568884e-06,6.331541e-06,6.457931e-06,6.369169e-06,6.320929e-06,6.240850e-06,6.204187e-06,6.134721e-06,5.970704e-06,6.038240e-06,5.860716e-06,5.931147e-06,5.770989e-06
1.977848e-05,3.955696e-04,3.955696e-04,2.724063e-04,2.007714e-04,1.630301e-04,1.353459e-04,1.160730e-04,1.019791e-04,9.022965e-05,8.295115e-05,7.443384e-05,6.834977e-05,6.354890e-05,5.913394e-05,5.430605e-05,5.141163e-05,4.811971e-05,4.597977e-05,4.304869e-05,4.153974e-05,3.955609e-05,3.727529e-05,3.583773e-05,3.502922e-05,3.303786e-05,3.155785e-05,3.016081e-05,2.955105e-05,2.907251e-05,2.810770e-05,2.691520e-05,2.577094e-05,2.489104e-05,2.402271e-05,2.410183e-05,2.357697e-05,2.298072e-05,2.222431e-05,2.163385e-05,2.075395e-05,2.021559e-05,1.969652e-05,1.908676e-05,1.862944e-05,1.804091e-05,1.798110e-05,1.785374e-05,1.768008e-05,1.739063e-05,1.703944e-05,1.696033e-05,1.636408e-05,1.605727e-05,1.583344e-05,1.525841e-05,1.509054e-05,1.472970e-05,1.413731e-05,1.387295e-05,1.351597e-05,1.321109e-05,1.311461e-05,1.281938e-05,1.246047e-05,1.231768e-05,1.201087e-05,1.191246e-05,1.170599e-05,1.165775e-05,1.163653e-05,1.161144e-05,1.150917e-05,1.145900e-05,1.148216e-05,1.129885e-05,1.121973e-05,1.111939e-05,1.104414e-05,1.089749e-05,1.087240e-05,1.072189e-05,1.052121e-05,1.046332e-05,1.027615e-05,1.017195e-05,1.002144e-05,9.896018e-06,9.755157e-06,9.593069e-06,9.535181e-06,9.388530e-06,9.226443e-06,9.079792e-06,8.989100e-06,8.861746e-06,8.780702e-06,8.643700e-06,8.566515e-06,8.435302e-06,8.363906e-06,8.228833e-06,8.182522e-06,8.057097e-06,8.003068e-06,7.895010e-06,7.831333e-06,7.746430e-06,7.688541e-06,7.609427e-06,7.559257e-06,7.487862e-06,7.437692e-06,7.370155e-06,7.335422e-06,7.265956e-06,7.233153e-06,7.177194e-06,7.144391e-06,7.096150e-06,7.076854e-06,7.022825e-06,7.009318e-06,6.961077e-06,6.947570e-06,6.903189e-06,6.895471e-06,6.866526e-06,6.835653e-06,6.822145e-06,6.795131e-06,6.783553e-06,6.771975e-06,6.743031e-06,6.743031e-06,6.717946e-06,6.717946e-06
3.955696e-05,7.911392e-04,4.073663e-04,2.710662e-04,2.052818e-04,1.621241e-04,1.374675e-04,1.157092e-04,1.005579e-04,9.035411e-05,8.185610e-05,7.552697e-05,6.864597e-05,6.325849e-05,5.957293e-05,5.455980e-05,5.122929e-05,4.782931e-05,4.622773e-05,4.278530e-05,4.197486e-05,3.975581e-05,3.733607e-05,3.595061e-05,3.480828e-05,3.313338e-05,3.117675e-05,2.979515e-05,2.945168e-05,2.864510e-05,2.757223e-05,2.620607e-05,2.509847e-05,2.411437e-05,2.314184e-05,2.327306e-05,2.265172e-05,2.218090e-05,2.137046e-05,2.047512e-05,2.005060e-05,1.925946e-05,1.871531e-05,1.809784e-05,1.753439e-05,1.717548e-05,1.705971e-05,1.704041e-05,1.686288e-05,1.674711e-05,1.656187e-05,1.634189e-05,1.609876e-05,1.589036e-05,1.561635e-05,1.537322e-05,1.513781e-05,1.489468e-05,1.467470e-05,1.446631e-05,1.428106e-05,1.411898e-05,1.396461e-05,1.383339e-05,1.371762e-05,1.361728e-05,1.354781e-05,1.348220e-05,1.341660e-05,1.341660e-05,1.343589e-05,1.342431e-05,1.344747e-05,1.345905e-05,1.346677e-05,1.348220e-05,1.349764e-05,1.350536e-05,1.353623e-05,1.354781e-05,1.357868e-05,1.359412e-05,1.363657e-05,1.366745e-05,1.367516e-05,1.372533e-05,1.374463e-05,1.377936e-05,1.378708e-05,1.381410e-05,1.386041e-05,1.389514e-05,1.391058e-05,1.393759e-05,1.392215e-05,1.394145e-05,1.398390e-05,1.397618e-05,1.399934e-05,1.401478e-05,1.400320e-05,1.402249e-05,1.402635e-05,1.399934e-05,1.402635e-05,1.399548e-05,1.399162e-05,1.398390e-05,1.397232e-05,1.395689e-05,1.397232e-05,1.393373e-05,1.393373e-05,1.389900e-05,1.390672e-05,1.386041e-05,1.386427e-05,1.383339e-05,1.380638e-05,1.378708e-05,1.376007e-05,1.372533e-05,1.372148e-05,1.367516e-05,1.366745e-05,1.362114e-05,1.359798e-05,1.357097e-05,1.355167e-05,1.352080e-05,1.350150e-05,1.347448e-05,1.347834e-05,1.345133e-05,1.341660e-05,1.341660e-05,1.340502e-05
7.911392e-05,1.150176e-03,4.112197e-04,2.708674e-04,2.059784e-04,1.636273e-04,1.352543e-04,1.170233e-04,1.019646e-04,9.117420e-05,8.252181e-05,7.498861e-05,6.787219e-05,6.258506e-05,5.861777e-05,5.373199e-05,5.067549e-05,4.619879e-05,4.435408e-05,4.125126e-05,3.971529e-05,3.741519e-05,3.539295e-05,3.421975e-05,3.318548e-05,3.177300e-05,3.064611e-05,2.966586e-05,2.950378e-05,2.919504e-05,2.867018e-05,2.804499e-05,2.754329e-05,2.707246e-05,2.684091e-05,2.688722e-05,2.695669e-05,2.701844e-05,2.703387e-05,2.698756e-05,2.691810e-05,2.678688e-05,2.665567e-05,2.656305e-05,2.655533e-05,2.658620e-05,2.661708e-05,2.664795e-05,2.665567e-05,2.679460e-05,2.689494e-05,2.701072e-05,2.711106e-05,2.726543e-05,2.738120e-05,2.752014e-05,2.762047e-05,2.769766e-05,2.771310e-05,2.766679e-05,2.762047e-05,2.752014e-05,2.738892e-05,2.730402e-05,2.718824e-05,2.701844e-05,2.691038e-05,2.687950e-05,2.676373e-05,2.677145e-05,2.680232e-05,2.679460e-05,2.678688e-05,2.676373e-05,2.676373e-05,2.674829e-05,2.674057e-05,2.671742e-05,2.669426e-05,2.668654e-05,2.664795e-05,2.664795e-05,2.660936e-05,2.659392e-05,2.658620e-05,2.657077e-05,2.656305e-05,2.656305e-05,2.654761e-05,2.657077e-05,2.654761e-05,2.655533e-05,2.656305e-05,2.657848e-05,2.662479e-05,2.664023e-05,2.661708e-05,2.667111e-05,2.664795e-05,2.666339e-05,2.667111e-05,2.668654e-05,2.670970e-05,2.670970e-05,2.670198e-05,2.670970e-05,2.669426e-05,2.670198e-05,2.669426e-05,2.668654e-05,2.668654e-05,2.667111e-05,2.667111e-05,2.666339e-05,2.665567e-05,2.664023e-05,2.663251e-05,2.661708e-05,2.660164e-05,2.658620e-05,2.657077e-05,2.655533e-05,2.653989e-05,2.651674e-05,2.650902e-05,2.650902e-05,2.649358e-05,2.648586e-05,2.647814e-05,2.649358e-05,2.649358e-05,2.650130e-05,2.650902e-05,2.650130e-05,2.650130e-05,2.651674e-05,2.652445e-05
1.186709e-04,1.151359e-03,4.267821e-04,2.720464e-04,2.058106e-04,1.628342e-04,1.370970e-04,1.173340e-04,1.018546e-04,8.903811e-05,8.073692e-05,7.242415e-05,6.582487e-05,6.020970e-05,5.598385e-05,5.156118e-05,4.919933e-05,4.609652e-05,4.488086e-05,4.292423e-05,4.258848e-05,4.185909e-05,4.074763e-05,4.030768e-05,4.038872e-05,4.019190e-05,3.984457e-05,3.960144e-05,3.969406e-05,3.996035e-05,4.030768e-05,4.048134e-05,4.043503e-05,4.037714e-05,4.056239e-05,4.043503e-05,4.067816e-05,4.082867e-05,4.082867e-05,4.116443e-05,4.118758e-05,4.116443e-05,4.101392e-05,4.065501e-05,4.042345e-05,4.022663e-05,4.018032e-05,4.018032e-05,4.014559e-05,4.006455e-05,3.994877e-05,3.983299e-05,3.971722e-05,3.963617e-05,3.960144e-05,3.960144e-05,3.967091e-05,3.975195e-05,3.984457e-05,3.994877e-05,4.006455e-05,4.012244e-05,4.015717e-05,4.020348e-05,4.016875e-05,4.013401e-05,4.009928e-05,4.004139e-05,4.001824e-05,3.996035e-05,4.000666e-05,3.998350e-05,3.985615e-05,3.978668e-05,3.985615e-05,3.979826e-05,3.968248e-05,3.970564e-05,3.967091e-05,3.961302e-05,3.961302e-05,3.958986e-05,3.958986e-05,3.962459e-05,3.961302e-05,3.963617e-05,3.967091e-05,3.970564e-05,3.975195e-05,3.979826e-05,3.984457e-05,3.987930e-05,3.991404e-05,3.994877e-05,3.993719e-05,3.997193e-05,3.990246e-05,3.994877e-05,3.984457e-05,3.987930e-05,3.983299e-05,3.970564e-05,3.975195e-05,3.970564e-05,3.967091e-05,3.963617e-05,3.960144e-05,3.960144e-05,3.958986e-05,3.961302e-05,3.962459e-05,3.961302e-05,3.965933e-05,3.965933e-05,3.968248e-05,3.975195e-05,3.974037e-05,3.979826e-05,3.980984e-05,3.982142e-05,3.984457e-05,3.984457e-05,3.983299e-05,3.980984e-05,3.980984e-05,3.978668e-05,3.974037e-05,3.969406e-05,3.970564e-05,3.968248e-05,3.965933e-05,3.961302e-05,3.961302e-05,3.960144e-05,3.958986e-05,3.958986e-05,3.958986e-05
1.582278e-04,1.138572e-03,4.172671e-04,2.752322e-04,2.017834e-04,1.628207e-04,1.344168e-04,1.157382e-04,9.989990e-05,8.613019e-05,7.882853e-05,7.177387e-05,6.539843e-05,6.144658e-05,5.879144e-05,5.578124e-05,5.510202e-05,5.371270e-05,5.369726e-05,5.294085e-05,5.298716e-05,5.337308e-05,5.318784e-05,5.321872e-05,5.365095e-05,5.419124e-05,5.445367e-05,5.434561e-05,5.443823e-05,5.449998e-05,5.453085e-05,5.466978e-05,5.436105e-05,5.397512e-05,5.358920e-05,5.349658e-05,5.341940e-05,5.303347e-05,5.290998e-05,5.281736e-05,5.286367e-05,5.303347e-05,5.311066e-05,5.315697e-05,5.314153e-05,5.314153e-05,5.318784e-05,5.314153e-05,5.326503e-05,5.323415e-05,5.332677e-05,5.334221e-05,5.343483e-05,5.329590e-05,5.331134e-05,5.307978e-05,5.295629e-05,5.290998e-05,5.281736e-05,5.281736e-05,5.283279e-05,5.289454e-05,5.297173e-05,5.303347e-05,5.306435e-05,5.306435e-05,5.306435e-05,5.306435e-05,5.309522e-05,5.307978e-05,5.306435e-05,5.303347e-05,5.297173e-05,5.290998e-05,5.287910e-05,5.283279e-05,5.281736e-05,5.280192e-05,5.280192e-05,5.281736e-05,5.283279e-05,5.286367e-05,5.289454e-05,5.294085e-05,5.298716e-05,5.301804e-05,5.306435e-05,5.304891e-05,5.309522e-05,5.303347e-05,5.306435e-05,5.303347e-05,5.295629e-05,5.290998e-05,5.290998e-05,5.286367e-05,5.283279e-05,5.283279e-05,5.281736e-05,5.280192e-05,5.281736e-05,5.284823e-05,5.287910e-05,5.289454e-05,5.294085e-05,5.297173e-05,5.300260e-05,5.301804e-05,5.298716e-05,5.298716e-05,5.297173e-05,5.294085e-05,5.295629e-05,5.287910e-05,5.286367e-05,5.283279e-05,5.281736e-05,5.281736e-05,5.280192e-05,5.281736e-05,5.281736e-05,5.283279e-05,5.286367e-05,5.287910e-05,5.290998e-05,5.292541e-05,5.292541e-05,5.295629e-05,5.295629e-05,5.295629e-05,5.292541e-05,5.289454e-05,5.290998e-05,5.287910e-05,5.286367e-05,5.281736e-05,5.280192e-05
2.373418e-04,1.143191e-03,4.234072e-04,2.727353e-04,1.998886e-04,1.591120e-04,1.325760e-04,1.101616e-04,9.740299e-05,8.890497e-05,8.478332e-05,8.168050e-05,8.012909e-05,7.980492e-05,7.950390e-05,7.968914e-05,8.080060e-05,8.103215e-05,8.165735e-05,8.205099e-05,8.158788e-05,8.140264e-05,8.107846e-05,8.031434e-05,7.975861e-05,7.952705e-05,7.950390e-05,7.920288e-05,7.936497e-05,7.968914e-05,7.973545e-05,7.987438e-05,8.031434e-05,8.024487e-05,7.992070e-05,7.980492e-05,7.959652e-05,7.955021e-05,7.938812e-05,7.941128e-05,7.924919e-05,7.922603e-05,7.936497e-05,7.961968e-05,7.957336e-05,7.955021e-05,7.952705e-05,7.955021e-05,7.948074e-05,7.941128e-05,7.936497e-05,7.934181e-05,7.936497e-05,7.924919e-05,7.920288e-05,7.922603e-05,7.931866e-05,7.943443e-05,7.950390e-05,7.957336e-05,7.948074e-05,7.948074e-05,7.945759e-05,7.943443e-05,7.938812e-05,7.931866e-05,7.924919e-05,7.920288e-05,7.920288e-05,7.922603e-05,7.924919e-05,7.929550e-05,7.934181e-05,7.938812e-05,7.941128e-05,7.943443e-05,7.929550e-05,7.936497e-05,7.924919e-05,7.924919e-05,7.920288e-05,7.920288e-05,7.920288e-05,7.922603e-05,7.927235e-05,7.931866e-05,7.931866e-05,7.941128e-05,7.941128e-05,7.929550e-05,7.929550e-05,7.931866e-05,7.922603e-05,7.920288e-05,7.920288e-05,7.920288e-05,7.922603e-05,7.924919e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.927235e-05,7.929550e-05,7.922603e-05,7.922603e-05,7.920288e-05,7.920288e-05,7.920288e-05,7.920288e-05,7.924919e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.931866e-05,7.924919e-05,7.924919e-05,7.920288e-05,7.920288e-05,7.917972e-05,7.920288e-05,7.920288e-05,7.924919e-05,7.927235e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.929550e-05,7.927235e-05,7.922603e-05,7.922603e-05,7.920288e-05,7.917972e-05,7.917972e-05,7.920288e-05
3.164557e-04,1.189830e-03,4.128599e-04,2.727546e-04,1.986266e-04,1.531495e-04,1.307660e-04,1.162244e-04,1.090308e-04,1.064066e-04,1.060361e-04,1.066535e-04,1.077959e-04,1.086912e-04,1.088147e-04,1.088456e-04,1.081972e-04,1.071784e-04,1.062213e-04,1.058200e-04,1.057582e-04,1.057582e-04,1.064066e-04,1.063448e-04,1.066535e-04,1.066844e-04,1.067770e-04,1.061287e-04,1.060361e-04,1.056347e-04,1.058508e-04,1.056656e-04,1.057891e-04,1.060669e-04,1.061904e-04,1.060978e-04,1.060978e-04,1.059126e-04,1.057891e-04,1.056656e-04,1.056656e-04,1.056656e-04,1.057582e-04,1.059435e-04,1.059743e-04,1.059435e-04,1.059126e-04,1.057582e-04,1.056347e-04,1.056965e-04,1.057582e-04,1.057582e-04,1.057273e-04,1.057582e-04,1.057582e-04,1.059435e-04,1.058817e-04,1.057582e-04,1.056347e-04,1.056038e-04,1.056347e-04,1.057582e-04,1.056347e-04,1.056656e-04,1.057273e-04,1.057891e-04,1.058508e-04,1.057582e-04,1.056965e-04,1.056965e-04,1.056347e-04,1.057273e-04,1.056347e-04,1.057273e-04,1.057273e-04,1.056965e-04,1.056347e-04,1.056656e-04,1.056038e-04,1.056347e-04,1.056347e-04,1.057273e-04,1.057273e-04,1.057273e-04,1.056347e-04,1.056965e-04,1.056965e-04,1.056656e-04,1.056038e-04,1.056347e-04,1.056965e-04,1.056965e-04,1.056965e-04,1.056347e-04,1.056347e-04,1.056965e-04,1.056656e-04,1.056656e-04,1.056038e-04,1.056347e-04,1.056347e-04,1.056347e-04,1.056347e-04,1.056347e-04,1.056965e-04,1.056347e-04,1.056656e-04,1.056038e-04,1.056656e-04,1.056656e-04,1.056965e-04,1.056965e-04,1.056965e-04,1.056347e-04,1.056347e-04,1.056656e-04,1.056656e-04,1.056038e-04,1.056038e-04,1.056656e-04,1.056038e-04,1.056965e-04,1.056038e-04,1.056965e-04,1.056965e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056038e-04,1.056656e-04
