3.002449e+07
4.944344e+07
8.061257e+07
6.404048e+07
3.664381e+07
1.864223e+07
3.057507e+07
5.290664e+07
3.928048e+07
3.955947e+07
4.014000e+07
1.610959e+07
3.629436e+07
1.760588e+07
3.044115e+07
2.960248e+07
2.916339e+07
2.997606e+07
3.806200e+07
4.509571e+07
3.289471e+07
3.305079e+07
5.659702e+07
4.163105e+07
2.917836e+07
5.176437e+07
1.876371e+07
7.494158e+07
2.916849e+07
5.324298e+07
7.972020e+07
3.203339e+07
4.182263e+07
2.607246e+07
2.285881e+07
3.990787e+07
7.820405e+07
3.723191e+07
3.083129e+07
3.873711e+07
3.722796e+07
7.312771e+07
4.888681e+07
7.036930e+07
4.479997e+07
3.101522e+07
3.437457e+07
5.063929e+07
3.727061e+07
7.339861e+07
4.123498e+07
2.848483e+07
4.960491e+07
2.186550e+07
3.979482e+07
3.105285e+07
4.693339e+07
4.883277e+07
2.286267e+07
5.092459e+07
5.372110e+07
5.657253e+07
3.854156e+07
6.702905e+07
2.045033e+07
5.447443e+07
4.381250e+07
5.600815e+07
6.259497e+07
4.749502e+07
4.754236e+07
2.823937e+07
4.181678e+07
9.305707e+07
5.351879e+07
3.710711e+07
3.998330e+07
5.197059e+07
1.868228e+07
6.468465e+07
6.236721e+07
5.309871e+07
2.464467e+07
2.804888e+07
2.850010e+07
4.903953e+07
7.770096e+07
5.952730e+07
2.214213e+07
4.700420e+07
4.160309e+07
2.938023e+07
3.923567e+07
7.658802e+07
5.983199e+07
4.366020e+07
1.425510e+07
5.865034e+07
1.112247e+08
1.507682e+07
