5.555556, 1, 7.389329e-09
5.555556, 2, 7.330079e-10
5.555556, 1, 2.912733e-09
5.555556, 2, 1.723852e-09
5.555556, 1, 7.468573e-09
5.555556, 2, 1.745913e-09
5.555556, 1, 7.465719e-09
5.555556, 2, 7.233127e-10
5.555556, 1, 7.359073e-09
5.555556, 2, 7.248859e-10
5.555556, 1, 7.456207e-09
5.555556, 2, 1.712803e-09
5.555556, 1, 7.446951e-09
5.555556, 2, 7.285079e-10
5.555556, 1, 2.919830e-09
5.555556, 2, 1.733766e-09
5.555556, 1, 2.915294e-09
5.555556, 2, 1.715766e-09
5.555556, 1, 7.426207e-09
5.555556, 2, 7.360811e-10
11.111111, 1, 1.614437e-09
11.111111, 2, 7.749958e-10
11.111111, 3, 5.899588e-10
11.111111, 4, 2.821775e-10
11.111111, 1, 1.657376e-09
11.111111, 2, 7.664226e-10
11.111111, 3, 5.910075e-10
11.111111, 4, 2.852385e-10
11.111111, 1, 1.620108e-09
11.111111, 2, 4.663853e-10
11.111111, 3, 6.155442e-10
11.111111, 4, 2.815678e-10
11.111111, 1, 1.628364e-09
11.111111, 2, 7.751177e-10
11.111111, 3, 6.124222e-10
11.111111, 4, 2.837751e-10
11.111111, 1, 1.626047e-09
11.111111, 2, 7.753982e-10
11.111111, 3, 6.159100e-10
11.111111, 4, 2.794214e-10
11.111111, 1, 1.625632e-09
11.111111, 2, 7.658494e-10
11.111111, 3, 6.078734e-10
11.111111, 4, 3.293849e-10
11.111111, 1, 1.546205e-09
11.111111, 2, 7.682885e-10
11.111111, 3, 6.060442e-10
11.111111, 4, 2.858970e-10
11.111111, 1, 1.638169e-09
11.111111, 2, 7.643494e-10
11.111111, 3, 6.049954e-10
11.111111, 4, 2.843848e-10
11.111111, 1, 1.631059e-09
11.111111, 2, 4.661170e-10
11.111111, 3, 6.096295e-10
11.111111, 4, 3.335435e-10
11.111111, 1, 1.549290e-09
11.111111, 2, 7.574836e-10
11.111111, 3, 6.050807e-10
11.111111, 4, 2.887995e-10
13.888889, 1, 1.204921e-09
13.888889, 2, 6.786023e-10
13.888889, 3, 3.744369e-10
13.888889, 4, 3.151867e-10
13.888889, 5, 2.131682e-10
13.888889, 1, 1.191091e-09
13.888889, 2, 6.177607e-10
13.888889, 3, 3.726869e-10
13.888889, 4, 3.165648e-10
13.888889, 5, 2.125767e-10
13.888889, 1, 1.190652e-09
13.888889, 2, 6.816450e-10
13.888889, 3, 5.446873e-10
13.888889, 4, 3.229490e-10
13.888889, 5, 2.112597e-10
13.888889, 1, 1.190372e-09
13.888889, 2, 6.221631e-10
13.888889, 3, 5.375714e-10
13.888889, 4, 3.203453e-10
13.888889, 5, 2.125950e-10
13.888889, 1, 1.158268e-09
13.888889, 2, 6.057850e-10
13.888889, 3, 3.719735e-10
13.888889, 4, 3.165343e-10
13.888889, 5, 1.862230e-10
13.888889, 1, 1.177744e-09
13.888889, 2, 6.119802e-10
13.888889, 3, 5.421629e-10
13.888889, 4, 3.171075e-10
13.888889, 5, 2.132353e-10
13.888889, 1, 1.173171e-09
13.888889, 2, 6.898645e-10
13.888889, 3, 3.712783e-10
13.888889, 4, 3.200892e-10
13.888889, 5, 2.127658e-10
13.888889, 1, 1.170292e-09
13.888889, 2, 6.981572e-10
13.888889, 3, 3.715527e-10
13.888889, 4, 3.354124e-10
13.888889, 5, 1.855035e-10
13.888889, 1, 1.191701e-09
13.888889, 2, 6.255534e-10
13.888889, 3, 5.468093e-10
13.888889, 4, 3.180282e-10
13.888889, 5, 1.870462e-10
13.888889, 1, 1.178305e-09
13.888889, 2, 6.892547e-10
13.888889, 3, 5.393214e-10
13.888889, 4, 3.208697e-10
