6.357329e+01,9.375833e+01,1.133357e+02,1.319361e+02,1.452797e+02,1.585977e+02,1.717622e+02,1.820688e+02,1.926853e+02,2.036423e+02,2.129705e+02,2.214973e+02,2.306615e+02,2.397370e+02,2.450018e+02,2.558390e+02,2.593939e+02,2.707887e+02,2.728565e+02,2.856647e+02,2.897677e+02,2.944221e+02,3.054449e+02,3.118809e+02,3.137349e+02,3.189696e+02,3.255524e+02,3.378273e+02,3.416819e+02,3.441069e+02,3.478568e+02,3.520554e+02,3.566610e+02,3.641514e+02,3.765036e+02,3.810708e+02,3.821661e+02,3.858859e+02,3.894475e+02,3.919709e+02,3.966488e+02,4.018288e+02,4.052053e+02,4.122540e+02,4.181302e+02,4.309158e+02,4.361844e+02,4.401942e+02,4.409938e+02,4.423245e+02,4.453687e+02,4.478779e+02,4.504448e+02,4.546065e+02,4.562659e+02,4.575304e+02,4.629668e+02,4.672171e+02,4.701812e+02,4.710846e+02,4.777810e+02,4.815162e+02,4.876983e+02,4.915452e+02,4.950812e+02,4.999456e+02,5.046781e+02,5.129444e+02,5.249073e+02,5.314512e+02,5.339185e+02,5.375226e+02,5.380209e+02,5.395607e+02,5.404394e+02,5.420610e+02,5.434164e+02,5.464378e+02,5.487903e+02,5.503936e+02,5.514184e+02,5.514628e+02,5.552905e+02,5.562146e+02,5.573668e+02,5.608199e+02,5.635141e+02,5.671934e+02,5.724766e+02,5.735067e+02,5.765795e+02,5.798350e+02,5.820144e+02,5.854790e+02,5.852579e+02,5.877408e+02,5.892081e+02,5.924344e+02,5.950435e+02,5.954751e+02,6.020970e+02,6.054514e+02,6.074916e+02,6.119859e+02,6.170330e+02,6.173287e+02,6.217434e+02,6.262996e+02,6.273302e+02,6.292620e+02,6.273562e+02,6.308791e+02,6.351466e+02,6.427582e+02,6.444588e+02,6.504653e+02,6.517177e+02,6.557425e+02,6.552355e+02,6.563613e+02,6.604685e+02,6.684452e+02,6.724579e+02,6.739714e+02,6.772613e+02,6.844011e+02,6.860983e+02,6.898968e+02,6.905546e+02,6.955438e+02,7.048923e+02,7.029360e+02,7.005167e+02,7.093324e+02,7.151703e+02,7.216656e+02,7.319185e+02,7.402333e+02,7.488710e+02,7.497406e+02,7.486996e+02,7.527874e+02,7.560414e+02,7.572354e+02
5.933635e+01,8.850661e+01,1.072480e+02,1.232068e+02,1.364037e+02,1.488176e+02,1.592274e+02,1.714902e+02,1.813102e+02,1.899877e+02,1.987320e+02,2.077701e+02,2.165806e+02,2.228455e+02,2.315099e+02,2.389853e+02,2.449019e+02,2.538224e+02,2.577892e+02,2.665992e+02,2.716035e+02,2.766179e+02,2.827634e+02,2.923619e+02,2.934957e+02,3.004000e+02,3.068893e+02,3.143644e+02,3.204560e+02,3.219682e+02,3.238042e+02,3.285727e+02,3.358569e+02,3.444131e+02,3.512738e+02,3.575400e+02,3.579146e+02,3.595377e+02,3.614869e+02,3.654673e+02,3.667960e+02,3.714068e+02,3.805865e+02,3.869968e+02,3.950077e+02,3.987264e+02,4.057375e+02,4.123063e+02,4.120731e+02,4.126814e+02,4.148757e+02,4.180203e+02,4.187818e+02,4.204691e+02,4.240115e+02,4.255365e+02,4.295145e+02,4.316210e+02,4.361199e+02,4.407978e+02,4.420101e+02,4.480355e+02,4.504987e+02,4.588857e+02,4.667987e+02,4.722752e+02,4.806417e+02,4.861581e+02,4.879326e+02,4.960134e+02,4.979671e+02,5.049114e+02,5.041380e+02,5.041361e+02,5.042461e+02,5.046081e+02,5.045749e+02,5.049154e+02,5.057856e+02,5.065926e+02,5.073838e+02,5.092496e+02,5.100654e+02,5.097021e+02,5.110078e+02,5.103269e+02,5.117597e+02,5.132510e+02,5.142240e+02,5.153088e+02,5.188212e+02,5.230806e+02,5.265521e+02,5.291883e+02,5.305382e+02,5.342052e+02,5.360454e+02,5.386227e+02,5.419997e+02,5.425675e+02,5.459698e+02,5.528563e+02,5.596253e+02,5.633686e+02,5.663625e+02,5.650033e+02,5.671423e+02,5.690522e+02,5.755329e+02,5.784027e+02,5.793478e+02,5.823423e+02,5.877020e+02,5.903754e+02,5.926617e+02,5.940883e+02,5.973344e+02,6.032312e+02,6.050771e+02,6.127997e+02,6.144318e+02,6.151079e+02,6.172652e+02,6.260723e+02,6.290217e+02,6.302384e+02,6.346018e+02,6.447758e+02,6.519577e+02,6.576463e+02,6.594923e+02,6.660681e+02,6.686828e+02,6.787922e+02,6.814864e+02,6.868477e+02,6.829859e+02,6.895279e+02,6.941615e+02,7.012573e+02,7.024735e+02,7.040871e+02,7.098511e+02,7.139994e+02
6.158548e+01,9.247489e+01,1.131481e+02,1.304664e+02,1.446001e+02,1.582899e+02,1.692165e+02,1.821950e+02,1.917386e+02,2.012380e+02,2.112904e+02,2.212126e+02,2.297508e+02,2.347590e+02,2.444274e+02,2.546601e+02,2.584416e+02,2.693606e+02,2.719630e+02,2.812531e+02,2.876988e+02,2.912953e+02,3.019276e+02,3.118492e+02,3.133435e+02,3.177441e+02,3.229716e+02,3.311337e+02,3.398672e+02,3.413938e+02,3.442873e+02,3.498381e+02,3.533150e+02,3.616998e+02,3.702588e+02,3.801619e+02,3.803544e+02,3.825287e+02,3.835216e+02,3.849785e+02,3.885220e+02,3.948848e+02,3.989739e+02,4.040852e+02,4.131347e+02,4.223943e+02,4.283453e+02,4.367900e+02,4.360196e+02,4.363496e+02,4.372553e+02,4.386729e+02,4.403708e+02,4.414122e+02,4.449311e+02,4.488698e+02,4.540893e+02,4.557129e+02,4.581980e+02,4.627967e+02,4.673600e+02,4.734783e+02,4.796075e+02,4.866661e+02,4.910902e+02,4.936627e+02,5.035094e+02,5.083313e+02,5.180119e+02,5.215494e+02,5.301680e+02,5.358481e+02,5.347505e+02,5.342638e+02,5.339075e+02,5.333431e+02,5.330681e+02,5.330798e+02,5.329017e+02,5.332583e+02,5.336938e+02,5.345971e+02,5.347995e+02,5.364210e+02,5.383350e+02,5.401962e+02,5.411000e+02,5.429590e+02,5.451645e+02,5.463314e+02,5.480386e+02,5.528808e+02,5.544779e+02,5.563548e+02,5.575146e+02,5.613750e+02,5.642250e+02,5.645994e+02,5.670426e+02,5.696082e+02,5.730718e+02,5.762513e+02,5.805712e+02,5.825315e+02,5.851257e+02,5.886335e+02,5.921239e+02,5.923275e+02,5.970018e+02,6.018833e+02,6.067859e+02,6.108894e+02,6.153211e+02,6.223998e+02,6.244959e+02,6.255053e+02,6.283838e+02,6.304538e+02,6.326107e+02,6.392523e+02,6.433929e+02,6.485900e+02,6.522782e+02,6.595219e+02,6.674434e+02,6.700672e+02,6.776355e+02,6.811349e+02,6.810702e+02,6.885520e+02,6.954713e+02,6.928857e+02,6.983099e+02,7.082381e+02,7.122289e+02,7.157762e+02,7.202765e+02,7.302792e+02,7.308537e+02,7.356344e+02,7.409688e+02,7.476272e+02,7.501479e+02,7.557856e+02
7.094389e+01,1.051545e+02,1.266796e+02,1.465222e+02,1.628574e+02,1.776654e+02,1.909678e+02,2.048218e+02,2.165749e+02,2.270862e+02,2.377267e+02,2.498670e+02,2.579719e+02,2.678916e+02,2.747208e+02,2.884504e+02,2.926839e+02,3.053479e+02,3.082957e+02,3.189643e+02,3.257391e+02,3.307814e+02,3.375673e+02,3.519279e+02,3.525627e+02,3.573888e+02,3.650686e+02,3.768242e+02,3.836774e+02,3.855710e+02,3.878822e+02,3.940390e+02,4.009623e+02,4.089928e+02,4.205928e+02,4.289250e+02,4.299695e+02,4.315113e+02,4.347200e+02,4.397763e+02,4.421072e+02,4.475995e+02,4.538399e+02,4.611774e+02,4.676602e+02,4.742784e+02,4.870451e+02,4.952175e+02,4.948488e+02,4.960263e+02,4.966848e+02,4.982993e+02,5.015060e+02,5.036183e+02,5.086668e+02,5.107589e+02,5.147143e+02,5.190683e+02,5.229227e+02,5.295868e+02,5.328620e+02,5.353574e+02,5.423483e+02,5.494646e+02,5.545006e+02,5.630184e+02,5.669873e+02,5.766211e+02,5.800834e+02,5.943131e+02,5.983681e+02,6.064442e+02,6.061144e+02,6.064371e+02,6.068078e+02,6.070347e+02,6.079917e+02,6.085694e+02,6.087488e+02,6.097292e+02,6.113728e+02,6.116239e+02,6.131647e+02,6.148923e+02,6.172429e+02,6.186142e+02,6.193842e+02,6.216879e+02,6.215425e+02,6.238887e+02,6.245293e+02,6.252405e+02,6.270853e+02,6.298938e+02,6.341199e+02,6.363428e+02,6.402733e+02,6.419951e+02,6.472419e+02,6.540774e+02,6.574179e+02,6.562185e+02,6.601252e+02,6.632540e+02,6.665241e+02,6.739529e+02,6.756860e+02,6.806081e+02,6.899975e+02,6.941686e+02,6.993499e+02,6.993102e+02,7.048331e+02,7.081015e+02,7.132474e+02,7.173561e+02,7.208098e+02,7.250858e+02,7.287703e+02,7.376767e+02,7.387313e+02,7.435844e+02,7.458904e+02,7.477106e+02,7.545678e+02,7.592667e+02,7.633596e+02,7.704125e+02,7.735829e+02,7.789041e+02,7.877546e+02,7.922601e+02,7.972268e+02,7.989572e+02,8.064468e+02,8.134308e+02,8.172083e+02,8.189641e+02,8.252250e+02,8.396880e+02,8.420754e+02,8.455137e+02,8.464902e+02,8.567320e+02
6.214040e+01,9.357278e+01,1.144346e+02,1.298893e+02,1.454111e+02,1.585571e+02,1.684708e+02,1.808805e+02,1.915822e+02,2.002466e+02,2.112472e+02,2.219372e+02,2.290344e+02,2.354171e+02,2.445472e+02,2.546464e+02,2.586118e+02,2.692068e+02,2.722395e+02,2.810710e+02,2.882738e+02,2.922254e+02,2.998359e+02,3.106779e+02,3.128147e+02,3.146235e+02,3.228055e+02,3.315649e+02,3.390874e+02,3.416730e+02,3.440945e+02,3.488243e+02,3.545318e+02,3.625208e+02,3.708066e+02,3.799849e+02,3.801718e+02,3.806939e+02,3.836545e+02,3.891346e+02,3.916689e+02,3.971385e+02,3.993951e+02,4.073610e+02,4.148154e+02,4.224565e+02,4.314802e+02,4.386583e+02,4.381394e+02,4.393858e+02,4.403990e+02,4.401924e+02,4.420679e+02,4.445482e+02,4.480827e+02,4.491133e+02,4.507894e+02,4.557406e+02,4.628648e+02,4.688522e+02,4.704820e+02,4.748517e+02,4.809305e+02,4.849025e+02,4.860796e+02,4.953557e+02,5.031233e+02,5.088816e+02,5.153652e+02,5.226235e+02,5.305238e+02,5.361757e+02,5.356062e+02,5.357609e+02,5.361938e+02,5.366287e+02,5.373729e+02,5.379648e+02,5.385185e+02,5.391458e+02,5.400479e+02,5.406024e+02,5.419651e+02,5.423812e+02,5.443053e+02,5.456953e+02,5.461087e+02,5.463503e+02,5.486498e+02,5.511137e+02,5.522700e+02,5.564575e+02,5.599729e+02,5.637176e+02,5.653637e+02,5.667477e+02,5.691541e+02,5.710640e+02,5.748996e+02,5.813110e+02,5.832728e+02,5.843462e+02,5.838946e+02,5.839507e+02,5.855678e+02,5.916098e+02,5.973061e+02,5.994326e+02,6.040757e+02,6.095197e+02,6.119422e+02,6.119467e+02,6.133854e+02,6.161614e+02,6.226134e+02,6.274397e+02,6.328393e+02,6.419215e+02,6.470171e+02,6.533099e+02,6.539014e+02,6.562219e+02,6.605358e+02,6.639343e+02,6.711060e+02,6.743943e+02,6.791934e+02,6.809816e+02,6.803568e+02,6.826929e+02,6.885399e+02,6.976925e+02,7.021704e+02,7.097754e+02,7.131036e+02,7.184155e+02,7.218561e+02,7.280527e+02,7.338664e+02,7.385144e+02,7.453258e+02,7.497389e+02,7.503259e+02,7.578808e+02
6.599105e+01,9.755644e+01,1.197421e+02,1.369155e+02,1.519267e+02,1.654670e+02,1.779156e+02,1.902343e+02,2.014963e+02,2.122632e+02,2.215122e+02,2.320918e+02,2.392296e+02,2.482245e+02,2.541878e+02,2.666714e+02,2.714366e+02,2.836017e+02,2.842927e+02,2.952721e+02,3.025452e+02,3.050051e+02,3.146739e+02,3.251459e+02,3.254824e+02,3.292881e+02,3.380645e+02,3.482669e+02,3.556265e+02,3.562949e+02,3.575488e+02,3.627654e+02,3.666964e+02,3.798637e+02,3.899424e+02,3.987614e+02,3.994353e+02,4.003592e+02,4.026488e+02,4.041048e+02,4.061148e+02,4.102384e+02,4.161737e+02,4.202923e+02,4.319004e+02,4.436388e+02,4.518692e+02,4.590473e+02,4.588908e+02,4.597198e+02,4.608415e+02,4.638505e+02,4.673131e+02,4.702840e+02,4.736211e+02,4.738008e+02,4.769937e+02,4.815882e+02,4.836820e+02,4.853453e+02,4.873391e+02,4.892908e+02,4.960306e+02,5.031032e+02,5.067220e+02,5.112918e+02,5.248564e+02,5.336444e+02,5.425874e+02,5.490834e+02,5.506430e+02,5.618352e+02,5.612537e+02,5.615778e+02,5.619180e+02,5.625273e+02,5.627994e+02,5.639088e+02,5.646734e+02,5.641946e+02,5.648727e+02,5.664103e+02,5.682454e+02,5.706452e+02,5.736061e+02,5.745583e+02,5.771834e+02,5.788792e+02,5.800189e+02,5.821756e+02,5.831096e+02,5.845543e+02,5.861120e+02,5.872141e+02,5.917491e+02,5.942305e+02,5.961412e+02,6.004336e+02,6.023585e+02,6.045635e+02,6.069636e+02,6.109145e+02,6.176511e+02,6.225061e+02,6.274078e+02,6.330304e+02,6.405979e+02,6.410534e+02,6.439606e+02,6.490279e+02,6.511779e+02,6.490875e+02,6.522024e+02,6.562015e+02,6.594169e+02,6.654798e+02,6.673138e+02,6.697083e+02,6.685417e+02,6.727828e+02,6.756419e+02,6.766077e+02,6.795709e+02,6.803263e+02,6.848766e+02,6.924036e+02,7.011110e+02,7.045664e+02,7.082577e+02,7.105527e+02,7.150341e+02,7.181894e+02,7.287660e+02,7.398683e+02,7.434516e+02,7.533960e+02,7.600988e+02,7.665599e+02,7.718820e+02,7.762956e+02,7.816733e+02,7.785894e+02,7.858564e+02,7.945355e+02
6.906775e+01,1.011094e+02,1.234528e+02,1.427836e+02,1.570190e+02,1.726228e+02,1.838639e+02,1.988566e+02,2.105543e+02,2.193086e+02,2.328799e+02,2.427598e+02,2.511746e+02,2.565947e+02,2.659810e+02,2.797150e+02,2.802974e+02,2.954057e+02,2.974928e+02,3.060704e+02,3.144486e+02,3.180366e+02,3.251176e+02,3.420762e+02,3.398556e+02,3.442948e+02,3.514578e+02,3.609170e+02,3.724398e+02,3.713568e+02,3.722290e+02,3.784215e+02,3.853601e+02,3.911144e+02,4.029698e+02,4.173639e+02,4.151906e+02,4.149822e+02,4.149672e+02,4.169929e+02,4.188674e+02,4.266490e+02,4.343169e+02,4.420839e+02,4.505015e+02,4.562850e+02,4.698281e+02,4.821724e+02,4.804463e+02,4.793480e+02,4.789451e+02,4.792908e+02,4.797696e+02,4.805196e+02,4.825520e+02,4.855805e+02,4.876474e+02,4.905717e+02,4.923710e+02,4.967784e+02,4.996300e+02,5.056608e+02,5.148254e+02,5.237555e+02,5.315913e+02,5.383341e+02,5.487810e+02,5.489815e+02,5.575879e+02,5.681836e+02,5.827516e+02,5.882399e+02,5.874998e+02,5.870797e+02,5.864840e+02,5.863162e+02,5.860231e+02,5.863396e+02,5.867800e+02,5.872057e+02,5.874197e+02,5.879666e+02,5.877733e+02,5.883889e+02,5.886880e+02,5.907406e+02,5.928277e+02,5.927631e+02,5.946023e+02,5.954440e+02,5.977599e+02,5.986924e+02,6.016320e+02,6.023008e+02,6.013926e+02,6.047037e+02,6.059417e+02,6.066998e+02,6.067627e+02,6.086941e+02,6.097651e+02,6.134140e+02,6.185091e+02,6.231414e+02,6.242656e+02,6.289807e+02,6.303867e+02,6.337082e+02,6.396048e+02,6.413543e+02,6.468924e+02,6.509190e+02,6.520971e+02,6.584148e+02,6.619491e+02,6.662153e+02,6.659746e+02,6.709077e+02,6.743799e+02,6.804573e+02,6.825708e+02,6.867514e+02,6.908029e+02,6.992775e+02,7.072038e+02,7.163069e+02,7.255481e+02,7.318346e+02,7.372191e+02,7.448322e+02,7.489145e+02,7.553651e+02,7.658731e+02,7.710661e+02,7.730025e+02,7.722253e+02,7.777515e+02,7.850416e+02,7.895160e+02,8.010121e+02,8.099443e+02,8.219622e+02,8.256973e+02,8.298667e+02
6.485350e+01,9.570541e+01,1.160868e+02,1.333722e+02,1.477221e+02,1.625442e+02,1.733234e+02,1.873564e+02,1.988635e+02,2.044175e+02,2.179848e+02,2.286075e+02,2.350977e+02,2.413107e+02,2.492286e+02,2.628908e+02,2.647858e+02,2.800082e+02,2.786448e+02,2.866691e+02,2.956093e+02,2.986330e+02,3.047205e+02,3.220198e+02,3.193068e+02,3.212127e+02,3.278915e+02,3.382986e+02,3.500467e+02,3.493663e+02,3.499530e+02,3.540922e+02,3.621389e+02,3.687326e+02,3.786286e+02,3.946078e+02,3.925860e+02,3.918951e+02,3.918377e+02,3.922532e+02,3.945692e+02,3.981328e+02,4.054458e+02,4.139739e+02,4.186227e+02,4.273755e+02,4.396425e+02,4.522304e+02,4.512495e+02,4.509817e+02,4.512830e+02,4.516926e+02,4.525707e+02,4.539467e+02,4.570947e+02,4.581667e+02,4.605937e+02,4.627402e+02,4.642639e+02,4.658274e+02,4.680485e+02,4.733910e+02,4.784828e+02,4.868052e+02,4.926091e+02,5.033376e+02,5.100664e+02,5.160249e+02,5.221892e+02,5.315140e+02,5.402378e+02,5.534554e+02,5.526793e+02,5.526105e+02,5.530883e+02,5.530581e+02,5.533622e+02,5.529548e+02,5.531722e+02,5.536123e+02,5.541959e+02,5.556442e+02,5.570942e+02,5.569157e+02,5.578264e+02,5.581094e+02,5.588892e+02,5.601706e+02,5.622098e+02,5.637879e+02,5.645270e+02,5.648725e+02,5.682741e+02,5.684332e+02,5.712529e+02,5.726527e+02,5.758318e+02,5.787451e+02,5.808681e+02,5.830981e+02,5.851992e+02,5.879610e+02,5.875226e+02,5.914027e+02,5.941092e+02,5.967817e+02,5.994982e+02,6.019096e+02,6.043184e+02,6.131837e+02,6.145276e+02,6.166441e+02,6.186203e+02,6.238184e+02,6.250089e+02,6.301040e+02,6.320441e+02,6.340550e+02,6.363411e+02,6.381019e+02,6.400176e+02,6.429054e+02,6.485774e+02,6.540716e+02,6.550659e+02,6.645356e+02,6.741184e+02,6.793778e+02,6.862348e+02,6.895975e+02,6.978284e+02,7.071610e+02,7.100595e+02,7.180979e+02,7.184307e+02,7.272287e+02,7.292152e+02,7.367674e+02,7.453412e+02,7.505090e+02,7.599127e+02,7.631659e+02,7.734811e+02,7.818409e+02
6.549783e+01,9.730424e+01,1.193968e+02,1.376121e+02,1.521643e+02,1.665996e+02,1.789547e+02,1.923693e+02,2.028260e+02,2.125144e+02,2.231455e+02,2.344770e+02,2.422913e+02,2.508416e+02,2.582327e+02,2.697849e+02,2.750899e+02,2.858783e+02,2.892883e+02,2.982578e+02,3.054344e+02,3.099999e+02,3.179817e+02,3.292778e+02,3.318139e+02,3.356601e+02,3.422079e+02,3.511279e+02,3.594811e+02,3.615338e+02,3.661541e+02,3.696967e+02,3.770442e+02,3.842248e+02,3.929337e+02,4.027541e+02,4.028026e+02,4.048354e+02,4.069647e+02,4.114594e+02,4.172956e+02,4.214506e+02,4.260966e+02,4.335904e+02,4.398302e+02,4.481805e+02,4.541829e+02,4.649258e+02,4.655567e+02,4.663619e+02,4.693338e+02,4.707714e+02,4.718016e+02,4.727192e+02,4.743515e+02,4.768277e+02,4.825487e+02,4.843419e+02,4.899914e+02,4.957327e+02,5.014173e+02,5.083236e+02,5.121517e+02,5.156139e+02,5.212994e+02,5.294554e+02,5.349362e+02,5.407343e+02,5.483964e+02,5.546735e+02,5.577881e+02,5.690584e+02,5.687897e+02,5.690000e+02,5.694891e+02,5.698020e+02,5.707820e+02,5.716125e+02,5.723426e+02,5.724824e+02,5.726675e+02,5.736139e+02,5.752593e+02,5.766136e+02,5.777786e+02,5.810403e+02,5.821121e+02,5.847643e+02,5.864338e+02,5.881682e+02,5.906447e+02,5.922230e+02,5.946540e+02,5.976101e+02,6.017103e+02,6.065503e+02,6.089871e+02,6.135297e+02,6.142031e+02,6.168519e+02,6.224813e+02,6.291180e+02,6.317982e+02,6.335057e+02,6.354596e+02,6.363781e+02,6.365354e+02,6.395768e+02,6.414546e+02,6.440706e+02,6.473960e+02,6.504607e+02,6.595187e+02,6.632408e+02,6.667143e+02,6.674605e+02,6.729573e+02,6.788908e+02,6.834284e+02,6.896736e+02,6.952453e+02,6.996515e+02,7.073344e+02,7.120542e+02,7.148651e+02,7.185130e+02,7.225258e+02,7.242035e+02,7.295223e+02,7.333626e+02,7.371143e+02,7.461735e+02,7.494014e+02,7.546382e+02,7.587598e+02,7.634827e+02,7.715188e+02,7.747428e+02,7.798565e+02,7.836655e+02,7.856356e+02,7.880240e+02,7.977984e+02,8.041766e+02
6.847564e+01,1.017317e+02,1.237017e+02,1.420471e+02,1.582435e+02,1.723118e+02,1.860706e+02,1.991603e+02,2.110680e+02,2.199161e+02,2.305574e+02,2.426093e+02,2.507033e+02,2.589201e+02,2.653997e+02,2.794700e+02,2.830480e+02,2.961070e+02,2.979116e+02,3.078887e+02,3.163442e+02,3.193754e+02,3.257654e+02,3.395969e+02,3.413162e+02,3.469590e+02,3.537383e+02,3.618289e+02,3.718548e+02,3.730556e+02,3.751578e+02,3.804955e+02,3.863746e+02,3.950399e+02,4.031925e+02,4.153708e+02,4.161041e+02,4.188829e+02,4.220052e+02,4.250359e+02,4.275554e+02,4.329397e+02,4.399675e+02,4.449939e+02,4.531824e+02,4.587497e+02,4.669601e+02,4.789993e+02,4.794043e+02,4.801866e+02,4.814295e+02,4.841309e+02,4.864353e+02,4.897261e+02,4.917209e+02,4.969985e+02,5.001447e+02,5.038013e+02,5.061993e+02,5.099738e+02,5.133656e+02,5.171644e+02,5.234591e+02,5.300578e+02,5.382637e+02,5.413778e+02,5.489611e+02,5.562003e+02,5.606283e+02,5.685040e+02,5.767227e+02,5.861969e+02,5.858243e+02,5.866216e+02,5.876695e+02,5.884565e+02,5.894398e+02,5.914217e+02,5.929598e+02,5.953142e+02,5.964752e+02,5.963359e+02,5.992526e+02,6.026061e+02,6.031646e+02,6.062712e+02,6.088500e+02,6.092637e+02,6.113414e+02,6.111439e+02,6.118101e+02,6.113915e+02,6.142938e+02,6.156488e+02,6.199945e+02,6.254571e+02,6.290594e+02,6.325064e+02,6.345969e+02,6.365599e+02,6.385117e+02,6.416704e+02,6.499790e+02,6.511286e+02,6.537948e+02,6.573972e+02,6.624057e+02,6.667837e+02,6.683294e+02,6.711921e+02,6.775643e+02,6.838285e+02,6.888457e+02,6.902520e+02,6.926356e+02,6.972961e+02,7.000479e+02,7.014063e+02,7.051845e+02,7.082744e+02,7.096986e+02,7.142911e+02,7.200592e+02,7.215015e+02,7.297469e+02,7.321064e+02,7.361498e+02,7.435901e+02,7.502774e+02,7.569256e+02,7.577281e+02,7.622280e+02,7.686338e+02,7.740273e+02,7.807468e+02,7.853202e+02,7.865149e+02,7.919670e+02,7.945883e+02,8.035443e+02,8.074028e+02,8.152727e+02,8.195025e+02,8.287309e+02
