5.654364e+08,7.995950e+08,8.129673e+08,1.130797e+09
5.565958e+08,7.871332e+08,8.027986e+08,1.113165e+09
5.606635e+08,7.928883e+08,8.095632e+08,1.121312e+09
5.628818e+08,7.959754e+08,8.142074e+08,1.125658e+09
5.614610e+08,7.939565e+08,8.116609e+08,1.122786e+09
5.639860e+08,7.975661e+08,8.146431e+08,1.127928e+09
5.631878e+08,7.964374e+08,8.101863e+08,1.126319e+09
5.625316e+08,7.955033e+08,8.127484e+08,1.124995e+09
5.636798e+08,7.971181e+08,8.111324e+08,1.127231e+09
5.637830e+08,7.972767e+08,8.102985e+08,1.127469e+09
