1.164027e+02,1.651402e+02,2.045662e+02,2.333226e+02,2.643171e+02,2.848619e+02,3.058855e+02,3.267388e+02,3.530068e+02,3.624056e+02,3.834898e+02,3.959566e+02,4.075909e+02,4.291619e+02,4.549883e+02,4.569612e+02,4.621976e+02,4.737119e+02,4.849023e+02,5.030887e+02,5.237122e+02,5.399799e+02,5.539370e+02,5.561600e+02,5.579174e+02,5.633787e+02,5.668997e+02,5.759579e+02,5.846059e+02,5.906145e+02,5.984949e+02,6.073509e+02,6.109757e+02,6.242996e+02,6.345088e+02,6.522791e+02,6.614739e+02,6.745123e+02,6.908018e+02,7.065822e+02,7.307239e+02,7.383911e+02,7.489619e+02,7.618965e+02,7.819494e+02
1.080103e+02,1.564700e+02,1.920923e+02,2.202646e+02,2.472900e+02,2.651276e+02,2.847226e+02,3.052879e+02,3.306451e+02,3.377026e+02,3.615104e+02,3.700100e+02,3.804602e+02,3.976467e+02,4.255013e+02,4.243417e+02,4.271830e+02,4.371647e+02,4.507697e+02,4.693392e+02,4.845714e+02,5.104072e+02,5.215297e+02,5.215668e+02,5.227693e+02,5.241981e+02,5.259560e+02,5.294740e+02,5.332557e+02,5.385881e+02,5.455796e+02,5.532673e+02,5.615820e+02,5.687558e+02,5.834499e+02,5.968096e+02,6.095737e+02,6.248388e+02,6.406631e+02,6.558331e+02,6.662765e+02,6.801158e+02,6.944307e+02,7.191728e+02,7.352325e+02
1.154314e+02,1.647836e+02,2.041536e+02,2.322102e+02,2.636592e+02,2.813695e+02,3.034472e+02,3.247518e+02,3.518516e+02,3.599113e+02,3.830478e+02,3.954091e+02,4.067084e+02,4.237393e+02,4.545622e+02,4.547552e+02,4.606745e+02,4.710738e+02,4.880346e+02,5.005442e+02,5.159002e+02,5.396427e+02,5.540169e+02,5.533010e+02,5.540210e+02,5.551875e+02,5.584766e+02,5.648775e+02,5.698907e+02,5.771473e+02,5.844168e+02,5.960183e+02,6.115153e+02,6.203793e+02,6.377256e+02,6.453309e+02,6.579333e+02,6.788829e+02,6.865247e+02,7.012671e+02,7.199421e+02,7.259034e+02,7.498342e+02,7.607232e+02,7.840066e+02
1.177187e+02,1.686773e+02,2.073869e+02,2.359548e+02,2.659970e+02,2.860172e+02,3.078523e+02,3.286283e+02,3.564435e+02,3.646494e+02,3.897066e+02,3.981667e+02,4.115202e+02,4.319478e+02,4.597170e+02,4.606738e+02,4.662924e+02,4.716708e+02,4.853289e+02,5.078446e+02,5.276429e+02,5.503159e+02,5.616968e+02,5.626494e+02,5.646702e+02,5.651744e+02,5.690035e+02,5.752834e+02,5.807084e+02,5.858377e+02,5.952491e+02,6.078480e+02,6.212533e+02,6.291755e+02,6.361078e+02,6.433397e+02,6.558590e+02,6.725226e+02,6.954325e+02,7.123320e+02,7.228759e+02,7.433190e+02,7.579496e+02,7.764318e+02,7.951059e+02
1.085922e+02,1.538938e+02,1.892520e+02,2.161819e+02,2.435801e+02,2.621637e+02,2.821297e+02,2.997257e+02,3.252437e+02,3.340815e+02,3.555556e+02,3.631008e+02,3.744958e+02,3.949936e+02,4.188065e+02,4.179140e+02,4.218915e+02,4.310252e+02,4.476846e+02,4.639699e+02,4.830936e+02,5.019616e+02,5.107316e+02,5.106716e+02,5.106420e+02,5.119742e+02,5.159319e+02,5.181554e+02,5.204154e+02,5.250954e+02,5.326300e+02,5.440293e+02,5.524653e+02,5.626631e+02,5.774572e+02,5.870421e+02,6.012926e+02,6.208486e+02,6.303281e+02,6.473462e+02,6.619275e+02,6.782252e+02,7.000734e+02,7.073380e+02,7.224055e+02
1.141516e+02,1.627614e+02,2.009146e+02,2.272751e+02,2.588551e+02,2.799021e+02,3.018428e+02,3.188660e+02,3.467749e+02,3.543258e+02,3.753199e+02,3.897115e+02,3.982146e+02,4.237218e+02,4.469773e+02,4.492277e+02,4.550145e+02,4.645802e+02,4.778002e+02,4.920921e+02,5.181887e+02,5.295705e+02,5.474901e+02,5.495194e+02,5.512307e+02,5.543738e+02,5.603797e+02,5.688600e+02,5.747039e+02,5.826027e+02,5.923963e+02,5.976237e+02,6.015166e+02,6.159415e+02,6.219459e+02,6.387705e+02,6.536985e+02,6.645289e+02,6.705750e+02,6.898438e+02,7.130113e+02,7.310809e+02,7.401137e+02,7.475871e+02,7.736487e+02
1.109997e+02,1.576135e+02,1.952237e+02,2.215909e+02,2.514366e+02,2.694077e+02,2.907646e+02,3.115166e+02,3.352762e+02,3.466239e+02,3.666147e+02,3.794685e+02,3.936421e+02,4.077036e+02,4.345299e+02,4.382999e+02,4.464183e+02,4.548214e+02,4.657390e+02,4.837437e+02,4.948400e+02,5.157455e+02,5.285667e+02,5.310750e+02,5.362898e+02,5.424135e+02,5.490299e+02,5.586493e+02,5.657331e+02,5.761646e+02,5.862087e+02,5.936941e+02,6.036570e+02,6.134084e+02,6.204621e+02,6.305180e+02,6.424181e+02,6.505102e+02,6.685852e+02,6.808763e+02,6.873733e+02,6.964918e+02,7.091458e+02,7.283232e+02,7.462726e+02
1.055929e+02,1.521193e+02,1.875654e+02,2.144055e+02,2.412869e+02,2.606708e+02,2.807910e+02,3.016185e+02,3.230580e+02,3.354988e+02,3.521666e+02,3.642456e+02,3.792228e+02,3.927878e+02,4.146981e+02,4.172122e+02,4.251155e+02,4.365120e+02,4.547418e+02,4.704408e+02,4.798633e+02,4.956794e+02,5.071405e+02,5.085506e+02,5.103918e+02,5.134741e+02,5.162106e+02,5.207846e+02,5.274001e+02,5.357896e+02,5.480756e+02,5.553681e+02,5.635576e+02,5.792514e+02,5.878392e+02,6.041734e+02,6.173373e+02,6.378447e+02,6.492852e+02,6.633042e+02,6.724838e+02,6.774425e+02,6.864373e+02,7.008165e+02,7.177579e+02
1.138997e+02,1.606894e+02,1.965992e+02,2.258837e+02,2.522565e+02,2.719672e+02,2.937505e+02,3.118736e+02,3.369248e+02,3.466342e+02,3.709769e+02,3.822753e+02,3.911737e+02,4.114048e+02,4.342145e+02,4.360496e+02,4.463503e+02,4.588469e+02,4.722453e+02,4.830127e+02,5.017343e+02,5.221702e+02,5.304316e+02,5.306343e+02,5.337656e+02,5.353977e+02,5.415336e+02,5.429346e+02,5.487560e+02,5.586613e+02,5.676547e+02,5.809727e+02,5.943213e+02,6.093254e+02,6.197963e+02,6.363524e+02,6.480649e+02,6.608257e+02,6.629253e+02,6.787443e+02,6.939149e+02,7.078890e+02,7.208950e+02,7.384169e+02,7.508648e+02
1.077443e+02,1.532434e+02,1.913843e+02,2.156958e+02,2.456506e+02,2.624375e+02,2.806994e+02,3.024882e+02,3.284746e+02,3.350112e+02,3.541084e+02,3.713102e+02,3.807098e+02,3.910767e+02,4.230203e+02,4.270586e+02,4.318119e+02,4.460871e+02,4.540764e+02,4.648515e+02,4.763852e+02,4.990992e+02,5.166709e+02,5.175787e+02,5.195615e+02,5.217194e+02,5.268071e+02,5.333215e+02,5.392980e+02,5.485229e+02,5.603047e+02,5.708802e+02,5.745860e+02,5.858059e+02,6.006741e+02,6.175927e+02,6.258157e+02,6.326233e+02,6.462307e+02,6.517167e+02,6.604770e+02,6.707829e+02,6.859041e+02,7.048128e+02,7.304798e+02
