7.812500e-07,8.384548e-07,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.552119e-05,1.466143e-05,1.379512e-05,1.278551e-05,1.258566e-05,1.204976e-05,1.136203e-05,1.081165e-05,1.029122e-05,1.019480e-05,9.907456e-06,9.509131e-06,9.116371e-06,8.755166e-06,8.439617e-06,8.159204e-06,7.909966e-06,7.809127e-06,7.735880e-06,7.441443e-06,7.305239e-06,7.148684e-06,6.940147e-06,6.755923e-06,6.527417e-06,6.348072e-06,6.126196e-06,5.962019e-06,5.800433e-06,5.651653e-06,5.515981e-06,5.403024e-06,5.288771e-06,5.117886e-06,5.110188e-06,5.101499e-06,5.093038e-06,5.060569e-06,5.047002e-06,4.980462e-06,4.950660e-06,4.858358e-06,4.797916e-06,4.754089e-06,4.683662e-06,4.622534e-06,4.543342e-06,4.403098e-06,4.389531e-06,4.310719e-06,4.227945e-06,4.145627e-06,4.066054e-06,3.932975e-06,3.918493e-06,3.835185e-06,3.758203e-06,3.668645e-06,3.615672e-06,3.552181e-06,3.487318e-06,3.436784e-06,3.372150e-06,3.318872e-06,3.267272e-06,3.212089e-06,3.179467e-06,3.130229e-06,3.085335e-06,3.034573e-06,2.997911e-06,2.955152e-06,2.920472e-06,2.887316e-06,2.846310e-06,2.811402e-06,2.789450e-06,2.741889e-06,2.710487e-06,2.677331e-06,2.649587e-06,2.643718e-06,2.592880e-06,2.589526e-06
1.562500e-06,1.770507e-06,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,2.858810e-05,2.570212e-05,2.343855e-05,2.154418e-05,2.015134e-05,1.838229e-05,1.760561e-05,1.624524e-05,1.547389e-05,1.469249e-05,1.359615e-05,1.287511e-05,1.262541e-05,1.207419e-05,1.132023e-05,1.075650e-05,1.028821e-05,1.014690e-05,9.942936e-06,9.574185e-06,9.166257e-06,8.764884e-06,8.415646e-06,8.096590e-06,7.779211e-06,7.748266e-06,7.667778e-06,7.504210e-06,7.342320e-06,7.162136e-06,6.945368e-06,6.731800e-06,6.522806e-06,6.323110e-06,6.133018e-06,5.938963e-06,5.770822e-06,5.635608e-06,5.513352e-06,5.384236e-06,5.257101e-06,5.147955e-06,5.135302e-06,5.152070e-06,5.086979e-06,5.095820e-06,5.057711e-06,5.010912e-06,4.913655e-06,4.887893e-06,4.817618e-06,4.722649e-06,4.673411e-06,4.592770e-06,4.513654e-06,4.422800e-06,4.340788e-06,4.260757e-06,4.188349e-06,4.117312e-06,4.037739e-06,3.961671e-06,3.883165e-06,3.809994e-06,3.742921e-06,3.675390e-06,3.618987e-06,3.548865e-06,3.493530e-06,3.425847e-06,3.383469e-06,3.327371e-06,3.276913e-06,3.210450e-06,3.164718e-06,3.118834e-06,3.084992e-06,3.040937e-06,2.990175e-06,2.966090e-06,2.905419e-06,2.869595e-06,2.857858e-06,2.806181e-06,2.775845e-06,2.743376e-06,2.725998e-06,2.679656e-06,2.663802e-06,2.624930e-06,2.610753e-06,2.584839e-06
3.125000e-06,8.785540e-06,6.250000e-05,6.250000e-05,6.250000e-05,5.128168e-05,4.292495e-05,3.682402e-05,3.248926e-05,2.876272e-05,2.567247e-05,2.350204e-05,2.170264e-05,2.019563e-05,1.852276e-05,1.746239e-05,1.609989e-05,1.532428e-05,1.467915e-05,1.359897e-05,1.278006e-05,1.253372e-05,1.208341e-05,1.138067e-05,1.073158e-05,1.032396e-05,1.024134e-05,9.944079e-06,9.519078e-06,9.148955e-06,8.725174e-06,8.371819e-06,8.077001e-06,7.809928e-06,7.730354e-06,7.685537e-06,7.503524e-06,7.387975e-06,7.152304e-06,6.942243e-06,6.748340e-06,6.528827e-06,6.330656e-06,6.134619e-06,5.970289e-06,5.823642e-06,5.610837e-06,5.521507e-06,5.353519e-06,5.231873e-06,5.162360e-06,5.112055e-06,5.150470e-06,5.071201e-06,5.091933e-06,5.047726e-06,4.961750e-06,4.931872e-06,4.848640e-06,4.786140e-06,4.732786e-06,4.655652e-06,4.569676e-06,4.490712e-06,4.434005e-06,4.326078e-06,4.272114e-06,4.170589e-06,4.111138e-06,4.029431e-06,3.953211e-06,3.890711e-06,3.815406e-06,3.736137e-06,3.674857e-06,3.619978e-06,3.558393e-06,3.499856e-06,3.423332e-06,3.385527e-06,3.331563e-06,3.278209e-06,3.228819e-06,3.162660e-06,3.116623e-06,3.075465e-06,3.040404e-06,2.987965e-06,2.942843e-06,2.921196e-06,2.865708e-06,2.828208e-06,2.813269e-06,2.780037e-06,2.746501e-06,2.716013e-06,2.667537e-06,2.653513e-06,2.607476e-06,2.598939e-06,2.551073e-06
6.250000e-06,8.233252e-06,1.250000e-04,8.544868e-05,6.377119e-05,5.162360e-05,4.316017e-05,3.687844e-05,3.225587e-05,2.841135e-05,2.571195e-05,2.331743e-05,2.152963e-05,2.023755e-05,1.827291e-05,1.762108e-05,1.618388e-05,1.534424e-05,1.463083e-05,1.367656e-05,1.288631e-05,1.254302e-05,1.205582e-05,1.132045e-05,1.076436e-05,1.030887e-05,1.018996e-05,9.967402e-06,9.586914e-06,9.143010e-06,8.711302e-06,8.366179e-06,8.074105e-06,7.780812e-06,7.728373e-06,7.628982e-06,7.503982e-06,7.354591e-06,7.124712e-06,6.974102e-06,6.732029e-06,6.535077e-06,6.348491e-06,6.143003e-06,5.958856e-06,5.794831e-06,5.608855e-06,5.502148e-06,5.346659e-06,5.218610e-06,5.122878e-06,5.122269e-06,5.094829e-06,5.072878e-06,5.032024e-06,5.024707e-06,4.926536e-06,4.925927e-06,4.808853e-06,4.777146e-06,4.672267e-06,4.628975e-06,4.525926e-06,4.446047e-06,4.354584e-06,4.278364e-06,4.194218e-06,4.094217e-06,4.022266e-06,3.932632e-06,3.850314e-06,3.775924e-06,3.698485e-06,3.625923e-06,3.556411e-06,3.489338e-06,3.425313e-06,3.348484e-06,3.296654e-06,3.236288e-06,3.180191e-06,3.128361e-06,3.077142e-06,3.030190e-06,2.976532e-06,2.939336e-06,2.891166e-06,2.848483e-06,2.815556e-06,2.774092e-06,2.742994e-06,2.703360e-06,2.672872e-06,2.647263e-06,2.617994e-06,2.591775e-06,2.565555e-06,2.542994e-06,2.518604e-06,2.497262e-06,2.475921e-06
1.250000e-05,2.500000e-04,1.305753e-04,8.555692e-05,6.405930e-05,5.146659e-05,4.319218e-05,3.676533e-05,3.247020e-05,2.859702e-05,2.561531e-05,2.338237e-05,2.164456e-05,2.008115e-05,1.831285e-05,1.745431e-05,1.622748e-05,1.543357e-05,1.454333e-05,1.355674e-05,1.290918e-05,1.262259e-05,1.202137e-05,1.140308e-05,1.075308e-05,1.024454e-05,1.014576e-05,9.886000e-06,9.429901e-06,9.004290e-06,8.577460e-06,8.181118e-06,7.909166e-06,7.603067e-06,7.479896e-06,7.385994e-06,7.303067e-06,7.077456e-06,6.932334e-06,6.709163e-06,6.415260e-06,6.212820e-06,6.038429e-06,5.831112e-06,5.651843e-06,5.492087e-06,5.350623e-06,5.228671e-06,5.123793e-06,5.039646e-06,4.953061e-06,4.953061e-06,4.948183e-06,4.944524e-06,4.922573e-06,4.916475e-06,4.895744e-06,4.881109e-06,4.855500e-06,4.831109e-06,4.806719e-06,4.779890e-06,4.753060e-06,4.720133e-06,4.693304e-06,4.660377e-06,4.631109e-06,4.598182e-06,4.570133e-06,4.537206e-06,4.507938e-06,4.483548e-06,4.454279e-06,4.429889e-06,4.405499e-06,4.385986e-06,4.364035e-06,4.346962e-06,4.327450e-06,4.310376e-06,4.296962e-06,4.283547e-06,4.272571e-06,4.261596e-06,4.253059e-06,4.245742e-06,4.239644e-06,4.234766e-06,4.231108e-06,4.229888e-06,4.226230e-06,4.226230e-06,4.226230e-06,4.227449e-06,4.232327e-06,4.232327e-06,4.235986e-06,4.240864e-06,4.244523e-06,4.250620e-06,4.257937e-06
2.500000e-05,3.858948e-04,1.303845e-04,8.665997e-05,6.383308e-05,5.159159e-05,4.303303e-05,3.691838e-05,3.239886e-05,2.850129e-05,2.570128e-05,2.331835e-05,2.160371e-05,1.986712e-05,1.818419e-05,1.725248e-05,1.570857e-05,1.493540e-05,1.415003e-05,1.304515e-05,1.223540e-05,1.202808e-05,1.145247e-05,1.080612e-05,1.027929e-05,9.911000e-06,9.867097e-06,9.732951e-06,9.496365e-06,9.232949e-06,9.008559e-06,8.808558e-06,8.662216e-06,8.554899e-06,8.520752e-06,8.535387e-06,8.557338e-06,8.584167e-06,8.606119e-06,8.618314e-06,8.620753e-06,8.596362e-06,8.574411e-06,8.547582e-06,8.523192e-06,8.501240e-06,8.481728e-06,8.474411e-06,8.476850e-06,8.489045e-06,8.510996e-06,8.510996e-06,8.510996e-06,8.510996e-06,8.513435e-06,8.513435e-06,8.515874e-06,8.518313e-06,8.528070e-06,8.530509e-06,8.530509e-06,8.530509e-06,8.525631e-06,8.520752e-06,8.515874e-06,8.510996e-06,8.508557e-06,8.489045e-06,8.486606e-06,8.484167e-06,8.484167e-06,8.484167e-06,8.484167e-06,8.486606e-06,8.479289e-06,8.486606e-06,8.481728e-06,8.481728e-06,8.481728e-06,8.479289e-06,8.479289e-06,8.481728e-06,8.471972e-06,8.474411e-06,8.464655e-06,8.462216e-06,8.457338e-06,8.454899e-06,8.450021e-06,8.445143e-06,8.447582e-06,8.437825e-06,8.447582e-06,8.435386e-06,8.435386e-06,8.432947e-06,8.435386e-06,8.435386e-06,8.435386e-06,8.440264e-06,8.435386e-06
3.750000e-05,3.869955e-04,1.301546e-04,8.568497e-05,6.409955e-05,5.145927e-05,4.282876e-05,3.692021e-05,3.224459e-05,2.808117e-05,2.531896e-05,2.299945e-05,2.088847e-05,1.926041e-05,1.752626e-05,1.668480e-05,1.545918e-05,1.482991e-05,1.438357e-05,1.369211e-05,1.327503e-05,1.324942e-05,1.311771e-05,1.287259e-05,1.264942e-05,1.253966e-05,1.257259e-05,1.265308e-05,1.273723e-05,1.279210e-05,1.277381e-05,1.275186e-05,1.271893e-05,1.272991e-05,1.279210e-05,1.280308e-05,1.282869e-05,1.285796e-05,1.285430e-05,1.289820e-05,1.296771e-05,1.296771e-05,1.297503e-05,1.296040e-05,1.289820e-05,1.282503e-05,1.276284e-05,1.266406e-05,1.260552e-05,1.256527e-05,1.254332e-05,1.254332e-05,1.255064e-05,1.256527e-05,1.257991e-05,1.260552e-05,1.260186e-05,1.264576e-05,1.266406e-05,1.268601e-05,1.269698e-05,1.268235e-05,1.271527e-05,1.269332e-05,1.269332e-05,1.270796e-05,1.269698e-05,1.267869e-05,1.264576e-05,1.263113e-05,1.262015e-05,1.259088e-05,1.257259e-05,1.256162e-05,1.254698e-05,1.253966e-05,1.253601e-05,1.253601e-05,1.253601e-05,1.254332e-05,1.255064e-05,1.256162e-05,1.257259e-05,1.258357e-05,1.259820e-05,1.261284e-05,1.262015e-05,1.262747e-05,1.263479e-05,1.263479e-05,1.263479e-05,1.263113e-05,1.262381e-05,1.261284e-05,1.260552e-05,1.259454e-05,1.257991e-05,1.256893e-05,1.255796e-05,1.254698e-05,1.253966e-05
5.000000e-05,3.850180e-04,1.294515e-04,8.638314e-05,6.420260e-05,5.184159e-05,4.275376e-05,3.622692e-05,3.169032e-05,2.764641e-05,2.441713e-05,2.220249e-05,2.059761e-05,1.948054e-05,1.838297e-05,1.799760e-05,1.730980e-05,1.704638e-05,1.707077e-05,1.684150e-05,1.668053e-05,1.675858e-05,1.694394e-05,1.703175e-05,1.698297e-05,1.702199e-05,1.704638e-05,1.711468e-05,1.721224e-05,1.734882e-05,1.741224e-05,1.730004e-05,1.716346e-05,1.700248e-05,1.697321e-05,1.695370e-05,1.688053e-05,1.682199e-05,1.674882e-05,1.670004e-05,1.668053e-05,1.670004e-05,1.672931e-05,1.680736e-05,1.687077e-05,1.690980e-05,1.692443e-05,1.691955e-05,1.690004e-05,1.687077e-05,1.686589e-05,1.685614e-05,1.684150e-05,1.683175e-05,1.678785e-05,1.674882e-05,1.672931e-05,1.672443e-05,1.670004e-05,1.668053e-05,1.668053e-05,1.668053e-05,1.669028e-05,1.671955e-05,1.673907e-05,1.676833e-05,1.677321e-05,1.681711e-05,1.682687e-05,1.683663e-05,1.684150e-05,1.684150e-05,1.681711e-05,1.678785e-05,1.676833e-05,1.675858e-05,1.672931e-05,1.670004e-05,1.669516e-05,1.668541e-05,1.668053e-05,1.668053e-05,1.669516e-05,1.669516e-05,1.671467e-05,1.672443e-05,1.674882e-05,1.678785e-05,1.679760e-05,1.679272e-05,1.679760e-05,1.679760e-05,1.678297e-05,1.676346e-05,1.674882e-05,1.673419e-05,1.671467e-05,1.669516e-05,1.669028e-05,1.668053e-05,1.668053e-05
7.500000e-05,3.867485e-04,1.306137e-04,8.652826e-05,6.439406e-05,5.031598e-05,4.185010e-05,3.501594e-05,3.077203e-05,2.810129e-05,2.652080e-05,2.567201e-05,2.535006e-05,2.516713e-05,2.509396e-05,2.527689e-05,2.551835e-05,2.553299e-05,2.575982e-05,2.599397e-05,2.579640e-05,2.564275e-05,2.553299e-05,2.545982e-05,2.526226e-05,2.508665e-05,2.513787e-05,2.513055e-05,2.507933e-05,2.509396e-05,2.523299e-05,2.535006e-05,2.533543e-05,2.529153e-05,2.529884e-05,2.522567e-05,2.512323e-05,2.507933e-05,2.507201e-05,2.510860e-05,2.509396e-05,2.509396e-05,2.506470e-05,2.507201e-05,2.511591e-05,2.517445e-05,2.523299e-05,2.523299e-05,2.517445e-05,2.511591e-05,2.507933e-05,2.508665e-05,2.508665e-05,2.507201e-05,2.507201e-05,2.508665e-05,2.506470e-05,2.506470e-05,2.507201e-05,2.508665e-05,2.508665e-05,2.508665e-05,2.508665e-05,2.506470e-05,2.508665e-05,2.508665e-05,2.507933e-05,2.507933e-05,2.506470e-05,2.506470e-05,2.507201e-05,2.505738e-05,2.506470e-05,2.507933e-05,2.506470e-05,2.507201e-05,2.507201e-05,2.507201e-05,2.507201e-05,2.507201e-05,2.507201e-05,2.506470e-05,2.505738e-05,2.505738e-05,2.505006e-05,2.505006e-05,2.506470e-05,2.505738e-05,2.506470e-05,2.506470e-05,2.505006e-05,2.505738e-05,2.505738e-05,2.505738e-05,2.505006e-05,2.505006e-05,2.505006e-05,2.504274e-05,2.504274e-05,2.505738e-05,2.505738e-05
1.000000e-04,3.854595e-04,1.302296e-04,8.520509e-05,6.251235e-05,4.873670e-05,4.112693e-05,3.679521e-05,3.468789e-05,3.366350e-05,3.337081e-05,3.354642e-05,3.401472e-05,3.426838e-05,3.457082e-05,3.437569e-05,3.426838e-05,3.393667e-05,3.358545e-05,3.352691e-05,3.337081e-05,3.350740e-05,3.353667e-05,3.367325e-05,3.381959e-05,3.372203e-05,3.361472e-05,3.354642e-05,3.350740e-05,3.341959e-05,3.337081e-05,3.341959e-05,3.351715e-05,3.351715e-05,3.351715e-05,3.351715e-05,3.351715e-05,3.351715e-05,3.346837e-05,3.340008e-05,3.337081e-05,3.340008e-05,3.346837e-05,3.351715e-05,3.350740e-05,3.348789e-05,3.347813e-05,3.346837e-05,3.343911e-05,3.339033e-05,3.337081e-05,3.337081e-05,3.340008e-05,3.340984e-05,3.344886e-05,3.346837e-05,3.344886e-05,3.340008e-05,3.340008e-05,3.338057e-05,3.337081e-05,3.339033e-05,3.339033e-05,3.344886e-05,3.345862e-05,3.344886e-05,3.343911e-05,3.340008e-05,3.339033e-05,3.338057e-05,3.337081e-05,3.337081e-05,3.339033e-05,3.340008e-05,3.343911e-05,3.343911e-05,3.342935e-05,3.341959e-05,3.339033e-05,3.337081e-05,3.337081e-05,3.337081e-05,3.339033e-05,3.340008e-05,3.341959e-05,3.342935e-05,3.341959e-05,3.340984e-05,3.339033e-05,3.337081e-05,3.337081e-05,3.338057e-05,3.338057e-05,3.339033e-05,3.341959e-05,3.341959e-05,3.340984e-05,3.339033e-05,3.338057e-05,3.337081e-05,3.337081e-05
