2.040563e+03,2.885792e+03,3.437265e+03,3.913648e+03,4.421290e+03,4.720021e+03,5.395764e+03,5.445329e+03,5.599332e+03,5.840215e+03,6.177136e+03,6.574235e+03,7.042368e+03,7.630240e+03
2.037848e+03,2.881068e+03,3.446926e+03,3.933002e+03,4.430460e+03,4.758412e+03,5.389213e+03,5.438923e+03,5.603921e+03,5.893024e+03,6.254616e+03,6.645256e+03,7.120592e+03,7.621585e+03
2.045453e+03,2.895308e+03,3.458923e+03,3.943276e+03,4.443221e+03,4.767280e+03,5.414860e+03,5.475373e+03,5.624188e+03,5.890650e+03,6.238559e+03,6.651517e+03,7.124454e+03,7.656987e+03
2.049296e+03,2.900520e+03,3.477268e+03,3.971503e+03,4.462884e+03,4.809543e+03,5.427452e+03,5.511337e+03,5.684358e+03,5.949549e+03,6.294503e+03,6.722534e+03,7.204425e+03,7.672718e+03
2.029849e+03,2.871715e+03,3.423472e+03,3.899548e+03,4.404271e+03,4.706127e+03,5.369863e+03,5.432816e+03,5.574859e+03,5.826400e+03,6.167592e+03,6.557098e+03,7.032229e+03,7.593685e+03
2.092221e+03,2.961244e+03,3.536692e+03,4.031143e+03,4.549502e+03,4.870399e+03,5.539661e+03,5.590532e+03,5.765813e+03,6.042077e+03,6.405251e+03,6.793748e+03,7.301485e+03,7.834341e+03
2.059086e+03,2.913606e+03,3.479356e+03,3.964457e+03,4.471529e+03,4.790070e+03,5.451346e+03,5.494903e+03,5.641378e+03,5.922693e+03,6.294648e+03,6.680367e+03,7.167587e+03,7.708735e+03
2.041904e+03,2.887692e+03,3.443632e+03,3.923004e+03,4.421012e+03,4.736858e+03,5.400163e+03,5.421280e+03,5.568520e+03,5.827213e+03,6.165771e+03,6.598683e+03,7.148345e+03,7.634157e+03
2.015917e+03,2.852543e+03,3.411302e+03,3.889993e+03,4.376024e+03,4.702883e+03,5.336490e+03,5.373775e+03,5.509100e+03,5.789956e+03,6.124910e+03,6.563246e+03,7.055043e+03,7.546777e+03
2.032695e+03,2.874786e+03,3.438815e+03,3.921961e+03,4.419712e+03,4.742690e+03,5.376283e+03,5.432468e+03,5.598431e+03,5.885747e+03,6.219215e+03,6.620121e+03,7.091929e+03,7.602452e+03
