1.969214e+09,2.784812e+09,3.247589e+09,3.655788e+09,4.149879e+09,4.362032e+09,5.209784e+09,4.969585e+09,4.963690e+09,5.152672e+09,5.504188e+09,6.005720e+09,6.626305e+09,7.367701e+09
1.960474e+09,2.772458e+09,3.236046e+09,3.644562e+09,4.134885e+09,4.350884e+09,5.186562e+09,4.954099e+09,4.955287e+09,5.144460e+09,5.499796e+09,5.993491e+09,6.610945e+09,7.334873e+09
1.967085e+09,2.781834e+09,3.247794e+09,3.658302e+09,4.147341e+09,4.367879e+09,5.204188e+09,4.967345e+09,4.966199e+09,5.155223e+09,5.513561e+09,6.017884e+09,6.631396e+09,7.359820e+09
1.966794e+09,2.781328e+09,3.244476e+09,3.652855e+09,4.146461e+09,4.359292e+09,5.203275e+09,4.966320e+09,4.961168e+09,5.153688e+09,5.513103e+09,6.003039e+09,6.621152e+09,7.358530e+09
1.958018e+09,2.768943e+09,3.230310e+09,3.637148e+09,4.128486e+09,4.340769e+09,5.180142e+09,4.944695e+09,4.942659e+09,5.132773e+09,5.484106e+09,5.977847e+09,6.588346e+09,7.325801e+09
1.970411e+09,2.786450e+09,3.250453e+09,3.659592e+09,4.152740e+09,4.367354e+09,5.212834e+09,4.973994e+09,4.969599e+09,5.157430e+09,5.514253e+09,6.014079e+09,6.627455e+09,7.371997e+09
1.970619e+09,2.786746e+09,3.250418e+09,3.659428e+09,4.155532e+09,4.366901e+09,5.213365e+09,4.975572e+09,4.972393e+09,5.168008e+09,5.514688e+09,6.013185e+09,6.640096e+09,7.372791e+09
1.983640e+09,2.805214e+09,3.270994e+09,3.681914e+09,4.181328e+09,4.392908e+09,5.247907e+09,5.007103e+09,5.000214e+09,5.194892e+09,5.549307e+09,6.047842e+09,6.676157e+09,7.421660e+09
1.974740e+09,2.792558e+09,3.258573e+09,3.669462e+09,4.162598e+09,4.379888e+09,5.224162e+09,4.987570e+09,4.982072e+09,5.172112e+09,5.523781e+09,6.032571e+09,6.659152e+09,7.388058e+09
1.968931e+09,2.784443e+09,3.247594e+09,3.656171e+09,4.150317e+09,4.362877e+09,5.209045e+09,4.968639e+09,4.966136e+09,5.156133e+09,5.509368e+09,6.007469e+09,6.633981e+09,7.366663e+09
