1.004181e+08,1.419596e+08,1.738481e+08,2.007288e+08,2.206854e+08,2.458400e+08,2.602646e+08,2.838487e+08,3.010705e+08,3.103137e+08,3.204010e+08,3.476454e+08,3.459567e+08,3.665689e+08,3.758639e+08,3.794797e+08,3.963889e+08,4.257507e+08,4.183765e+08,4.192317e+08,4.275581e+08,4.425351e+08,4.639619e+08,4.916146e+08,4.835180e+08,4.791819e+08,4.784491e+08,4.808238e+08,4.864721e+08,4.953576e+08,5.070396e+08,5.211555e+08,5.376763e+08,5.567876e+08,5.781655e+08,6.020901e+08,5.943658e+08,5.878986e+08,5.825584e+08,5.783569e+08,5.751494e+08,5.733460e+08,5.722262e+08,5.720539e+08,5.726991e+08,5.742319e+08,5.768271e+08,5.799562e+08,5.839195e+08,5.891993e+08,5.947287e+08,6.010235e+08,6.082882e+08,6.158260e+08,6.237651e+08,6.326774e+08,6.422075e+08,6.523812e+08,6.638461e+08,6.749460e+08,6.873084e+08,6.996543e+08,7.125557e+08,7.260555e+08,7.403960e+08,7.542908e+08,7.697036e+08,7.847401e+08,8.005970e+08,8.169841e+08,8.340184e+08,8.514838e+08
1.013448e+08,1.432838e+08,1.754479e+08,2.025877e+08,2.226246e+08,2.480944e+08,2.625413e+08,2.864749e+08,3.038435e+08,3.130094e+08,3.232084e+08,3.508425e+08,3.486281e+08,3.697435e+08,3.790530e+08,3.824705e+08,4.002333e+08,4.296875e+08,4.220534e+08,4.224540e+08,4.306018e+08,4.463036e+08,4.681417e+08,4.961602e+08,4.877796e+08,4.833075e+08,4.824046e+08,4.847315e+08,4.904003e+08,4.987253e+08,5.102499e+08,5.248718e+08,5.422041e+08,5.622348e+08,5.831464e+08,6.076673e+08,5.998803e+08,5.933314e+08,5.880034e+08,5.837451e+08,5.805698e+08,5.784624e+08,5.772491e+08,5.770044e+08,5.774038e+08,5.787656e+08,5.813859e+08,5.848063e+08,5.886661e+08,5.933168e+08,5.992088e+08,6.054575e+08,6.124891e+08,6.202044e+08,6.283597e+08,6.372547e+08,6.469588e+08,6.572259e+08,6.676126e+08,6.789042e+08,6.909556e+08,7.035366e+08,7.167850e+08,7.309516e+08,7.450200e+08,7.605662e+08,7.765868e+08,7.924450e+08,8.077877e+08,8.239997e+08,8.410532e+08,8.593650e+08
1.006609e+08,1.423146e+08,1.742851e+08,2.012384e+08,2.212305e+08,2.464576e+08,2.609089e+08,2.845735e+08,3.018329e+08,3.110855e+08,3.207731e+08,3.485277e+08,3.461558e+08,3.674663e+08,3.764511e+08,3.796678e+08,3.969126e+08,4.268497e+08,4.189869e+08,4.194435e+08,4.274917e+08,4.426728e+08,4.648143e+08,4.928728e+08,4.843276e+08,4.796911e+08,4.785196e+08,4.808814e+08,4.864718e+08,4.950401e+08,5.066162e+08,5.208160e+08,5.376855e+08,5.574040e+08,5.795737e+08,6.036224e+08,5.958379e+08,5.893120e+08,5.839905e+08,5.796515e+08,5.763012e+08,5.740905e+08,5.728180e+08,5.724538e+08,5.730049e+08,5.743820e+08,5.764414e+08,5.794989e+08,5.832366e+08,5.878741e+08,5.937368e+08,5.998683e+08,6.068767e+08,6.141412e+08,6.223164e+08,6.315199e+08,6.410190e+08,6.514605e+08,6.623327e+08,6.736797e+08,6.859442e+08,6.984287e+08,7.113821e+08,7.251555e+08,7.393397e+08,7.540727e+08,7.694838e+08,7.855291e+08,8.019966e+08,8.189668e+08,8.357800e+08,8.536462e+08
1.004214e+08,1.419613e+08,1.738531e+08,2.007223e+08,2.208233e+08,2.458364e+08,2.604581e+08,2.838444e+08,3.010693e+08,3.105691e+08,3.203879e+08,3.476231e+08,3.458830e+08,3.668929e+08,3.758878e+08,3.794708e+08,3.965792e+08,4.257539e+08,4.185020e+08,4.192872e+08,4.274999e+08,4.425071e+08,4.643009e+08,4.916051e+08,4.834730e+08,4.790814e+08,4.782543e+08,4.809306e+08,4.868353e+08,4.954481e+08,5.069612e+08,5.211389e+08,5.376401e+08,5.570882e+08,5.787332e+08,6.020897e+08,5.943823e+08,5.879159e+08,5.826498e+08,5.784202e+08,5.752846e+08,5.731001e+08,5.718697e+08,5.717766e+08,5.724866e+08,5.741303e+08,5.766424e+08,5.800162e+08,5.841973e+08,5.889767e+08,5.942094e+08,6.006761e+08,6.075259e+08,6.152823e+08,6.242160e+08,6.329284e+08,6.429309e+08,6.531277e+08,6.639657e+08,6.751116e+08,6.869612e+08,6.995122e+08,7.124047e+08,7.260283e+08,7.400818e+08,7.542271e+08,7.695840e+08,7.851844e+08,8.012443e+08,8.177965e+08,8.339247e+08,8.514704e+08
1.007710e+08,1.424665e+08,1.744621e+08,2.014499e+08,2.212034e+08,2.467116e+08,2.608206e+08,2.848633e+08,3.021430e+08,3.109203e+08,3.209192e+08,3.488775e+08,3.463937e+08,3.672486e+08,3.769236e+08,3.800317e+08,3.970586e+08,4.272865e+08,4.194842e+08,4.200715e+08,4.280965e+08,4.427186e+08,4.649498e+08,4.933817e+08,4.849479e+08,4.803736e+08,4.791919e+08,4.815055e+08,4.871157e+08,4.959074e+08,5.073603e+08,5.212993e+08,5.376714e+08,5.575628e+08,5.791419e+08,6.042599e+08,5.964543e+08,5.898742e+08,5.844386e+08,5.800334e+08,5.768331e+08,5.745174e+08,5.733952e+08,5.731842e+08,5.738080e+08,5.754336e+08,5.778133e+08,5.807876e+08,5.846524e+08,5.893317e+08,5.949830e+08,6.012116e+08,6.081882e+08,6.152801e+08,6.237645e+08,6.324780e+08,6.420768e+08,6.524268e+08,6.633300e+08,6.750527e+08,6.870140e+08,6.995389e+08,7.125303e+08,7.258174e+08,7.396138e+08,7.539568e+08,7.697811e+08,7.857124e+08,8.021801e+08,8.183121e+08,8.365620e+08,8.545484e+08
1.007803e+08,1.424823e+08,1.744834e+08,2.014675e+08,2.214534e+08,2.467389e+08,2.611528e+08,2.848964e+08,3.021661e+08,3.113729e+08,3.214532e+08,3.489083e+08,3.469508e+08,3.678034e+08,3.771336e+08,3.806496e+08,3.980725e+08,4.273094e+08,4.198712e+08,4.205093e+08,4.288118e+08,4.438818e+08,4.657359e+08,4.934044e+08,4.850204e+08,4.805640e+08,4.798484e+08,4.823053e+08,4.879067e+08,4.966781e+08,5.082221e+08,5.225867e+08,5.392665e+08,5.592075e+08,5.801011e+08,6.042976e+08,5.964368e+08,5.897698e+08,5.842036e+08,5.798091e+08,5.764483e+08,5.743407e+08,5.732638e+08,5.728663e+08,5.736079e+08,5.752152e+08,5.779136e+08,5.810430e+08,5.850154e+08,5.896841e+08,5.956434e+08,6.018568e+08,6.090879e+08,6.170970e+08,6.252362e+08,6.343322e+08,6.442706e+08,6.540392e+08,6.649619e+08,6.764633e+08,6.885433e+08,7.010045e+08,7.143334e+08,7.279047e+08,7.419187e+08,7.564347e+08,7.721571e+08,7.881603e+08,8.036679e+08,8.196981e+08,8.367986e+08,8.545926e+08
1.007271e+08,1.424108e+08,1.743941e+08,2.013608e+08,2.214029e+08,2.466045e+08,2.611179e+08,2.847454e+08,3.020194e+08,3.113377e+08,3.212707e+08,3.487361e+08,3.466939e+08,3.677813e+08,3.769293e+08,3.802835e+08,3.977549e+08,4.271091e+08,4.195640e+08,4.202520e+08,4.283079e+08,4.436303e+08,4.655010e+08,4.931742e+08,4.849710e+08,4.805241e+08,4.796344e+08,4.819130e+08,4.877806e+08,4.963514e+08,5.077725e+08,5.219491e+08,5.389594e+08,5.587321e+08,5.800977e+08,6.040078e+08,5.961870e+08,5.896212e+08,5.842507e+08,5.800119e+08,5.767548e+08,5.746289e+08,5.734835e+08,5.733483e+08,5.743221e+08,5.761346e+08,5.785343e+08,5.817273e+08,5.858352e+08,5.905806e+08,5.962530e+08,6.022862e+08,6.093757e+08,6.168488e+08,6.247599e+08,6.336597e+08,6.433650e+08,6.539657e+08,6.650525e+08,6.760046e+08,6.879889e+08,7.003459e+08,7.132530e+08,7.269460e+08,7.412377e+08,7.560207e+08,7.717257e+08,7.874984e+08,8.032654e+08,8.197179e+08,8.371517e+08,8.541943e+08
1.012227e+08,1.430905e+08,1.752196e+08,2.023224e+08,2.224457e+08,2.477656e+08,2.623527e+08,2.860960e+08,3.034413e+08,3.127816e+08,3.228539e+08,3.503769e+08,3.485517e+08,3.694950e+08,3.788435e+08,3.823985e+08,3.991709e+08,4.291152e+08,4.217823e+08,4.225619e+08,4.306887e+08,4.458627e+08,4.675989e+08,4.955038e+08,4.873784e+08,4.831061e+08,4.823830e+08,4.849211e+08,4.907542e+08,4.992998e+08,5.107596e+08,5.250866e+08,5.416717e+08,5.605985e+08,5.827818e+08,6.068388e+08,5.991597e+08,5.927005e+08,5.874255e+08,5.832016e+08,5.801404e+08,5.780691e+08,5.771482e+08,5.771935e+08,5.779597e+08,5.795046e+08,5.822135e+08,5.856963e+08,5.896418e+08,5.942180e+08,6.000569e+08,6.063331e+08,6.131827e+08,6.211410e+08,6.295787e+08,6.383822e+08,6.478950e+08,6.584488e+08,6.688835e+08,6.803411e+08,6.925122e+08,7.046880e+08,7.175448e+08,7.314907e+08,7.457078e+08,7.598537e+08,7.750082e+08,7.900528e+08,8.068480e+08,8.235071e+08,8.407600e+08,8.581949e+08
1.012117e+08,1.430921e+08,1.752290e+08,2.023215e+08,2.224718e+08,2.477793e+08,2.623780e+08,2.861080e+08,3.034623e+08,3.128438e+08,3.228646e+08,3.503964e+08,3.485044e+08,3.695564e+08,3.787871e+08,3.823148e+08,3.992058e+08,4.291421e+08,4.216723e+08,4.223890e+08,4.306082e+08,4.458733e+08,4.673592e+08,4.955247e+08,4.874043e+08,4.829446e+08,4.822572e+08,4.846232e+08,4.901974e+08,4.989714e+08,5.106528e+08,5.249027e+08,5.417086e+08,5.606650e+08,5.828953e+08,6.068881e+08,5.991431e+08,5.925825e+08,5.872399e+08,5.830473e+08,5.798762e+08,5.777863e+08,5.767985e+08,5.765901e+08,5.773305e+08,5.792840e+08,5.814657e+08,5.847803e+08,5.888737e+08,5.941781e+08,5.997070e+08,6.056349e+08,6.127355e+08,6.207313e+08,6.288202e+08,6.376502e+08,6.471144e+08,6.572658e+08,6.680254e+08,6.796979e+08,6.922204e+08,7.044824e+08,7.173279e+08,7.311742e+08,7.454405e+08,7.599012e+08,7.747863e+08,7.901462e+08,8.064037e+08,8.236707e+08,8.409317e+08,8.582669e+08
1.013502e+08,1.432725e+08,1.754521e+08,2.025843e+08,2.226252e+08,2.480808e+08,2.625277e+08,2.864549e+08,3.038191e+08,3.129823e+08,3.229082e+08,3.508163e+08,3.484859e+08,3.697165e+08,3.790700e+08,3.823939e+08,3.992925e+08,4.296416e+08,4.219110e+08,4.224870e+08,4.307332e+08,4.456307e+08,4.674614e+08,4.961036e+08,4.878031e+08,4.833670e+08,4.823762e+08,4.844347e+08,4.900673e+08,4.988287e+08,5.104019e+08,5.247148e+08,5.412849e+08,5.606998e+08,5.830749e+08,6.075994e+08,5.998884e+08,5.933001e+08,5.878749e+08,5.835179e+08,5.801421e+08,5.780995e+08,5.769412e+08,5.765235e+08,5.772387e+08,5.787256e+08,5.812437e+08,5.844941e+08,5.889947e+08,5.937707e+08,5.994638e+08,6.058071e+08,6.126429e+08,6.201985e+08,6.283743e+08,6.365912e+08,6.462849e+08,6.565643e+08,6.673336e+08,6.791105e+08,6.911789e+08,7.038066e+08,7.171511e+08,7.306916e+08,7.443832e+08,7.591130e+08,7.747980e+08,7.901187e+08,8.064941e+08,8.238942e+08,8.413316e+08,8.592628e+08
