2.470746e-07,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.941493e-06,4.728574e-06,4.466554e-06,4.223552e-06,3.965991e-06,3.742419e-06,3.531886e-06,3.348785e-06,3.191549e-06,3.048704e-06,2.918272e-06,2.805075e-06,2.733050e-06,2.636727e-06
4.941493e-07,9.882985e-06,9.882985e-06,9.882985e-06,9.882985e-06,9.882985e-06,9.882985e-06,9.882985e-06,9.882985e-06,9.292897e-06,8.176889e-06,7.808132e-06,7.097519e-06,6.463802e-06,5.907316e-06,5.483937e-06,5.286615e-06,5.116338e-06,4.947893e-06,4.696623e-06,4.437351e-06,4.190468e-06,4.011851e-06,3.699982e-06,3.559547e-06,3.376928e-06,3.189199e-06,3.072772e-06,2.921394e-06,2.841799e-06,2.733568e-06,2.616949e-06
9.882985e-07,1.976597e-05,1.976597e-05,1.976597e-05,1.976597e-05,1.642117e-05,1.361401e-05,1.180595e-05,1.031058e-05,9.209374e-06,8.184819e-06,7.814279e-06,7.116779e-06,6.463633e-06,5.879716e-06,5.455373e-06,5.230715e-06,5.133910e-06,4.981181e-06,4.744664e-06,4.487320e-06,4.205293e-06,3.978610e-06,3.724930e-06,3.549447e-06,3.332021e-06,3.183438e-06,3.072652e-06,2.938146e-06,2.799206e-06,2.721395e-06,2.635003e-06
1.976597e-06,3.953194e-05,3.953194e-05,2.694957e-05,2.038571e-05,1.641843e-05,1.350019e-05,1.177910e-05,1.044986e-05,9.282026e-06,8.133669e-06,7.710579e-06,7.161759e-06,6.485858e-06,5.884971e-06,5.433920e-06,5.221797e-06,5.137912e-06,4.952786e-06,4.744134e-06,4.473773e-06,4.221540e-06,3.972391e-06,3.751976e-06,3.551230e-06,3.346435e-06,3.179629e-06,3.040978e-06,2.942630e-06,2.804364e-06,2.728193e-06,2.635630e-06
3.953194e-06,7.906388e-05,4.058552e-05,2.747477e-05,2.081564e-05,1.626618e-05,1.355795e-05,1.190261e-05,1.043935e-05,9.235648e-06,8.217072e-06,7.785883e-06,7.097447e-06,6.557497e-06,5.848620e-06,5.398919e-06,5.257375e-06,5.113132e-06,4.980073e-06,4.739024e-06,4.473677e-06,4.201002e-06,3.938741e-06,3.769042e-06,3.551134e-06,3.312785e-06,3.154271e-06,3.002314e-06,2.884296e-06,2.767821e-06,2.671402e-06,2.574982e-06
7.906388e-06,1.254963e-04,4.018962e-05,2.702564e-05,2.029478e-05,1.626907e-05,1.366729e-05,1.180292e-05,1.051629e-05,9.409396e-06,8.189110e-06,7.791861e-06,7.085298e-06,6.394163e-06,5.867326e-06,5.326605e-06,5.167705e-06,5.085941e-06,4.775085e-06,4.535193e-06,4.264446e-06,4.056951e-06,3.810117e-06,3.574082e-06,3.360416e-06,3.215401e-06,3.082728e-06,2.990936e-06,2.919971e-06,2.844378e-06,2.799640e-06,2.755672e-06
1.185958e-05,1.181223e-04,4.235848e-05,2.767918e-05,2.038985e-05,1.631825e-05,1.352979e-05,1.178730e-05,1.033985e-05,9.187439e-06,8.018833e-06,7.641639e-06,6.975187e-06,6.209230e-06,5.591373e-06,5.169055e-06,4.968888e-06,4.911036e-06,4.841614e-06,4.727068e-06,4.589380e-06,4.443594e-06,4.315163e-06,4.226071e-06,4.153178e-06,4.079128e-06,4.038632e-06,4.002764e-06,3.984251e-06,3.979623e-06,3.985408e-06,3.995821e-06
1.581278e-05,1.248233e-04,4.021469e-05,2.723584e-05,2.099710e-05,1.630263e-05,1.350877e-05,1.175316e-05,1.026290e-05,9.005591e-06,7.771420e-06,7.367229e-06,6.876646e-06,6.254933e-06,5.876968e-06,5.586938e-06,5.519058e-06,5.519058e-06,5.551455e-06,5.549912e-06,5.557626e-06,5.573053e-06,5.571510e-06,5.559169e-06,5.534485e-06,5.519058e-06,5.519058e-06,5.486661e-06,5.475862e-06,5.463521e-06,5.446551e-06,5.426495e-06
2.371917e-05,1.250373e-04,4.065938e-05,2.701330e-05,2.078845e-05,1.614643e-05,1.311499e-05,1.126837e-05,9.919263e-06,9.100082e-06,8.394291e-06,8.306356e-06,8.273959e-06,8.123545e-06,7.998585e-06,7.973130e-06,8.012469e-06,8.042552e-06,8.068007e-06,8.105032e-06,8.165198e-06,8.160570e-06,8.158256e-06,8.162884e-06,8.125859e-06,8.084205e-06,8.049494e-06,7.996271e-06,7.961560e-06,7.966188e-06,7.968502e-06,7.973130e-06
3.162555e-05,1.252452e-04,4.272854e-05,2.747419e-05,2.045176e-05,1.546570e-05,1.298194e-05,1.184341e-05,1.110908e-05,1.090236e-05,1.058764e-05,1.063084e-05,1.086842e-05,1.102577e-05,1.099492e-05,1.091161e-05,1.086533e-05,1.077277e-05,1.066787e-05,1.060616e-05,1.055679e-05,1.056913e-05,1.062158e-05,1.068638e-05,1.076351e-05,1.077586e-05,1.076043e-05,1.069255e-05,1.065552e-05,1.058764e-05,1.055679e-05,1.056296e-05
