1.028677e+03,1.456567e+03,1.782999e+03,2.058567e+03,2.283413e+03,2.520960e+03,2.699581e+03,2.826704e+03,3.086818e+03,3.139339e+03,3.303239e+03,3.563627e+03,3.591566e+03,3.667134e+03,3.772157e+03,3.936665e+03,4.133971e+03,4.364758e+03,4.373399e+03,4.395651e+03,4.434096e+03,4.484534e+03,4.538168e+03,4.609591e+03,4.691981e+03,4.789981e+03,4.892575e+03,5.006861e+03,5.125273e+03,5.231049e+03,5.359735e+03,5.524249e+03,5.672514e+03,5.836130e+03,6.027414e+03,6.172299e+03
1.057277e+03,1.496288e+03,1.832656e+03,2.116408e+03,2.340173e+03,2.590804e+03,2.766406e+03,2.910560e+03,3.173340e+03,3.235866e+03,3.417873e+03,3.663173e+03,3.691712e+03,3.776640e+03,3.894743e+03,4.056685e+03,4.274359e+03,4.486066e+03,4.491951e+03,4.514733e+03,4.552788e+03,4.602806e+03,4.670163e+03,4.742200e+03,4.825969e+03,4.920116e+03,5.043335e+03,5.161451e+03,5.284589e+03,5.408727e+03,5.557632e+03,5.693660e+03,5.879852e+03,6.036237e+03,6.173371e+03,6.344328e+03
1.017820e+03,1.442113e+03,1.766882e+03,2.038586e+03,2.257260e+03,2.496888e+03,2.667837e+03,2.795973e+03,3.056563e+03,3.105558e+03,3.277412e+03,3.528952e+03,3.545415e+03,3.608494e+03,3.728386e+03,3.891970e+03,4.109813e+03,4.321232e+03,4.328984e+03,4.350289e+03,4.385001e+03,4.420529e+03,4.472463e+03,4.538824e+03,4.620091e+03,4.700080e+03,4.799878e+03,4.902223e+03,5.016008e+03,5.166415e+03,5.309402e+03,5.459847e+03,5.630253e+03,5.803693e+03,5.952758e+03,6.111163e+03
1.045135e+03,1.479808e+03,1.812491e+03,2.093197e+03,2.321160e+03,2.562899e+03,2.743033e+03,2.861822e+03,3.138306e+03,3.186092e+03,3.355065e+03,3.622806e+03,3.644153e+03,3.716342e+03,3.823734e+03,3.975210e+03,4.205789e+03,4.436292e+03,4.439527e+03,4.456100e+03,4.489590e+03,4.541596e+03,4.596229e+03,4.664252e+03,4.748240e+03,4.840369e+03,4.951182e+03,5.062390e+03,5.173165e+03,5.296423e+03,5.445487e+03,5.571049e+03,5.760350e+03,5.936357e+03,6.124546e+03,6.272819e+03
1.009939e+03,1.429851e+03,1.750021e+03,2.020755e+03,2.226725e+03,2.473749e+03,2.631743e+03,2.779441e+03,3.027948e+03,3.091612e+03,3.246093e+03,3.492892e+03,3.524514e+03,3.604212e+03,3.724767e+03,3.875414e+03,4.061017e+03,4.279503e+03,4.285878e+03,4.308314e+03,4.350406e+03,4.396327e+03,4.464380e+03,4.546551e+03,4.627004e+03,4.713459e+03,4.831925e+03,4.931882e+03,5.051913e+03,5.177907e+03,5.295813e+03,5.437956e+03,5.576597e+03,5.730736e+03,5.868274e+03,6.047948e+03
1.059652e+03,1.500067e+03,1.835827e+03,2.119076e+03,2.339779e+03,2.594756e+03,2.764736e+03,2.906230e+03,3.177315e+03,3.239913e+03,3.390590e+03,3.668982e+03,3.690465e+03,3.769980e+03,3.899507e+03,4.045856e+03,4.244296e+03,4.492928e+03,4.500097e+03,4.523192e+03,4.552723e+03,4.594074e+03,4.661513e+03,4.737899e+03,4.805360e+03,4.902253e+03,5.026322e+03,5.142854e+03,5.271259e+03,5.416580e+03,5.548231e+03,5.675645e+03,5.817696e+03,5.990348e+03,6.171384e+03,6.353916e+03
1.020516e+03,1.445119e+03,1.770636e+03,2.043535e+03,2.253424e+03,2.503247e+03,2.662689e+03,2.801027e+03,3.065480e+03,3.106446e+03,3.275204e+03,3.538767e+03,3.553780e+03,3.616812e+03,3.725184e+03,3.897374e+03,4.090489e+03,4.334825e+03,4.336525e+03,4.353731e+03,4.379489e+03,4.416717e+03,4.482360e+03,4.546716e+03,4.614327e+03,4.704014e+03,4.792940e+03,4.910709e+03,5.005243e+03,5.153310e+03,5.294465e+03,5.464750e+03,5.621069e+03,5.772405e+03,5.939562e+03,6.128280e+03
1.027409e+03,1.454926e+03,1.783246e+03,2.057604e+03,2.279538e+03,2.519175e+03,2.694800e+03,2.832360e+03,3.085009e+03,3.139743e+03,3.315270e+03,3.561539e+03,3.589740e+03,3.668904e+03,3.775664e+03,3.948412e+03,4.142485e+03,4.360045e+03,4.366411e+03,4.386662e+03,4.415517e+03,4.467893e+03,4.534246e+03,4.611179e+03,4.697376e+03,4.790512e+03,4.913553e+03,5.014685e+03,5.131470e+03,5.239604e+03,5.404465e+03,5.544870e+03,5.700196e+03,5.849238e+03,6.013062e+03,6.166061e+03
1.053149e+03,1.490732e+03,1.825802e+03,2.108051e+03,2.330804e+03,2.580629e+03,2.755755e+03,2.890142e+03,3.159438e+03,3.210809e+03,3.382271e+03,3.648809e+03,3.667255e+03,3.741603e+03,3.857071e+03,4.022524e+03,4.242443e+03,4.466787e+03,4.468433e+03,4.484027e+03,4.511682e+03,4.558445e+03,4.611032e+03,4.678300e+03,4.754353e+03,4.861789e+03,4.986051e+03,5.092720e+03,5.226220e+03,5.344808e+03,5.478525e+03,5.641317e+03,5.806858e+03,5.987378e+03,6.149356e+03,6.315769e+03
1.037643e+03,1.469086e+03,1.798441e+03,2.077865e+03,2.291725e+03,2.543890e+03,2.708647e+03,2.857060e+03,3.114429e+03,3.169038e+03,3.330749e+03,3.596036e+03,3.615309e+03,3.685893e+03,3.808578e+03,3.981973e+03,4.177477e+03,4.404172e+03,4.408917e+03,4.426383e+03,4.464184e+03,4.520956e+03,4.566420e+03,4.638243e+03,4.699172e+03,4.796973e+03,4.916647e+03,5.015442e+03,5.140080e+03,5.280886e+03,5.423802e+03,5.588219e+03,5.717145e+03,5.896725e+03,6.043542e+03,6.228024e+03
