5.000000e-06,3.845546e-05,1.298174e-05,8.440752e-06,6.705626e-06,5.152939e-06,4.703670e-06,3.891473e-06,3.238301e-06,2.759763e-06,2.450006e-06
3.750000e-06,3.886345e-05,1.285558e-05,8.396545e-06,6.727882e-06,5.167878e-06,4.764341e-06,4.031168e-06,3.337142e-06,2.777385e-06,2.545799e-06
2.500000e-06,3.863290e-05,1.298503e-05,9.079900e-06,6.668431e-06,5.179647e-06,4.735743e-06,3.915010e-06,3.334033e-06,2.915495e-06,2.586958e-06
1.250000e-06,2.500000e-05,1.302509e-05,9.026424e-06,6.721297e-06,5.127025e-06,4.744463e-06,3.926778e-06,3.320435e-06,2.816531e-06,2.577628e-06
6.250000e-07,2.538116e-07,1.250000e-05,8.487551e-06,6.690230e-06,5.115836e-06,4.729310e-06,3.986687e-06,3.312965e-06,2.820464e-06,2.581256e-06
3.125000e-07,3.547722e-07,6.250000e-06,6.250000e-06,6.250000e-06,5.153138e-06,4.739722e-06,4.007007e-06,3.300542e-06,2.824931e-06,2.573497e-06
7.500000e-06,3.858778e-05,1.298015e-05,8.488923e-06,6.678675e-06,5.017695e-06,4.613060e-06,3.868180e-06,3.164276e-06,2.878178e-06,2.648421e-06
1.000000e-05,3.881912e-05,1.295662e-05,8.416118e-06,6.565382e-06,4.907817e-06,4.549767e-06,4.129278e-06,3.557570e-06,3.351715e-06,3.337081e-06
1.250000e-05,3.842265e-05,1.301528e-05,8.832339e-06,6.514040e-06,4.927451e-06,4.781109e-06,4.634767e-06,4.292084e-06,4.218913e-06,4.249401e-06
