5.000000e-09,5.654892e-09,2.511470e-09,2.148054e-09,1.989517e-09,1.912931e-09,1.870980e-09,1.839761e-09,1.811956e-09,1.800248e-09,1.784151e-09,1.774882e-09,1.766590e-09,1.770004e-09,1.749029e-09,1.736834e-09,1.716833e-09,1.702687e-09,1.702199e-09,1.695858e-09,1.688053e-09,1.699272e-09,1.712443e-09,1.707077e-09,1.703663e-09,1.698785e-09,1.690980e-09,1.689029e-09,1.686589e-09,1.693419e-09,1.694882e-09,1.701711e-09,1.685126e-09,1.680248e-09,1.679760e-09,1.683175e-09,1.687077e-09,1.688541e-09,1.683663e-09,1.683175e-09,1.681224e-09,1.684150e-09,1.690492e-09,1.682199e-09,1.686102e-09,1.684150e-09,1.687077e-09,1.682199e-09,1.679760e-09,1.680736e-09,1.682687e-09,1.678785e-09,1.678785e-09,1.682687e-09,1.682687e-09,1.677809e-09,1.676833e-09,1.684638e-09,1.681224e-09,1.682199e-09,1.678785e-09,1.678297e-09,1.678785e-09,1.678785e-09,1.679272e-09,1.683663e-09,1.677809e-09,1.681711e-09,1.679760e-09,1.678785e-09,1.678297e-09,1.673907e-09,1.675858e-09,1.680248e-09,1.678297e-09,1.681224e-09,1.680248e-09,1.675858e-09,1.680736e-09,1.672931e-09,1.674394e-09,1.678297e-09,1.676346e-09,1.680736e-09,1.679272e-09,1.680736e-09,1.679760e-09,1.676833e-09,1.679760e-09,1.673907e-09,1.680736e-09,1.670980e-09,1.680736e-09,1.669516e-09,1.679272e-09,1.670004e-09,1.670980e-09,1.678297e-09,1.675858e-09,1.675858e-09,1.674394e-09,1.673907e-09,1.672931e-09,1.675370e-09,1.671955e-09,1.671467e-09,1.675370e-09,1.676346e-09,1.671955e-09,1.675858e-09,1.672931e-09,1.674394e-09,1.674394e-09,1.672443e-09,1.673907e-09,1.671467e-09
3.750000e-09,5.609465e-09,2.276896e-09,1.722626e-09,1.567870e-09,1.484089e-09,1.433601e-09,1.402869e-09,1.377625e-09,1.359698e-09,1.352747e-09,1.341406e-09,1.338479e-09,1.329698e-09,1.326772e-09,1.320918e-09,1.317991e-09,1.302991e-09,1.284698e-09,1.273723e-09,1.271527e-09,1.266771e-09,1.267869e-09,1.266040e-09,1.272625e-09,1.274454e-09,1.275918e-09,1.278113e-09,1.277015e-09,1.272259e-09,1.266040e-09,1.261649e-09,1.261649e-09,1.264210e-09,1.266771e-09,1.269698e-09,1.270430e-09,1.263113e-09,1.262015e-09,1.260918e-09,1.259088e-09,1.263479e-09,1.263845e-09,1.264576e-09,1.261284e-09,1.258723e-09,1.260918e-09,1.262015e-09,1.262747e-09,1.265308e-09,1.259454e-09,1.258357e-09,1.260918e-09,1.261284e-09,1.261649e-09,1.257625e-09,1.257259e-09,1.259088e-09,1.258723e-09,1.261284e-09,1.257991e-09,1.257991e-09,1.257991e-09,1.260918e-09,1.259820e-09,1.258357e-09,1.258357e-09,1.261284e-09,1.261284e-09,1.259088e-09,1.259088e-09,1.261284e-09,1.254698e-09,1.255064e-09,1.260186e-09,1.259454e-09,1.259454e-09,1.260918e-09,1.260918e-09,1.256893e-09,1.257259e-09,1.260552e-09,1.254698e-09,1.257991e-09,1.257991e-09,1.257625e-09,1.257991e-09,1.254698e-09,1.260552e-09,1.257259e-09,1.257625e-09,1.257625e-09,1.255064e-09,1.259820e-09,1.259820e-09,1.254698e-09,1.257259e-09,1.256527e-09,1.256162e-09,1.255796e-09,1.258357e-09,1.258723e-09,1.254332e-09,1.256162e-09,1.256527e-09,1.256162e-09,1.254698e-09,1.256162e-09,1.254332e-09,1.253966e-09,1.257625e-09,1.257625e-09,1.257625e-09,1.253601e-09,1.255064e-09,1.255064e-09
2.500000e-09,5.533550e-09,2.130371e-09,1.346955e-09,1.142808e-09,1.064271e-09,1.017442e-09,9.867097e-10,9.693926e-10,9.471974e-10,9.398803e-10,9.269535e-10,9.189047e-10,9.069534e-10,9.037827e-10,8.991485e-10,8.996363e-10,8.962217e-10,8.920753e-10,8.889046e-10,8.842704e-10,8.718314e-10,8.615875e-10,8.545143e-10,8.506118e-10,8.503679e-10,8.469533e-10,8.459777e-10,8.450021e-10,8.471972e-10,8.506118e-10,8.545143e-10,8.540265e-10,8.554899e-10,8.567094e-10,8.545143e-10,8.476850e-10,8.450021e-10,8.423191e-10,8.420752e-10,8.432947e-10,8.442704e-10,8.467094e-10,8.474411e-10,8.491484e-10,8.476850e-10,8.447582e-10,8.420752e-10,8.415874e-10,8.420752e-10,8.432947e-10,8.464655e-10,8.459777e-10,8.454899e-10,8.410996e-10,8.403679e-10,8.403679e-10,8.406118e-10,8.423191e-10,8.442704e-10,8.440264e-10,8.406118e-10,8.393923e-10,8.403679e-10,8.408557e-10,8.435386e-10,8.435386e-10,8.403679e-10,8.396362e-10,8.396362e-10,8.403679e-10,8.430508e-10,8.415874e-10,8.393923e-10,8.391484e-10,8.401240e-10,8.418313e-10,8.418313e-10,8.410996e-10,8.393923e-10,8.389045e-10,8.410996e-10,8.413435e-10,8.389045e-10,8.386606e-10,8.393923e-10,8.408557e-10,8.408557e-10,8.396362e-10,8.381728e-10,8.396362e-10,8.393923e-10,8.406118e-10,8.389045e-10,8.386606e-10,8.408557e-10,8.386606e-10,8.384167e-10,8.389045e-10,8.401240e-10,8.389045e-10,8.389045e-10,8.376850e-10,8.389045e-10,8.391484e-10,8.389045e-10,8.371972e-10,8.391484e-10,8.381728e-10,8.369533e-10,8.391484e-10,8.389045e-10,8.379289e-10,8.374411e-10,8.374411e-10,8.386606e-10
1.250000e-09,5.503977e-09,2.145676e-09,1.372137e-09,1.014820e-09,7.966483e-10,6.862822e-10,6.211601e-10,5.810380e-10,5.523794e-10,5.368916e-10,5.232330e-10,5.145744e-10,5.033549e-10,5.005500e-10,4.914036e-10,4.844524e-10,4.787207e-10,4.753060e-10,4.706719e-10,4.694524e-10,4.677450e-10,4.657938e-10,4.622572e-10,4.634767e-10,4.625011e-10,4.606719e-10,4.598182e-10,4.542084e-10,4.490865e-10,4.420133e-10,4.390864e-10,4.340864e-10,4.314035e-10,4.304279e-10,4.281108e-10,4.266474e-10,4.273791e-10,4.260376e-10,4.257937e-10,4.257937e-10,4.268913e-10,4.293303e-10,4.318913e-10,4.326230e-10,4.328669e-10,4.337206e-10,4.340864e-10,4.340864e-10,4.326230e-10,4.293303e-10,4.275010e-10,4.261596e-10,4.244523e-10,4.237205e-10,4.232327e-10,4.237205e-10,4.242084e-10,4.249401e-10,4.254279e-10,4.268913e-10,4.281108e-10,4.277449e-10,4.273791e-10,4.257937e-10,4.250620e-10,4.235986e-10,4.229888e-10,4.234766e-10,4.229888e-10,4.243303e-10,4.243303e-10,4.261596e-10,4.272571e-10,4.272571e-10,4.261596e-10,4.254279e-10,4.238425e-10,4.232327e-10,4.231108e-10,4.232327e-10,4.233547e-10,4.245742e-10,4.257937e-10,4.250620e-10,4.251840e-10,4.245742e-10,4.223791e-10,4.217693e-10,4.227449e-10,4.228669e-10,4.228669e-10,4.242084e-10,4.246962e-10,4.243303e-10,4.227449e-10,4.222571e-10,4.218913e-10,4.218913e-10,4.227449e-10,4.229888e-10,4.235986e-10,4.225010e-10,4.221352e-10,4.216474e-10,4.209157e-10,4.212815e-10,4.215254e-10,4.223791e-10,4.225010e-10,4.222571e-10,4.210376e-10,4.205498e-10,4.205498e-10,4.210376e-10,4.217693e-10
6.250000e-10,5.488763e-09,2.123755e-09,1.365827e-09,1.026253e-09,8.144227e-10,6.735687e-10,6.010076e-10,5.132025e-10,4.544828e-10,4.160071e-10,3.805802e-10,3.552753e-10,3.271654e-10,3.129581e-10,3.043605e-10,2.896653e-10,2.827141e-10,2.824702e-10,2.700921e-10,2.691775e-10,2.680799e-10,2.651531e-10,2.578970e-10,2.573482e-10,2.554579e-10,2.547872e-10,2.522262e-10,2.472872e-10,2.451530e-10,2.469213e-10,2.479579e-10,2.466165e-10,2.444213e-10,2.430189e-10,2.426530e-10,2.429579e-10,2.407018e-10,2.391164e-10,2.372262e-10,2.357628e-10,2.331408e-10,2.305189e-10,2.270432e-10,2.243603e-10,2.227749e-10,2.211286e-10,2.190554e-10,2.175920e-10,2.166774e-10,2.159456e-10,2.157017e-10,2.157017e-10,2.155188e-10,2.146042e-10,2.150310e-10,2.141164e-10,2.142383e-10,2.148481e-10,2.162505e-10,2.169822e-10,2.169822e-10,2.188115e-10,2.185066e-10,2.203969e-10,2.199700e-10,2.206408e-10,2.215554e-10,2.204579e-10,2.207018e-10,2.189335e-10,2.182018e-10,2.168603e-10,2.160066e-10,2.149700e-10,2.145432e-10,2.141164e-10,2.135066e-10,2.137505e-10,2.134456e-10,2.137505e-10,2.140554e-10,2.150920e-10,2.158237e-10,2.158847e-10,2.170432e-10,2.169213e-10,2.177139e-10,2.175920e-10,2.171042e-10,2.166164e-10,2.153359e-10,2.142383e-10,2.136895e-10,2.133237e-10,2.126530e-10,2.127139e-10,2.124700e-10,2.127139e-10,2.132627e-10,2.134456e-10,2.137505e-10,2.143603e-10,2.147871e-10,2.147871e-10,2.145432e-10,2.140554e-10,2.136286e-10,2.128359e-10,2.124700e-10,2.119212e-10,2.117383e-10,2.116773e-10,2.119822e-10,2.120432e-10,2.125310e-10
3.125000e-10,5.444297e-09,2.139929e-09,1.370019e-09,1.018615e-09,8.152916e-10,6.753827e-10,5.945289e-10,5.187970e-10,4.627298e-10,4.268760e-10,3.876077e-10,3.560527e-10,3.219672e-10,2.969672e-10,2.872416e-10,2.564183e-10,2.527293e-10,2.350463e-10,2.123938e-10,2.170889e-10,2.067231e-10,1.913877e-10,1.755645e-10,1.804425e-10,1.805035e-10,1.736132e-10,1.641620e-10,1.561437e-10,1.509607e-10,1.529120e-10,1.533998e-10,1.532778e-10,1.511741e-10,1.485827e-10,1.447412e-10,1.407778e-10,1.377900e-10,1.350765e-10,1.340704e-10,1.337656e-10,1.334607e-10,1.330643e-10,1.331253e-10,1.341619e-10,1.335217e-10,1.348326e-10,1.340704e-10,1.354119e-10,1.352595e-10,1.348936e-10,1.339180e-10,1.328509e-10,1.302290e-10,1.296192e-10,1.278509e-10,1.247107e-10,1.238570e-10,1.222716e-10,1.213265e-10,1.191314e-10,1.179728e-10,1.176985e-10,1.158692e-10,1.149241e-10,1.139180e-10,1.130643e-10,1.127289e-10,1.115399e-10,1.112350e-10,1.105643e-10,1.098631e-10,1.094972e-10,1.093753e-10,1.090094e-10,1.088875e-10,1.089179e-10,1.088875e-10,1.089484e-10,1.091314e-10,1.093448e-10,1.096192e-10,1.101375e-10,1.103204e-10,1.106558e-10,1.113570e-10,1.115094e-10,1.120277e-10,1.123936e-10,1.128509e-10,1.131558e-10,1.135216e-10,1.137350e-10,1.143143e-10,1.139180e-10,1.141924e-10,1.138875e-10,1.132472e-10,1.129119e-10,1.123631e-10,1.116009e-10,1.110521e-10,1.102899e-10,1.097106e-10,1.090704e-10,1.086436e-10,1.081862e-10,1.078814e-10,1.076070e-10,1.075155e-10,1.074545e-10,1.074850e-10,1.073326e-10,1.076375e-10,1.077594e-10,1.079728e-10
1.562500e-10,3.125000e-09,2.132162e-09,1.358060e-09,1.030650e-09,8.056041e-10,6.811831e-10,5.901310e-10,5.216552e-10,4.660301e-10,4.209233e-10,3.874628e-10,3.549628e-10,3.226761e-10,2.968833e-10,2.913041e-10,2.568070e-10,2.534076e-10,2.368984e-10,2.135905e-10,2.212429e-10,2.135600e-10,1.906483e-10,1.756788e-10,1.836971e-10,1.823709e-10,1.729654e-10,1.609226e-10,1.473860e-10,1.422336e-10,1.474165e-10,1.502214e-10,1.489714e-10,1.412885e-10,1.342762e-10,1.267000e-10,1.185597e-10,1.116390e-10,1.054500e-10,1.060292e-10,1.104500e-10,1.134225e-10,1.136055e-10,1.139256e-10,1.140628e-10,1.111207e-10,1.084225e-10,1.043371e-10,1.007548e-10,9.665420e-11,9.279748e-11,8.968772e-11,8.654747e-11,8.352917e-11,8.105965e-11,7.912367e-11,7.734013e-11,7.561756e-11,7.544988e-11,7.631878e-11,7.766025e-11,7.791940e-11,7.956574e-11,8.041940e-11,8.104440e-11,8.049562e-11,8.195904e-11,8.240112e-11,8.153221e-11,8.157794e-11,8.240112e-11,8.208099e-11,8.153221e-11,8.043465e-11,8.048038e-11,7.968769e-11,7.880355e-11,7.773647e-11,7.564805e-11,7.448951e-11,7.316329e-11,7.191329e-11,7.049560e-11,6.938279e-11,6.802608e-11,6.686754e-11,6.566327e-11,6.458095e-11,6.432180e-11,6.262973e-11,6.227912e-11,6.087667e-11,6.003826e-11,5.977911e-11,5.913886e-11,5.849862e-11,5.796508e-11,5.746203e-11,5.703520e-11,5.636447e-11,5.630349e-11,5.575471e-11,5.552605e-11,5.554129e-11,5.519068e-11,5.525166e-11,5.496202e-11,5.488580e-11,5.487056e-11,5.502300e-11,5.488580e-11,5.506873e-11,5.496202e-11,5.520593e-11,5.514495e-11,5.523642e-11
7.812500e-11,8.270218e-11,1.562500e-09,1.355533e-09,1.025456e-09,8.059738e-10,6.744948e-10,5.955083e-10,5.229167e-10,4.626193e-10,4.233966e-10,3.839072e-10,3.574056e-10,3.261555e-10,2.972606e-10,2.886326e-10,2.580837e-10,2.553093e-10,2.402635e-10,2.140059e-10,2.189296e-10,2.120851e-10,1.936018e-10,1.745774e-10,1.853625e-10,1.833884e-10,1.729539e-10,1.605682e-10,1.489447e-10,1.422526e-10,1.475118e-10,1.503395e-10,1.485560e-10,1.438151e-10,1.370240e-10,1.278319e-10,1.203090e-10,1.137998e-10,1.077785e-10,1.084340e-10,1.115437e-10,1.143867e-10,1.159492e-10,1.162389e-10,1.156672e-10,1.141352e-10,1.108425e-10,1.076184e-10,1.041275e-10,9.982113e-11,9.622356e-11,9.229062e-11,8.835769e-11,8.511835e-11,8.136834e-11,7.848723e-11,7.542320e-11,7.275551e-11,7.135307e-11,7.367015e-11,7.424180e-11,7.690186e-11,7.723723e-11,7.844150e-11,8.069761e-11,8.171133e-11,8.177230e-11,8.256499e-11,8.307566e-11,8.415798e-11,8.440950e-11,8.417322e-11,8.409700e-11,8.367780e-11,8.325859e-11,8.274792e-11,8.197810e-11,8.119303e-11,7.988205e-11,7.905888e-11,7.742778e-11,7.654363e-11,7.480582e-11,7.351771e-11,7.189423e-11,7.024788e-11,6.863203e-11,6.774788e-11,6.568995e-11,6.428750e-11,6.279360e-11,6.144451e-11,5.979054e-11,5.860914e-11,5.734389e-11,5.601767e-11,5.398260e-11,5.342620e-11,5.197040e-11,5.017924e-11,4.962283e-11,4.848716e-11,4.662740e-11,4.623106e-11,4.519447e-11,4.420361e-11,4.324325e-11,4.180269e-11,4.130727e-11,4.045360e-11,3.966092e-11,3.847951e-11,3.797646e-11,3.699323e-11,3.656640e-11,3.590329e-11
3.906250e-11,1.574718e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,6.737764e-10,5.932808e-10,5.157768e-10,4.694238e-10,4.252049e-10,3.905593e-10,3.559708e-10,3.243129e-10,2.976779e-10,2.913936e-10,2.607647e-10,2.554903e-10,2.403340e-10,2.129140e-10,2.204864e-10,2.124986e-10,1.958179e-10,1.765915e-10,1.853339e-10,1.840496e-10,1.735656e-10,1.609893e-10,1.488285e-10,1.423879e-10,1.494306e-10,1.511837e-10,1.489657e-10,1.443239e-10,1.363894e-10,1.288742e-10,1.212903e-10,1.147240e-10,1.078490e-10,1.090151e-10,1.125403e-10,1.151318e-10,1.166943e-10,1.165037e-10,1.165113e-10,1.135159e-10,1.113665e-10,1.079404e-10,1.040875e-10,9.977730e-11,9.648461e-11,9.254405e-11,8.866828e-11,8.486873e-11,8.167893e-11,7.837481e-11,7.540986e-11,7.258211e-11,7.246016e-11,7.364538e-11,7.524599e-11,7.648456e-11,7.808136e-11,7.915225e-11,8.034890e-11,8.146171e-11,8.223153e-11,8.322619e-11,8.376735e-11,8.373305e-11,8.397315e-11,8.399982e-11,8.384357e-11,8.343961e-11,8.390455e-11,8.307757e-11,8.234967e-11,8.151506e-11,8.058518e-11,7.959433e-11,7.714767e-11,7.606916e-11,7.456383e-11,7.312327e-11,7.171702e-11,7.098912e-11,6.945329e-11,6.776503e-11,6.635877e-11,6.439612e-11,6.293651e-11,6.140449e-11,6.010114e-11,5.940373e-11,5.814229e-11,5.679320e-11,5.464381e-11,5.427414e-11,5.299365e-11,5.132063e-11,5.079090e-11,4.917885e-11,4.806986e-11,4.718952e-11,4.629394e-11,4.539455e-11,4.451040e-11,4.402640e-11,4.311558e-11,4.227716e-11,4.151115e-11,4.082899e-11,3.980002e-11,3.923981e-11,3.858051e-11,3.776495e-11
1.953125e-11,2.272290e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.856116e-10,3.586546e-10,3.215033e-10,2.963908e-10,2.864536e-10,2.565660e-10,2.547596e-10,2.399653e-10,2.146223e-10,2.183475e-10,2.136581e-10,1.929930e-10,1.755845e-10,1.837019e-10,1.834237e-10,1.717868e-10,1.613257e-10,1.476461e-10,1.415466e-10,1.471450e-10,1.504910e-10,1.480329e-10,1.427300e-10,1.358187e-10,1.279776e-10,1.212589e-10,1.141018e-10,1.070096e-10,1.092790e-10,1.128347e-10,1.158949e-10,1.145039e-10,1.165942e-10,1.159425e-10,1.135835e-10,1.111026e-10,1.077108e-10,1.028080e-10,9.959914e-11,9.566239e-11,9.176185e-11,8.724392e-11,8.472105e-11,8.135786e-11,7.805945e-11,7.510975e-11,7.252781e-11,7.197331e-11,7.342339e-11,7.510594e-11,7.619588e-11,7.749161e-11,7.903125e-11,8.029459e-11,8.098438e-11,8.188377e-11,8.251640e-11,8.316427e-11,8.406366e-11,8.417608e-11,8.422181e-11,8.409986e-11,8.389026e-11,8.301754e-11,8.287844e-11,8.195428e-11,8.107585e-11,8.004497e-11,7.880069e-11,7.749352e-11,7.609298e-11,7.497255e-11,7.336241e-11,7.227247e-11,7.072140e-11,6.934754e-11,6.728199e-11,6.640165e-11,6.445042e-11,6.288220e-11,6.151215e-11,6.058799e-11,5.888829e-11,5.758684e-11,5.669507e-11,5.527929e-11,5.409788e-11,5.296793e-11,5.150451e-11,5.040313e-11,4.937988e-11,4.846525e-11,4.746868e-11,4.646639e-11,4.558224e-11,4.468094e-11,4.379679e-11,4.312796e-11,4.228002e-11,4.135586e-11,4.078992e-11,3.985052e-11,3.925600e-11,3.861004e-11,3.795646e-11
