5.000000e-09,7.558311e-09,3.072934e-09,2.313908e-09,2.086103e-09,1.964639e-09,1.913419e-09,1.866590e-09,1.845614e-09,1.824639e-09,1.805126e-09,1.793907e-09,1.786590e-09,1.781712e-09,1.762687e-09,1.737809e-09,1.713907e-09,1.704638e-09,1.696833e-09,1.692443e-09,1.689516e-09,1.699760e-09,1.707565e-09,1.709029e-09,1.714882e-09,1.698297e-09,1.692931e-09,1.685614e-09,1.685614e-09,1.689029e-09,1.699760e-09,1.699760e-09,1.697809e-09,1.689029e-09,1.682687e-09,1.685126e-09,1.690004e-09,1.692931e-09,1.692443e-09,1.682687e-09,1.682687e-09,1.690004e-09,1.687077e-09,1.684150e-09,1.679272e-09,1.680736e-09,1.681711e-09,1.687077e-09,1.681711e-09,1.681711e-09,1.681224e-09,1.683175e-09,1.676833e-09,1.682687e-09,1.684638e-09,1.684150e-09,1.677321e-09,1.683175e-09,1.682199e-09,1.681224e-09,1.682199e-09,1.681711e-09,1.682687e-09,1.678785e-09,1.677809e-09,1.677321e-09,1.677809e-09,1.677809e-09,1.676346e-09,1.676346e-09,1.676833e-09,1.681224e-09,1.675858e-09,1.678297e-09,1.673907e-09,1.679272e-09,1.679272e-09,1.676833e-09,1.680736e-09,1.680248e-09,1.678785e-09,1.678297e-09,1.676833e-09,1.678785e-09,1.671955e-09,1.672443e-09,1.678297e-09
3.750000e-09,7.320201e-09,2.901410e-09,1.919090e-09,1.667382e-09,1.563845e-09,1.499455e-09,1.459943e-09,1.420064e-09,1.401772e-09,1.382016e-09,1.379820e-09,1.359698e-09,1.357137e-09,1.347991e-09,1.347259e-09,1.341040e-09,1.319089e-09,1.293845e-09,1.281406e-09,1.277015e-09,1.274088e-09,1.273357e-09,1.271162e-09,1.280674e-09,1.285430e-09,1.290918e-09,1.284698e-09,1.282137e-09,1.271893e-09,1.270796e-09,1.263113e-09,1.263479e-09,1.270064e-09,1.269698e-09,1.278479e-09,1.280674e-09,1.268235e-09,1.268235e-09,1.262015e-09,1.267137e-09,1.265674e-09,1.266040e-09,1.265674e-09,1.264210e-09,1.259088e-09,1.260186e-09,1.266406e-09,1.264576e-09,1.264210e-09,1.264576e-09,1.261649e-09,1.262015e-09,1.267503e-09,1.267869e-09,1.267503e-09,1.263479e-09,1.263845e-09,1.270430e-09,1.270064e-09,1.263113e-09,1.262015e-09,1.260552e-09,1.267869e-09,1.261284e-09,1.260918e-09,1.260552e-09,1.264942e-09,1.259088e-09,1.258723e-09,1.262747e-09,1.262747e-09,1.262381e-09,1.256527e-09,1.261649e-09,1.260552e-09,1.260552e-09,1.262747e-09,1.262381e-09,1.258357e-09,1.257991e-09,1.261649e-09,1.255430e-09,1.259088e-09,1.258357e-09,1.257991e-09,1.255064e-09
2.500000e-09,7.289652e-09,2.785007e-09,1.766956e-09,1.372320e-09,1.191588e-09,1.110125e-09,1.062564e-09,1.019637e-09,1.003295e-09,9.837829e-10,9.596365e-10,9.525633e-10,9.418316e-10,9.328072e-10,9.279291e-10,9.240266e-10,9.174413e-10,9.154900e-10,9.132949e-10,9.015876e-10,8.879290e-10,8.740265e-10,8.630509e-10,8.593923e-10,8.535387e-10,8.542704e-10,8.513435e-10,8.489045e-10,8.503679e-10,8.579289e-10,8.593923e-10,8.637826e-10,8.628070e-10,8.635387e-10,8.598801e-10,8.510996e-10,8.491484e-10,8.457338e-10,8.476850e-10,8.464655e-10,8.479289e-10,8.513435e-10,8.510996e-10,8.535387e-10,8.513435e-10,8.457338e-10,8.445143e-10,8.452460e-10,8.440264e-10,8.467094e-10,8.476850e-10,8.525631e-10,8.496362e-10,8.445143e-10,8.435386e-10,8.450021e-10,8.437825e-10,8.481728e-10,8.474411e-10,8.459777e-10,8.452460e-10,8.425630e-10,8.445143e-10,8.442704e-10,8.486606e-10,8.484167e-10,8.452460e-10,8.432947e-10,8.428069e-10,8.435386e-10,8.437825e-10,8.440264e-10,8.435386e-10,8.415874e-10,8.420752e-10,8.423191e-10,8.440264e-10,8.410996e-10,8.408557e-10,8.410996e-10,8.428069e-10,8.425630e-10,8.420752e-10,8.398801e-10,8.398801e-10,8.418313e-10
1.250000e-09,7.252152e-09,2.870922e-09,1.837748e-09,1.368845e-09,1.078966e-09,9.055510e-10,7.790873e-10,6.965261e-10,6.504284e-10,6.085990e-10,5.695746e-10,5.565257e-10,5.425013e-10,5.301842e-10,5.222574e-10,5.178671e-10,5.061598e-10,5.054281e-10,4.945744e-10,4.925012e-10,4.854280e-10,4.826231e-10,4.857939e-10,4.838426e-10,4.796963e-10,4.781109e-10,4.759158e-10,4.706719e-10,4.621353e-10,4.546962e-10,4.475011e-10,4.396962e-10,4.371352e-10,4.332328e-10,4.342084e-10,4.326230e-10,4.306718e-10,4.290864e-10,4.288425e-10,4.303059e-10,4.316474e-10,4.337206e-10,4.334767e-10,4.375011e-10,4.387206e-10,4.378669e-10,4.385986e-10,4.393303e-10,4.379889e-10,4.339645e-10,4.303059e-10,4.285986e-10,4.278669e-10,4.260376e-10,4.268913e-10,4.266474e-10,4.282328e-10,4.292084e-10,4.321352e-10,4.321352e-10,4.342084e-10,4.343303e-10,4.332328e-10,4.301840e-10,4.287206e-10,4.264035e-10,4.256718e-10,4.248181e-10,4.257937e-10,4.264035e-10,4.279888e-10,4.285986e-10,4.294523e-10,4.289645e-10,4.288425e-10,4.262815e-10,4.242084e-10,4.235986e-10,4.237205e-10,4.248181e-10,4.253059e-10,4.255498e-10,4.265254e-10,4.261596e-10,4.248181e-10,4.240864e-10
6.250000e-10,7.365414e-09,2.781867e-09,1.813632e-09,1.399119e-09,1.093631e-09,9.339962e-10,7.983861e-10,7.016785e-10,6.457028e-10,5.747880e-10,5.116781e-10,4.580804e-10,4.412511e-10,3.866778e-10,3.833851e-10,3.614948e-10,3.317386e-10,3.270435e-10,3.286898e-10,3.108849e-10,2.932629e-10,2.874702e-10,2.874092e-10,2.843604e-10,2.832629e-10,2.797263e-10,2.705190e-10,2.644824e-10,2.619823e-10,2.614336e-10,2.603970e-10,2.606409e-10,2.611897e-10,2.620433e-10,2.625311e-10,2.627141e-10,2.616165e-10,2.599701e-10,2.549701e-10,2.500921e-10,2.438725e-10,2.380189e-10,2.316164e-10,2.292384e-10,2.279579e-10,2.262506e-10,2.242993e-10,2.222262e-10,2.217383e-10,2.208237e-10,2.201530e-10,2.188115e-10,2.185066e-10,2.184457e-10,2.185676e-10,2.189335e-10,2.193603e-10,2.200920e-10,2.207627e-10,2.217993e-10,2.225310e-10,2.251530e-10,2.261896e-10,2.266164e-10,2.271652e-10,2.262506e-10,2.260066e-10,2.263115e-10,2.250310e-10,2.239944e-10,2.213725e-10,2.195432e-10,2.191164e-10,2.181408e-10,2.164944e-10,2.166164e-10,2.154578e-10,2.160676e-10,2.152749e-10,2.155188e-10,2.157627e-10,2.163115e-10,2.178359e-10,2.173481e-10,2.188115e-10,2.182018e-10
6.250000e-10,7.382488e-09,2.797110e-09,1.840218e-09,1.372229e-09,1.085399e-09,9.179596e-10,7.861909e-10,7.038737e-10,6.341784e-10,5.806417e-10,5.134464e-10,4.514340e-10,4.447267e-10,3.900314e-10,3.869217e-10,3.614338e-10,3.299703e-10,3.299703e-10,3.242386e-10,3.091776e-10,2.919214e-10,2.870434e-10,2.869214e-10,2.852141e-10,2.827751e-10,2.773482e-10,2.697872e-10,2.636287e-10,2.613116e-10,2.609458e-10,2.603970e-10,2.607628e-10,2.597262e-10,2.618604e-10,2.622262e-10,2.629580e-10,2.599701e-10,2.574092e-10,2.527750e-10,2.501530e-10,2.417384e-10,2.371652e-10,2.310067e-10,2.295432e-10,2.276530e-10,2.252140e-10,2.233847e-10,2.223481e-10,2.207627e-10,2.200920e-10,2.194213e-10,2.186896e-10,2.186896e-10,2.186896e-10,2.185676e-10,2.188115e-10,2.194822e-10,2.200310e-10,2.213115e-10,2.217993e-10,2.231408e-10,2.236896e-10,2.248481e-10,2.259457e-10,2.263725e-10,2.260066e-10,2.266164e-10,2.252140e-10,2.239944e-10,2.232627e-10,2.208847e-10,2.196652e-10,2.188115e-10,2.174700e-10,2.161896e-10,2.156408e-10,2.156408e-10,2.154578e-10,2.154578e-10,2.153359e-10,2.160066e-10,2.160676e-10,2.167383e-10,2.170432e-10,2.177139e-10,2.183237e-10
3.125000e-10,6.250000e-09,2.829443e-09,1.822215e-09,1.373037e-09,1.083585e-09,9.209626e-10,7.909928e-10,7.039194e-10,6.332790e-10,5.706569e-10,5.161141e-10,4.606871e-10,4.548639e-10,3.978821e-10,3.945589e-10,3.638881e-10,3.223941e-10,3.333392e-10,3.218758e-10,2.867842e-10,2.646195e-10,2.589793e-10,2.666013e-10,2.655647e-10,2.456561e-10,2.282475e-10,2.100462e-10,1.957169e-10,1.901377e-10,1.980950e-10,1.993145e-10,2.033389e-10,2.008084e-10,1.951682e-10,1.882169e-10,1.803510e-10,1.724242e-10,1.648632e-10,1.584303e-10,1.537351e-10,1.498022e-10,1.456254e-10,1.439790e-10,1.445888e-10,1.461741e-10,1.474851e-10,1.491924e-10,1.499241e-10,1.498327e-10,1.505949e-10,1.491010e-10,1.495278e-10,1.470583e-10,1.453205e-10,1.436741e-10,1.428510e-10,1.390705e-10,1.380339e-10,1.353205e-10,1.311436e-10,1.302900e-10,1.264790e-10,1.254424e-10,1.234302e-10,1.205643e-10,1.187960e-10,1.173631e-10,1.159606e-10,1.153204e-10,1.142838e-10,1.130338e-10,1.126070e-10,1.119667e-10,1.115094e-10,1.111436e-10,1.108692e-10,1.105948e-10,1.106253e-10,1.106862e-10,1.107777e-10,1.109911e-10,1.112960e-10,1.115704e-10,1.119362e-10,1.123021e-10,1.126070e-10
1.562500e-10,3.125000e-09,2.861600e-09,1.852223e-09,1.380240e-09,1.089492e-09,9.208788e-10,7.868388e-10,7.063965e-10,6.287287e-10,5.736218e-10,5.139723e-10,4.648411e-10,4.537130e-10,3.928287e-10,3.948866e-10,3.673561e-10,3.204962e-10,3.330572e-10,3.257249e-10,2.934992e-10,2.618375e-10,2.620662e-10,2.691851e-10,2.633314e-10,2.545662e-10,2.350082e-10,2.150081e-10,1.992459e-10,1.931636e-10,2.013496e-10,2.060752e-10,2.067002e-10,2.082551e-10,2.020965e-10,1.938038e-10,1.843678e-10,1.752824e-10,1.663190e-10,1.559684e-10,1.477824e-10,1.401452e-10,1.326451e-10,1.255110e-10,1.302518e-10,1.346573e-10,1.359378e-10,1.389409e-10,1.453586e-10,1.479501e-10,1.499927e-10,1.476757e-10,1.488190e-10,1.521421e-10,1.513037e-10,1.488190e-10,1.488952e-10,1.466848e-10,1.441086e-10,1.415933e-10,1.382092e-10,1.353586e-10,1.321116e-10,1.270506e-10,1.254043e-10,1.195811e-10,1.156329e-10,1.120201e-10,1.080872e-10,1.044439e-10,1.024469e-10,9.881884e-11,9.485541e-11,9.183711e-11,8.886455e-11,8.674564e-11,8.351392e-11,8.133404e-11,7.843769e-11,7.676086e-11,7.462671e-11,7.198950e-11,7.087670e-11,6.872730e-11,6.752303e-11,6.610534e-11,6.459619e-11
7.812500e-11,2.153168e-10,1.562500e-09,1.562500e-09,1.372218e-09,1.091256e-09,9.326128e-10,7.965073e-10,7.029705e-10,6.421319e-10,5.769945e-10,5.196240e-10,4.604089e-10,4.539302e-10,3.963386e-10,3.923828e-10,3.693492e-10,3.223826e-10,3.315747e-10,3.206601e-10,2.936707e-10,2.663459e-10,2.620395e-10,2.712850e-10,2.647834e-10,2.515288e-10,2.327483e-10,2.161934e-10,1.984723e-10,1.936628e-10,2.020927e-10,2.075196e-10,2.095165e-10,2.055150e-10,1.996384e-10,1.935637e-10,1.850271e-10,1.759189e-10,1.649890e-10,1.568487e-10,1.489828e-10,1.410941e-10,1.344249e-10,1.280224e-10,1.317572e-10,1.355453e-10,1.379691e-10,1.419249e-10,1.441810e-10,1.463685e-10,1.484950e-10,1.493258e-10,1.510103e-10,1.501642e-10,1.508426e-10,1.497831e-10,1.482054e-10,1.466200e-10,1.437389e-10,1.415819e-10,1.382968e-10,1.354310e-10,1.323669e-10,1.280224e-10,1.243944e-10,1.207892e-10,1.173440e-10,1.146535e-10,1.112084e-10,1.075650e-10,1.044553e-10,1.014141e-10,9.860161e-11,9.488209e-11,9.293849e-11,9.024793e-11,8.706195e-11,8.522506e-11,8.251926e-11,8.081956e-11,7.838053e-11,7.652839e-11,7.443997e-11,7.254210e-11,7.090337e-11,6.922654e-11,6.753446e-11
3.906250e-11,4.347781e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.117491e-10,6.421491e-10,5.792526e-10,5.181701e-10,4.611997e-10,4.554603e-10,3.960318e-10,3.953763e-10,3.638633e-10,3.244387e-10,3.311879e-10,3.223388e-10,2.918929e-10,2.633791e-10,2.615498e-10,2.712564e-10,2.659477e-10,2.529255e-10,2.340002e-10,2.147395e-10,1.987333e-10,1.935580e-10,2.025748e-10,2.075977e-10,2.099300e-10,2.069117e-10,2.025786e-10,1.934208e-10,1.848309e-10,1.764848e-10,1.653948e-10,1.568849e-10,1.481806e-10,1.404519e-10,1.335350e-10,1.283864e-10,1.317210e-10,1.353910e-10,1.379329e-10,1.407035e-10,1.430587e-10,1.450823e-10,1.500556e-10,1.478148e-10,1.488742e-10,1.524756e-10,1.519726e-10,1.513704e-10,1.498308e-10,1.480625e-10,1.427004e-10,1.431234e-10,1.370487e-10,1.366067e-10,1.329138e-10,1.273002e-10,1.262941e-10,1.226775e-10,1.170449e-10,1.155815e-10,1.102346e-10,1.082606e-10,1.037293e-10,1.019076e-10,9.760885e-11,9.483445e-11,9.210198e-11,8.943048e-11,8.687331e-11,8.438092e-11,8.194951e-11,8.093579e-11,7.891216e-11,7.578334e-11,7.509355e-11,7.194949e-11,7.143120e-11,6.990299e-11,6.826808e-11
