5.000000e-06,3.210666e-05,1.541443e-05,9.351974e-06,6.523187e-06,5.887088e-06,4.263669e-06,3.485618e-06
3.750000e-06,3.275221e-05,1.541656e-05,9.316669e-06,6.554101e-06,5.805929e-06,4.283974e-06,3.822265e-06
2.500000e-06,3.269167e-05,1.540357e-05,8.481362e-06,6.451113e-06,5.096720e-06,4.278913e-06,3.808912e-06
1.250000e-06,2.500000e-05,1.216180e-05,8.486667e-06,7.483250e-06,5.109708e-06,4.291901e-06,3.798241e-06
6.250000e-07,1.250000e-05,1.197652e-05,8.323953e-06,7.530659e-06,5.844496e-06,4.270163e-06,3.527966e-06
3.125000e-07,6.250000e-06,6.250000e-06,6.250000e-06,6.250000e-06,5.916524e-06,4.449203e-06,3.841488e-06
7.500000e-06,3.245532e-05,1.548553e-05,8.364533e-06,6.494284e-06,5.704038e-06,4.253059e-06,3.462082e-06
1.000000e-05,4.243279e-05,1.213222e-05,9.339047e-06,7.455140e-06,5.233671e-06,4.220010e-06,3.584887e-06
