5.000000e-10,3.489057e-09,1.423540e-09,8.518801e-10,7.142213e-10,5.976356e-10,4.209522e-10,4.626597e-10,3.626594e-10,2.902202e-10,3.198788e-10,3.368545e-10,3.208057e-10,2.872934e-10,2.511957e-10,2.185127e-10,1.963663e-10,1.812931e-10,1.771956e-10
3.750000e-10,3.493966e-09,1.282082e-09,8.656667e-10,7.160688e-10,6.263979e-10,4.309584e-10,4.672146e-10,3.720192e-10,2.852751e-10,3.290679e-10,3.426777e-10,3.340069e-10,2.972751e-10,2.550555e-10,2.226408e-10,1.864944e-10,1.628967e-10,1.484821e-10
2.500000e-10,3.503094e-09,1.407406e-09,8.564045e-10,7.066481e-10,5.902331e-10,4.289401e-10,4.637938e-10,3.664765e-10,2.919153e-10,3.235008e-10,3.472569e-10,3.329398e-10,2.983300e-10,2.640372e-10,2.268908e-10,1.924761e-10,1.676468e-10,1.507443e-10
1.250000e-10,2.500000e-09,1.423680e-09,8.587887e-10,7.138005e-10,5.927393e-10,4.348120e-10,4.660194e-10,3.794217e-10,2.920312e-10,3.283971e-10,3.478118e-10,3.351045e-10,3.030190e-10,2.600555e-10,2.247018e-10,1.965310e-10,1.722138e-10,1.541650e-10
6.250000e-11,1.250000e-09,1.250000e-09,8.652917e-10,7.447305e-10,5.976935e-10,4.303882e-10,4.688944e-10,3.659735e-10,2.921074e-10,3.301746e-10,3.440588e-10,3.337173e-10,2.949245e-10,2.625037e-10,2.280829e-10,1.960950e-10,1.744242e-10,1.549364e-10
3.125000e-11,6.000060e-10,6.250000e-10,6.250000e-10,6.250000e-10,5.951768e-10,4.337587e-10,4.650423e-10,3.703347e-10,2.914108e-10,3.270176e-10,3.392188e-10,3.307645e-10,2.978559e-10,2.616851e-10,2.260813e-10,1.970386e-10,1.726513e-10,1.545202e-10
1.562500e-11,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,2.926585e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.048079e-10,2.644328e-10,2.294724e-10,1.966826e-10,1.757832e-10,1.536109e-10
7.812500e-12,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.562500e-10,1.529222e-10
6.250000e-10,3.470222e-09,1.265826e-09,8.591789e-10,7.059468e-10,6.210076e-10,4.225925e-10,4.559462e-10,3.621045e-10,3.087508e-10,3.300313e-10,3.387508e-10,3.185679e-10,2.791165e-10,2.569214e-10,2.386286e-10,2.235066e-10,2.200310e-10,2.227749e-10
7.500000e-10,3.509972e-09,1.263625e-09,8.573801e-10,7.490872e-10,6.107210e-10,4.294767e-10,4.430133e-10,3.793546e-10,3.327447e-10,3.514765e-10,3.443789e-10,3.094764e-10,2.914031e-10,2.750860e-10,2.671104e-10,2.665250e-10,2.665250e-10,2.734763e-10
5.000000e-10,3.490033e-09,1.274710e-09,8.625143e-10,7.418799e-10,6.176844e-10,4.236352e-10,4.622206e-10,3.660741e-10,2.899275e-10,3.188057e-10,3.327081e-10,3.255862e-10,2.935861e-10,2.475372e-10,2.199761e-10,1.960249e-10,1.834395e-10,1.770980e-10
3.750000e-10,3.479661e-09,1.420961e-09,8.676424e-10,7.133615e-10,6.245686e-10,4.287267e-10,4.656414e-10,3.749826e-10,2.825678e-10,3.249703e-10,3.401533e-10,3.295435e-10,2.975312e-10,2.582018e-10,2.214701e-10,1.892749e-10,1.626406e-10,1.478967e-10
2.500000e-10,3.542045e-09,1.278942e-09,8.666972e-10,7.124042e-10,5.982332e-10,4.395255e-10,4.646719e-10,3.760863e-10,2.925983e-10,3.303545e-10,3.464765e-10,3.300374e-10,2.994519e-10,2.610372e-10,2.254518e-10,1.962566e-10,1.700370e-10,1.505491e-10
1.250000e-10,2.500000e-09,1.423558e-09,8.517887e-10,7.094834e-10,5.970563e-10,4.353120e-10,4.653121e-10,3.659460e-10,2.896653e-10,3.232508e-10,3.468484e-10,3.319215e-10,2.976654e-10,2.615311e-10,2.262018e-10,1.976651e-10,1.723968e-10,1.544699e-10
6.250000e-11,1.250000e-09,1.250000e-09,8.626393e-10,7.104499e-10,5.984862e-10,4.369370e-10,4.673457e-10,3.773576e-10,2.941013e-10,3.235099e-10,3.422844e-10,3.288209e-10,2.983330e-10,2.642781e-10,2.268756e-10,1.989365e-10,1.724242e-10,1.527961e-10
1.562500e-11,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.125000e-10,2.946082e-10,3.125000e-10,3.125000e-10,3.125000e-10,3.017744e-10,2.650548e-10,2.268977e-10,1.980881e-10,1.725606e-10,1.553624e-10
6.250000e-10,3.519673e-09,1.267534e-09,8.625936e-10,7.424713e-10,5.974710e-10,4.227144e-10,4.606414e-10,3.630802e-10,3.119215e-10,3.269825e-10,3.432021e-10,3.226532e-10,2.886897e-10,2.570433e-10,2.308237e-10,2.235066e-10,2.202749e-10,2.223481e-10
7.500000e-10,3.478582e-09,1.283893e-09,8.577460e-10,7.097212e-10,5.867209e-10,4.281596e-10,4.375986e-10,3.797204e-10,3.423301e-10,3.477448e-10,3.407203e-10,3.242569e-10,2.955007e-10,2.753787e-10,2.670372e-10,2.648421e-10,2.688665e-10,2.743543e-10
8.750000e-10,3.519685e-09,1.425144e-09,8.546423e-10,7.326542e-10,5.728490e-10,4.430072e-10,4.721170e-10,4.089461e-10,3.814582e-10,3.757387e-10,3.508972e-10,3.365557e-10,3.169215e-10,3.123117e-10,3.120556e-10,3.185435e-10,3.180313e-10,3.170922e-10
