1.211929e+08,1.713300e+08,2.081384e+08,2.393305e+08,2.683223e+08,2.919263e+08,3.149376e+08,3.365922e+08,3.539051e+08,3.723063e+08,3.940877e+08,4.111331e+08,4.211589e+08,4.438116e+08,4.534030e+08,4.632957e+08,4.939006e+08,4.955935e+08,4.991296e+08,5.151395e+08,5.429007e+08,5.561507e+08,5.512289e+08,5.538030e+08,5.630790e+08,5.780217e+08,5.992823e+08,6.265173e+08,6.449633e+08,6.368668e+08,6.322667e+08,6.308467e+08,6.324542e+08,6.372815e+08,6.451496e+08,6.556564e+08,6.684808e+08,6.832397e+08,7.007381e+08,7.204824e+08,7.427794e+08,7.668676e+08,7.941890e+08,7.856399e+08,7.782188e+08,7.719027e+08,7.666382e+08,7.623042e+08,7.589806e+08,7.565593e+08,7.551875e+08,7.545899e+08,7.547278e+08,7.558439e+08,7.577727e+08,7.607572e+08,7.642441e+08,7.685266e+08,7.735001e+08,7.788690e+08,7.851326e+08,7.921667e+08,7.996554e+08,8.077141e+08,8.165455e+08,8.255635e+08,8.358358e+08,8.464144e+08,8.578494e+08,8.698745e+08,8.821233e+08,8.952730e+08,9.083935e+08,9.222105e+08,9.367062e+08,9.502412e+08,9.648935e+08,9.808292e+08,9.964944e+08,1.013218e+09,1.030068e+09,1.047923e+09,1.065700e+09,1.083851e+09,1.103734e+09,1.123133e+09
1.213397e+08,1.715496e+08,2.084911e+08,2.398233e+08,2.687373e+08,2.925895e+08,3.156875e+08,3.371119e+08,3.546468e+08,3.729379e+08,3.946337e+08,4.121864e+08,4.218447e+08,4.449710e+08,4.537844e+08,4.642175e+08,4.947172e+08,4.958736e+08,4.997070e+08,5.162107e+08,5.443739e+08,5.567566e+08,5.515208e+08,5.537596e+08,5.632556e+08,5.791341e+08,6.009920e+08,6.282397e+08,6.457435e+08,6.374774e+08,6.326811e+08,6.311544e+08,6.326973e+08,6.371015e+08,6.449354e+08,6.551545e+08,6.685381e+08,6.839772e+08,7.021738e+08,7.221074e+08,7.451607e+08,7.690067e+08,7.952125e+08,7.866229e+08,7.791947e+08,7.728984e+08,7.675833e+08,7.631605e+08,7.598503e+08,7.575318e+08,7.561243e+08,7.554336e+08,7.557008e+08,7.566979e+08,7.586254e+08,7.613564e+08,7.646078e+08,7.685162e+08,7.729209e+08,7.786510e+08,7.849397e+08,7.916774e+08,7.988558e+08,8.072636e+08,8.158982e+08,8.252074e+08,8.348622e+08,8.452969e+08,8.568536e+08,8.688984e+08,8.814103e+08,8.939178e+08,9.079345e+08,9.219954e+08,9.364810e+08,9.512269e+08,9.667036e+08,9.829555e+08,9.991116e+08,1.015611e+09,1.033294e+09,1.051414e+09,1.068728e+09,1.086933e+09,1.105589e+09,1.124588e+09
1.202707e+08,1.700375e+08,2.065813e+08,2.375726e+08,2.662732e+08,2.897979e+08,3.126554e+08,3.340652e+08,3.512336e+08,3.695423e+08,3.910885e+08,4.081795e+08,4.179087e+08,4.406177e+08,4.496072e+08,4.598870e+08,4.901072e+08,4.914343e+08,4.951200e+08,5.113607e+08,5.390197e+08,5.519257e+08,5.465990e+08,5.487433e+08,5.578031e+08,5.734914e+08,5.947983e+08,6.220413e+08,6.400622e+08,6.320470e+08,6.275296e+08,6.260042e+08,6.275958e+08,6.321546e+08,6.387670e+08,6.491280e+08,6.619668e+08,6.775490e+08,6.951953e+08,7.152044e+08,7.369768e+08,7.613714e+08,7.881371e+08,7.795457e+08,7.720702e+08,7.657769e+08,7.604355e+08,7.562109e+08,7.529717e+08,7.505743e+08,7.493296e+08,7.487565e+08,7.489275e+08,7.500801e+08,7.519220e+08,7.544448e+08,7.580264e+08,7.623648e+08,7.673680e+08,7.729247e+08,7.794342e+08,7.863405e+08,7.933056e+08,8.013961e+08,8.102525e+08,8.191561e+08,8.289673e+08,8.393482e+08,8.490721e+08,8.602928e+08,8.726533e+08,8.855906e+08,8.988170e+08,9.126903e+08,9.269138e+08,9.421851e+08,9.574273e+08,9.730372e+08,9.888900e+08,1.005831e+09,1.022331e+09,1.039735e+09,1.057696e+09,1.076106e+09,1.095224e+09,1.114580e+09
1.213870e+08,1.716197e+08,2.085516e+08,2.398799e+08,2.688799e+08,2.926379e+08,3.157389e+08,3.372557e+08,3.546516e+08,3.731009e+08,3.947821e+08,4.122297e+08,4.219162e+08,4.450072e+08,4.539399e+08,4.644177e+08,4.949753e+08,4.960577e+08,5.000015e+08,5.164368e+08,5.444142e+08,5.569531e+08,5.517842e+08,5.539464e+08,5.634063e+08,5.791183e+08,6.007970e+08,6.282763e+08,6.459419e+08,6.376119e+08,6.328841e+08,6.312569e+08,6.327822e+08,6.376438e+08,6.450041e+08,6.553547e+08,6.682895e+08,6.844611e+08,7.021093e+08,7.224315e+08,7.441656e+08,7.690496e+08,7.955379e+08,7.868293e+08,7.792425e+08,7.727320e+08,7.672906e+08,7.629372e+08,7.594887e+08,7.569073e+08,7.554298e+08,7.546244e+08,7.547668e+08,7.557267e+08,7.575284e+08,7.600654e+08,7.634438e+08,7.674110e+08,7.724812e+08,7.781752e+08,7.843836e+08,7.917838e+08,7.992988e+08,8.071281e+08,8.156599e+08,8.250991e+08,8.353611e+08,8.462512e+08,8.574064e+08,8.688505e+08,8.817375e+08,8.941493e+08,9.076911e+08,9.214438e+08,9.366447e+08,9.519456e+08,9.669259e+08,9.827796e+08,9.993802e+08,1.016050e+09,1.032833e+09,1.049897e+09,1.068916e+09,1.086977e+09,1.106184e+09,1.125041e+09
1.204895e+08,1.703391e+08,2.069687e+08,2.380407e+08,2.668126e+08,2.903775e+08,3.132771e+08,3.345712e+08,3.516841e+08,3.700320e+08,3.916830e+08,4.089960e+08,4.183135e+08,4.415177e+08,4.503473e+08,4.603926e+08,4.911387e+08,4.923575e+08,4.957203e+08,5.118819e+08,5.401255e+08,5.528483e+08,5.476994e+08,5.498423e+08,5.586641e+08,5.736700e+08,5.953173e+08,6.233280e+08,6.411347e+08,6.330045e+08,6.283961e+08,6.267302e+08,6.284497e+08,6.330137e+08,6.402085e+08,6.505328e+08,6.627426e+08,6.781528e+08,6.952918e+08,7.158344e+08,7.380260e+08,7.629733e+08,7.895512e+08,7.809957e+08,7.735649e+08,7.671594e+08,7.618301e+08,7.575041e+08,7.540697e+08,7.517124e+08,7.503210e+08,7.495215e+08,7.497800e+08,7.507390e+08,7.527352e+08,7.554997e+08,7.589042e+08,7.626724e+08,7.675999e+08,7.734376e+08,7.800660e+08,7.868450e+08,7.936698e+08,8.017076e+08,8.104324e+08,8.199593e+08,8.297305e+08,8.402577e+08,8.512785e+08,8.624365e+08,8.748130e+08,8.876284e+08,9.003554e+08,9.136041e+08,9.282717e+08,9.428509e+08,9.578773e+08,9.729327e+08,9.899410e+08,1.006622e+09,1.023143e+09,1.041192e+09,1.059699e+09,1.078386e+09,1.097587e+09,1.116586e+09
1.205477e+08,1.704266e+08,2.071447e+08,2.382521e+08,2.670702e+08,2.906803e+08,3.136306e+08,3.348819e+08,3.522125e+08,3.704648e+08,3.920047e+08,4.095032e+08,4.188221e+08,4.420711e+08,4.507067e+08,4.611181e+08,4.916622e+08,4.925276e+08,4.962012e+08,5.127502e+08,5.408264e+08,5.529884e+08,5.476233e+08,5.499594e+08,5.593090e+08,5.747109e+08,5.967144e+08,6.241522e+08,6.414178e+08,6.330749e+08,6.281776e+08,6.265484e+08,6.280735e+08,6.326115e+08,6.401724e+08,6.505801e+08,6.635465e+08,6.790244e+08,6.966910e+08,7.172556e+08,7.401283e+08,7.640031e+08,7.899499e+08,7.812974e+08,7.738337e+08,7.674499e+08,7.620904e+08,7.576446e+08,7.541647e+08,7.516875e+08,7.501089e+08,7.493723e+08,7.496152e+08,7.506423e+08,7.521187e+08,7.545332e+08,7.579134e+08,7.621929e+08,7.669440e+08,7.723260e+08,7.784505e+08,7.851953e+08,7.924770e+08,8.006336e+08,8.094668e+08,8.186283e+08,8.285054e+08,8.390796e+08,8.499493e+08,8.621531e+08,8.748288e+08,8.875555e+08,9.006244e+08,9.148923e+08,9.297020e+08,9.442207e+08,9.599226e+08,9.751120e+08,9.913801e+08,1.008774e+09,1.025849e+09,1.044301e+09,1.061898e+09,1.079864e+09,1.098783e+09,1.117154e+09
1.205565e+08,1.704412e+08,2.072306e+08,2.384187e+08,2.671707e+08,2.909361e+08,3.139248e+08,3.349408e+08,3.524402e+08,3.705701e+08,3.920068e+08,4.099434e+08,4.189983e+08,4.425619e+08,4.507736e+08,4.612920e+08,4.918306e+08,4.928467e+08,4.963866e+08,5.129731e+08,5.414535e+08,5.532367e+08,5.483173e+08,5.505971e+08,5.594171e+08,5.751271e+08,5.973937e+08,6.248959e+08,6.415411e+08,6.334655e+08,6.287890e+08,6.273493e+08,6.291511e+08,6.339872e+08,6.416012e+08,6.516912e+08,6.642385e+08,6.793909e+08,6.972693e+08,7.176207e+08,7.403058e+08,7.649345e+08,7.900248e+08,7.813816e+08,7.738124e+08,7.674063e+08,7.621164e+08,7.577841e+08,7.543990e+08,7.520383e+08,7.508110e+08,7.501638e+08,7.504041e+08,7.515861e+08,7.535425e+08,7.561157e+08,7.595195e+08,7.635477e+08,7.686224e+08,7.743618e+08,7.805600e+08,7.873895e+08,7.946875e+08,8.029176e+08,8.117927e+08,8.212734e+08,8.312755e+08,8.420720e+08,8.532259e+08,8.649747e+08,8.769810e+08,8.895963e+08,9.025889e+08,9.160895e+08,9.299486e+08,9.448187e+08,9.597017e+08,9.760297e+08,9.926470e+08,1.009331e+09,1.027190e+09,1.044566e+09,1.062847e+09,1.081215e+09,1.099197e+09,1.117263e+09
1.207371e+08,1.706852e+08,2.073962e+08,2.385248e+08,2.672487e+08,2.909638e+08,3.139167e+08,3.352231e+08,3.524555e+08,3.707159e+08,3.924490e+08,4.098347e+08,4.191140e+08,4.424212e+08,4.512050e+08,4.611772e+08,4.918996e+08,4.932306e+08,4.967078e+08,5.127378e+08,5.412439e+08,5.539043e+08,5.486275e+08,5.506489e+08,5.596293e+08,5.746724e+08,5.966956e+08,6.246039e+08,6.424341e+08,6.341210e+08,6.291900e+08,6.276729e+08,6.292543e+08,6.336226e+08,6.410334e+08,6.512844e+08,6.640520e+08,6.794705e+08,6.964679e+08,7.169555e+08,7.397158e+08,7.645447e+08,7.911998e+08,7.825184e+08,7.749727e+08,7.685584e+08,7.632398e+08,7.588328e+08,7.554091e+08,7.529578e+08,7.511172e+08,7.504157e+08,7.505137e+08,7.515588e+08,7.533569e+08,7.560504e+08,7.594802e+08,7.635307e+08,7.683678e+08,7.738595e+08,7.798428e+08,7.865287e+08,7.941407e+08,8.023115e+08,8.106341e+08,8.204215e+08,8.300116e+08,8.404512e+08,8.519958e+08,8.632157e+08,8.759340e+08,8.883579e+08,9.016985e+08,9.153916e+08,9.296968e+08,9.446718e+08,9.593337e+08,9.745378e+08,9.919042e+08,1.008160e+09,1.025560e+09,1.043595e+09,1.062506e+09,1.080610e+09,1.099270e+09,1.118924e+09
1.205184e+08,1.703806e+08,2.069853e+08,2.380325e+08,2.667008e+08,2.903505e+08,3.132474e+08,3.346495e+08,3.518524e+08,3.700910e+08,3.917599e+08,4.089132e+08,4.184535e+08,4.414261e+08,4.503836e+08,4.604452e+08,4.908662e+08,4.924070e+08,4.957004e+08,5.119165e+08,5.399849e+08,5.528881e+08,5.476895e+08,5.497888e+08,5.585489e+08,5.738606e+08,5.956781e+08,6.231600e+08,6.413045e+08,6.330647e+08,6.280686e+08,6.265170e+08,6.280368e+08,6.327684e+08,6.402976e+08,6.503363e+08,6.628616e+08,6.779953e+08,6.955127e+08,7.158579e+08,7.385534e+08,7.627570e+08,7.897741e+08,7.811557e+08,7.736484e+08,7.672455e+08,7.618282e+08,7.574972e+08,7.541346e+08,7.517267e+08,7.500814e+08,7.494365e+08,7.498370e+08,7.508818e+08,7.527940e+08,7.552495e+08,7.584681e+08,7.625615e+08,7.673665e+08,7.729386e+08,7.787436e+08,7.851284e+08,7.927933e+08,8.007717e+08,8.091991e+08,8.187144e+08,8.287058e+08,8.395629e+08,8.507147e+08,8.624929e+08,8.746130e+08,8.871638e+08,9.005492e+08,9.137349e+08,9.277894e+08,9.425397e+08,9.575567e+08,9.732459e+08,9.900139e+08,1.006642e+09,1.023814e+09,1.041969e+09,1.059904e+09,1.078067e+09,1.096928e+09,1.116909e+09
1.212447e+08,1.714120e+08,2.081674e+08,2.393573e+08,2.682431e+08,2.919024e+08,3.149083e+08,3.366716e+08,3.539788e+08,3.723495e+08,3.941046e+08,4.110368e+08,4.209781e+08,4.437090e+08,4.530371e+08,4.632685e+08,4.936696e+08,4.951800e+08,4.985755e+08,5.150880e+08,5.427674e+08,5.561710e+08,5.508455e+08,5.527201e+08,5.618053e+08,5.773590e+08,5.993346e+08,6.263379e+08,6.450803e+08,6.366347e+08,6.316452e+08,6.300339e+08,6.316142e+08,6.362598e+08,6.435093e+08,6.535920e+08,6.667185e+08,6.818614e+08,6.997820e+08,7.203209e+08,7.426031e+08,7.666533e+08,7.945079e+08,7.856661e+08,7.779506e+08,7.713896e+08,7.659816e+08,7.615636e+08,7.581411e+08,7.554778e+08,7.536947e+08,7.529564e+08,7.530536e+08,7.541156e+08,7.561535e+08,7.588129e+08,7.618766e+08,7.660886e+08,7.707632e+08,7.763338e+08,7.820772e+08,7.891678e+08,7.965818e+08,8.048998e+08,8.135449e+08,8.231778e+08,8.333303e+08,8.439386e+08,8.551696e+08,8.664084e+08,8.790412e+08,8.912894e+08,9.047516e+08,9.190154e+08,9.331360e+08,9.478582e+08,9.633378e+08,9.792344e+08,9.962860e+08,1.012914e+09,1.030117e+09,1.047619e+09,1.065188e+09,1.083512e+09,1.103167e+09,1.123559e+09
