5.574938e+07,7.881095e+07,8.081524e+07,1.114436e+08
5.547149e+07,7.844406e+07,8.026375e+07,1.109263e+08
5.572659e+07,7.879050e+07,8.091714e+07,1.114106e+08
5.656519e+07,7.999188e+07,8.166354e+07,1.131201e+08
5.557034e+07,7.858699e+07,8.036983e+07,1.111376e+08
5.583649e+07,7.894258e+07,8.087890e+07,1.116283e+08
5.576094e+07,7.885682e+07,8.070114e+07,1.115046e+08
5.640983e+07,7.976826e+07,8.149293e+07,1.128070e+08
5.545229e+07,7.841893e+07,7.996406e+07,1.108907e+08
5.631399e+07,7.963619e+07,8.148168e+07,1.126212e+08
