-5.000000e-05, -0.091913, 0.004619, -0.933792, 0.009414, -6.869423, 0.017309, 2.090003, 0.011122, -1.445890, 0.003504
-5.000000e-06, -0.052879, 0.008243, -0.928232, 0.019792, -7.383411, 0.026250, 1.572379, 0.020331, -1.450269, 0.006014
-5.000000e-07, -0.138800, 0.014589, -0.901133, 0.055127, -7.767387, 0.047128, 1.097328, 0.041620, -1.462794, 0.010945
-5.000000e-08, -0.171950, 0.020878, -0.860904, 0.094656, -8.219218, 0.256597, 0.674365, 0.033302, -1.468537, 0.030271
