7.812500e-07,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.562500e-05,1.539215e-05,1.420930e-05,1.397080e-05,1.327240e-05,1.264618e-05,1.190129e-05,1.131958e-05,1.062621e-05,1.055387e-05,1.055372e-05,1.002148e-05,9.744955e-06,9.270640e-06,8.880471e-06,8.515074e-06,8.167360e-06,7.890454e-06,7.617740e-06,7.351580e-06,7.140985e-06,7.163546e-06,7.123912e-06,7.013546e-06,6.994262e-06,6.884049e-06,6.724978e-06,6.612859e-06,6.431685e-06,6.299063e-06,6.196471e-06,5.974519e-06,5.887019e-06,5.737476e-06,5.517658e-06,5.381149e-06,5.231148e-06,5.175127e-06,5.026270e-06,4.897459e-06,4.775431e-06,4.662931e-06,4.555689e-06,4.461634e-06,4.367427e-06,4.297610e-06,4.209652e-06,4.130536e-06,4.054316e-06,3.988234e-06,3.914301e-06,3.843416e-06,3.785185e-06,3.725581e-06,3.665824e-06,3.631678e-06,3.582288e-06
1.562500e-06,1.161230e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,2.828536e-05,2.580776e-05,2.368840e-05,2.146735e-05,2.025942e-05,1.856277e-05,1.770683e-05,1.640942e-05,1.522557e-05,1.432725e-05,1.398746e-05,1.335971e-05,1.263883e-05,1.186886e-05,1.126108e-05,1.071580e-05,1.064553e-05,1.041321e-05,1.002632e-05,9.670679e-06,9.281806e-06,8.890494e-06,8.515798e-06,8.148267e-06,7.849638e-06,7.606955e-06,7.350399e-06,7.161374e-06,7.141252e-06,7.109087e-06,7.047807e-06,6.977227e-06,6.889422e-06,6.700702e-06,6.629666e-06,6.476312e-06,6.336220e-06,6.191860e-06,5.988201e-06,5.901158e-06,5.750395e-06,5.592315e-06,5.387132e-06,5.309998e-06,5.119906e-06,5.041857e-06,4.865484e-06,4.817923e-06,4.637892e-06,4.608929e-06,4.509538e-06,4.404203e-06,4.317465e-06,4.237891e-06,4.104659e-06,4.024324e-06,4.017769e-06,3.886976e-06,3.823866e-06,3.760756e-06,3.778134e-06,3.716701e-06,3.661518e-06,3.610451e-06
3.125000e-06,1.020536e-05,6.250000e-05,6.250000e-05,6.250000e-05,5.188199e-05,4.303776e-05,3.683530e-05,3.216121e-05,2.883925e-05,2.566546e-05,2.379289e-05,2.150234e-05,2.025478e-05,1.844959e-05,1.754196e-05,1.649257e-05,1.519592e-05,1.436909e-05,1.393098e-05,1.324012e-05,1.248738e-05,1.182884e-05,1.120628e-05,1.079103e-05,1.072914e-05,1.046603e-05,1.013554e-05,9.716944e-06,9.285846e-06,8.911760e-06,8.518161e-06,8.185233e-06,7.895294e-06,7.618769e-06,7.385536e-06,7.163889e-06,7.180353e-06,7.131267e-06,7.072426e-06,6.960535e-06,6.881572e-06,6.762364e-06,6.601693e-06,6.459010e-06,6.358095e-06,6.137972e-06,6.068155e-06,5.829435e-06,5.675776e-06,5.534922e-06,5.439190e-06,5.266934e-06,5.165104e-06,5.038274e-06,4.919982e-06,4.790103e-06,4.684310e-06,4.574859e-06,4.480651e-06,4.376992e-06,4.290102e-06,4.202907e-06,4.128821e-06,4.055955e-06,3.991321e-06,3.918455e-06,3.858394e-06,3.801686e-06,3.732479e-06,3.689186e-06,3.628515e-06,3.576381e-06
6.250000e-06,2.601531e-06,1.250000e-04,8.607064e-05,6.402912e-05,5.172055e-05,4.299065e-05,3.707113e-05,3.219916e-05,2.871684e-05,2.563025e-05,2.400280e-05,2.134121e-05,2.021621e-05,1.846803e-05,1.768145e-05,1.633876e-05,1.537656e-05,1.423022e-05,1.400034e-05,1.337839e-05,1.258021e-05,1.181131e-05,1.125216e-05,1.071131e-05,1.059179e-05,1.036314e-05,1.013996e-05,9.627767e-06,9.211303e-06,8.793619e-06,8.425325e-06,8.102154e-06,7.952154e-06,7.561299e-06,7.410079e-06,7.146664e-06,7.157030e-06,7.111908e-06,7.070444e-06,6.943614e-06,6.841175e-06,6.702150e-06,6.564345e-06,6.419223e-06,6.371052e-06,6.122881e-06,6.055198e-06,5.816173e-06,5.713733e-06,5.527148e-06,5.376538e-06,5.260074e-06,5.127147e-06,4.977146e-06,4.868609e-06,4.754585e-06,4.604584e-06,4.527755e-06,4.402755e-06,4.306413e-06,4.229583e-06,4.135071e-06,4.049705e-06,3.973485e-06,3.899095e-06,3.820436e-06,3.750314e-06,3.687509e-06,3.624704e-06,3.567387e-06,3.503972e-06,3.447874e-06
1.250000e-05,2.500000e-04,1.298875e-04,8.601911e-05,6.443247e-05,5.143122e-05,4.271779e-05,3.711899e-05,3.218240e-05,2.838848e-05,2.583360e-05,2.400189e-05,2.159578e-05,2.007505e-05,1.834822e-05,1.759577e-05,1.633723e-05,1.529821e-05,1.425308e-05,1.400796e-05,1.332381e-05,1.263723e-05,1.190186e-05,1.122991e-05,1.072625e-05,1.054454e-05,1.041039e-05,1.000551e-05,9.644536e-06,9.125022e-06,8.739655e-06,8.340874e-06,8.005507e-06,7.665263e-06,7.354286e-06,7.171359e-06,6.839651e-06,6.945749e-06,6.888431e-06,6.738431e-06,6.701846e-06,6.583553e-06,6.454284e-06,6.317698e-06,6.171357e-06,6.025015e-06,5.861600e-06,5.751843e-06,5.578672e-06,5.451843e-06,5.326233e-06,5.232330e-06,5.101842e-06,5.021354e-06,4.926232e-06,4.833548e-06,4.762816e-06,4.692085e-06,4.623792e-06,4.565255e-06,4.510377e-06,4.462816e-06,4.422572e-06,4.381108e-06,4.345742e-06,4.316474e-06,4.290864e-06,4.267693e-06,4.248181e-06,4.232327e-06,4.217693e-06,4.206718e-06,4.198181e-06
2.500000e-05,3.845265e-04,1.291284e-04,8.573557e-05,6.380869e-05,5.142330e-05,4.305254e-05,3.691838e-05,3.237447e-05,2.874031e-05,2.590128e-05,2.389396e-05,2.140127e-05,2.027444e-05,1.821590e-05,1.737687e-05,1.611101e-05,1.487930e-05,1.377198e-05,1.344515e-05,1.278418e-05,1.197930e-05,1.125491e-05,1.067686e-05,1.022320e-05,1.020856e-05,1.009393e-05,9.879292e-06,9.650024e-06,9.391486e-06,9.159778e-06,8.945144e-06,8.759777e-06,8.618314e-06,8.515874e-06,8.440264e-06,8.396362e-06,8.401240e-06,8.410996e-06,8.430508e-06,8.450021e-06,8.469533e-06,8.513435e-06,8.537826e-06,8.591484e-06,8.637826e-06,8.676850e-06,8.723192e-06,8.754899e-06,8.781729e-06,8.818314e-06,8.850022e-06,8.862217e-06,8.879290e-06,8.884168e-06,8.881729e-06,8.864656e-06,8.857339e-06,8.832948e-06,8.798802e-06,8.767095e-06,8.742704e-06,8.689046e-06,8.667094e-06,8.625631e-06,8.569533e-06,8.537826e-06,8.501240e-06,8.474411e-06,8.447582e-06,8.428069e-06,8.413435e-06,8.393923e-06
3.750000e-05,3.832967e-04,1.308570e-04,8.533740e-05,6.387638e-05,5.186537e-05,4.324950e-05,3.700802e-05,3.192630e-05,2.817629e-05,2.537750e-05,2.314213e-05,2.058846e-05,1.939212e-05,1.734699e-05,1.688236e-05,1.578114e-05,1.469089e-05,1.405430e-05,1.394089e-05,1.372869e-05,1.332259e-05,1.297869e-05,1.274454e-05,1.259454e-05,1.261284e-05,1.267137e-05,1.275186e-05,1.283601e-05,1.287991e-05,1.290918e-05,1.291649e-05,1.289820e-05,1.287625e-05,1.282869e-05,1.283235e-05,1.291284e-05,1.286162e-05,1.285430e-05,1.284332e-05,1.284332e-05,1.280308e-05,1.277381e-05,1.274454e-05,1.269332e-05,1.265308e-05,1.263845e-05,1.260186e-05,1.259088e-05,1.258723e-05,1.258357e-05,1.259088e-05,1.260186e-05,1.262381e-05,1.263845e-05,1.265674e-05,1.268601e-05,1.272259e-05,1.273723e-05,1.273357e-05,1.274820e-05,1.276649e-05,1.274820e-05,1.274088e-05,1.275186e-05,1.273723e-05,1.271527e-05,1.269332e-05,1.267137e-05,1.264942e-05,1.262015e-05,1.260552e-05,1.258357e-05
5.000000e-05,3.847887e-04,1.295979e-04,8.573923e-05,6.409040e-05,5.161720e-05,4.271474e-05,3.648058e-05,3.137813e-05,2.765617e-05,2.463665e-05,2.243664e-05,2.043664e-05,1.954395e-05,1.827565e-05,1.798785e-05,1.761712e-05,1.707565e-05,1.681224e-05,1.683175e-05,1.698297e-05,1.700736e-05,1.693419e-05,1.688541e-05,1.692931e-05,1.694394e-05,1.702199e-05,1.710004e-05,1.721712e-05,1.733419e-05,1.739273e-05,1.736834e-05,1.730004e-05,1.713907e-05,1.697809e-05,1.688053e-05,1.677321e-05,1.677321e-05,1.678785e-05,1.680248e-05,1.682687e-05,1.686102e-05,1.686589e-05,1.687565e-05,1.688053e-05,1.688541e-05,1.688053e-05,1.688541e-05,1.688053e-05,1.685614e-05,1.684150e-05,1.682687e-05,1.682687e-05,1.678785e-05,1.679272e-05,1.675858e-05,1.677321e-05,1.677321e-05,1.677321e-05,1.678297e-05,1.678785e-05,1.679760e-05,1.680736e-05,1.681224e-05,1.680248e-05,1.681224e-05,1.680248e-05,1.680736e-05,1.678785e-05,1.677809e-05,1.676833e-05,1.676346e-05,1.676833e-05
7.500000e-05,3.851753e-04,1.296479e-04,8.596484e-05,6.396967e-05,5.109891e-05,4.125742e-05,3.491350e-05,3.072812e-05,2.797690e-05,2.657202e-05,2.603787e-05,2.519640e-05,2.535738e-05,2.510128e-05,2.521104e-05,2.560616e-05,2.570860e-05,2.574518e-05,2.572323e-05,2.580372e-05,2.584762e-05,2.570128e-05,2.546714e-05,2.517445e-05,2.519640e-05,2.521835e-05,2.517445e-05,2.510860e-05,2.510128e-05,2.519640e-05,2.529153e-05,2.543787e-05,2.546714e-05,2.538665e-05,2.525494e-05,2.515982e-05,2.517445e-05,2.516713e-05,2.513787e-05,2.511591e-05,2.510860e-05,2.510128e-05,2.509396e-05,2.509396e-05,2.511591e-05,2.514518e-05,2.515250e-05,2.515250e-05,2.515250e-05,2.514518e-05,2.514518e-05,2.512323e-05,2.511591e-05,2.508665e-05,2.507933e-05,2.507933e-05,2.507933e-05,2.509396e-05,2.510128e-05,2.512323e-05,2.512323e-05,2.512323e-05,2.512323e-05,2.511591e-05,2.510860e-05,2.509396e-05,2.507201e-05,2.506470e-05,2.505738e-05,2.505738e-05,2.506470e-05,2.507201e-05
1.000000e-04,3.862009e-04,1.301418e-04,8.626850e-05,6.269771e-05,4.891231e-05,4.084400e-05,3.677570e-05,3.447325e-05,3.364398e-05,3.346837e-05,3.379033e-05,3.385862e-05,3.447325e-05,3.455130e-05,3.444399e-05,3.423911e-05,3.402447e-05,3.360496e-05,3.359520e-05,3.341959e-05,3.340008e-05,3.363423e-05,3.372203e-05,3.373179e-05,3.367325e-05,3.360496e-05,3.360496e-05,3.358545e-05,3.349764e-05,3.340008e-05,3.338057e-05,3.346837e-05,3.359520e-05,3.364398e-05,3.358545e-05,3.351715e-05,3.352691e-05,3.349764e-05,3.343911e-05,3.340008e-05,3.338057e-05,3.339033e-05,3.344886e-05,3.347813e-05,3.353667e-05,3.350740e-05,3.350740e-05,3.347813e-05,3.343911e-05,3.339033e-05,3.338057e-05,3.339033e-05,3.343911e-05,3.345862e-05,3.349764e-05,3.349764e-05,3.347813e-05,3.343911e-05,3.340008e-05,3.339033e-05,3.338057e-05,3.339033e-05,3.341959e-05,3.342935e-05,3.343911e-05,3.346837e-05,3.344886e-05,3.342935e-05,3.340984e-05,3.338057e-05,3.338057e-05,3.338057e-05
