-5E-09,5.555556E+00,1E+00,3E+00
-5E-09,5.555556E+00,2E+00,3E+00
-5E-09,1.111111E+01,1E+00,3E+00
-5E-09,1.111111E+01,2E+00,3E+00
-5E-09,1.111111E+01,3E+00,4E+00
-5E-09,1.111111E+01,4E+00,4E+00
-5E-09,1.388889E+01,1E+00,3E+00
-5E-09,1.388889E+01,2E+00,3E+00
-5E-09,1.388889E+01,3E+00,4E+00
-5E-09,1.388889E+01,4E+00,4E+00
-5E-09,1.388889E+01,5E+00,5E+00
-5E-09,1.944444E+01,1E+00,3E+00
-5E-09,1.944444E+01,2E+00,3E+00
-5E-09,1.944444E+01,3E+00,4E+00
-5E-09,1.944444E+01,4E+00,4E+00
-5E-09,1.944444E+01,5E+00,5E+00
-5E-09,1.944444E+01,6E+00,5E+00
-5E-09,1.944444E+01,7E+00,5E+00
-5E-09,2.222222E+01,1E+00,3E+00
-5E-09,2.222222E+01,2E+00,3E+00
-5E-09,2.222222E+01,3E+00,4E+00
-5E-09,2.222222E+01,4E+00,4E+00
-5E-09,2.222222E+01,5E+00,5E+00
-5E-09,2.222222E+01,6E+00,5E+00
-5E-09,2.222222E+01,7E+00,5E+00
-5E-09,2.222222E+01,8E+00,5E+00
-5E-09,2.777778E+01,1E+00,3E+00
-5E-09,2.777778E+01,2E+00,3E+00
-5E-09,2.777778E+01,3E+00,4E+00
-5E-09,2.777778E+01,4E+00,4E+00
-5E-09,2.777778E+01,5E+00,5E+00
-5E-09,2.777778E+01,6E+00,5E+00
-5E-09,2.777778E+01,7E+00,5E+00
-5E-09,2.777778E+01,8E+00,5E+00
-5E-09,2.777778E+01,9E+00,6E+00
-5E-09,2.777778E+01,1E+01,6E+00
-5E-09,3.055556E+01,1E+00,3E+00
-5E-09,3.055556E+01,2E+00,3E+00
-5E-09,3.055556E+01,3E+00,4E+00
-5E-09,3.055556E+01,4E+00,4E+00
-5E-09,3.055556E+01,5E+00,5E+00
-5E-09,3.055556E+01,6E+00,5E+00
-5E-09,3.055556E+01,7E+00,5E+00
-5E-09,3.055556E+01,8E+00,5E+00
-5E-09,3.055556E+01,9E+00,6E+00
-5E-09,3.055556E+01,1E+01,6E+00
