5.000000e-09,1.000000e-07,5.494867e-08,3.383350e-08,2.683933e-08,2.088712e-08,1.805639e-08,1.603394e-08,1.425345e-08,1.123539e-08,1.140759e-08,9.568072e-09,9.488560e-09,9.168071e-09,7.959288e-09,7.019285e-09,7.361725e-09,7.680750e-09,7.296847e-09,6.566601e-09,5.966600e-09,5.440257e-09,4.937817e-09,4.724158e-09,4.940256e-09,5.223183e-09,5.373428e-09,5.511965e-09,5.483672e-09,5.450501e-09,5.244159e-09,5.250988e-09,4.841719e-09,4.579767e-09,4.410986e-09,4.176839e-09,3.935375e-09,3.638302e-09,3.438789e-09,3.261227e-09,3.075373e-09,2.864153e-09,2.734397e-09,2.587567e-09,2.455860e-09,2.333908e-09
3.750000e-09,7.500000e-08,5.725971e-08,3.422771e-08,2.699110e-08,2.086779e-08,1.844437e-08,1.569205e-08,1.434461e-08,1.134314e-08,1.142509e-08,9.671548e-09,9.944475e-09,9.344474e-09,7.848861e-09,6.961297e-09,7.485567e-09,7.642519e-09,7.330445e-09,6.715443e-09,6.181661e-09,5.345318e-09,4.886902e-09,4.785195e-09,4.984951e-09,5.197879e-09,5.368733e-09,5.492026e-09,5.396172e-09,5.445928e-09,5.262635e-09,5.140074e-09,4.896414e-09,4.666658e-09,4.449340e-09,4.143852e-09,3.989095e-09,3.769217e-09,3.526655e-09,3.367142e-09,3.153849e-09,2.981898e-09,2.838483e-09,2.677872e-09,2.545067e-09,2.413725e-09
2.500000e-09,5.000000e-08,5.000000e-08,3.402606e-08,2.756726e-08,2.119749e-08,1.871212e-08,1.584967e-08,1.433138e-08,1.124259e-08,1.194869e-08,9.604536e-09,9.743316e-09,9.169169e-09,8.141605e-09,6.677455e-09,7.185018e-09,7.316481e-09,7.078188e-09,6.715992e-09,6.097454e-09,5.655014e-09,5.018427e-09,4.727451e-09,4.964524e-09,5.319403e-09,5.394281e-09,5.514038e-09,5.465501e-09,5.389159e-09,5.495989e-09,5.289159e-09,5.078915e-09,4.852329e-09,4.586475e-09,4.296230e-09,3.829156e-09,3.667448e-09,3.596228e-09,3.309886e-09,3.214764e-09,3.020373e-09,2.859153e-09,2.711592e-09,2.652567e-09,2.517201e-09
1.250000e-09,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.038267e-08,1.808693e-08,1.641730e-08,1.459851e-08,1.145826e-08,1.167509e-08,9.458255e-09,9.874963e-09,9.356425e-09,8.113008e-09,6.890566e-09,7.287030e-09,7.636543e-09,7.252030e-09,6.603736e-09,5.984588e-09,5.288367e-09,4.733853e-09,4.808609e-09,4.816536e-09,5.298367e-09,5.185439e-09,5.525928e-09,5.382513e-09,5.453001e-09,5.318611e-09,5.123244e-09,4.862390e-09,4.743487e-09,4.483608e-09,4.152144e-09,3.967144e-09,3.677509e-09,3.481777e-09,3.348484e-09,3.117752e-09,2.962995e-09,2.856897e-09,2.675433e-09,2.583360e-09,2.432994e-09
6.250000e-10,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.115079e-08,1.139506e-08,9.752249e-09,9.874079e-09,9.317309e-09,7.900842e-09,6.931572e-09,7.312061e-09,7.802367e-09,7.332487e-09,6.713218e-09,5.972972e-09,5.326446e-09,4.788213e-09,4.754188e-09,4.986201e-09,5.232787e-09,5.378275e-09,5.489251e-09,5.423032e-09,5.330287e-09,5.327970e-09,5.146506e-09,4.967116e-09,4.716993e-09,4.515651e-09,4.239309e-09,3.896808e-09,3.748881e-09,3.483637e-09,3.344429e-09,3.113209e-09,2.955160e-09,2.799245e-09,2.752598e-09,2.642415e-09,2.517232e-09
3.125000e-10,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,5.998475e-09,5.446614e-09,4.927344e-09,4.834143e-09,5.085576e-09,5.261705e-09,5.449114e-09,5.550669e-09,5.516218e-09,5.465303e-09,5.335851e-09,5.178473e-09,4.973290e-09,4.669722e-09,4.435483e-09,4.191763e-09,3.916610e-09,3.730573e-09,3.505938e-09,3.278163e-09,3.173956e-09,2.971547e-09,2.843315e-09,2.683010e-09,2.623619e-09,2.486088e-09
6.250000e-09,1.250000e-07,5.636630e-08,3.376075e-08,2.666378e-08,2.054060e-08,1.862962e-08,1.640217e-08,1.413144e-08,1.119058e-08,1.188631e-08,9.655206e-09,1.013265e-08,8.977766e-09,8.438740e-09,6.672272e-09,7.475323e-09,7.485689e-09,7.444835e-09,6.677150e-09,5.766782e-09,5.608855e-09,4.646658e-09,4.599097e-09,4.852756e-09,5.294830e-09,5.213732e-09,5.349098e-09,5.419221e-09,5.480806e-09,5.280196e-09,5.038122e-09,4.772877e-09,4.439340e-09,4.564340e-09,3.939949e-09,3.684460e-09,3.467387e-09,3.483240e-09,3.217386e-09,2.967995e-09,2.847263e-09,2.714946e-09,2.602140e-09,2.517384e-09,2.428360e-09
7.500000e-09,1.404812e-07,5.360537e-08,3.411411e-08,2.713726e-08,2.045603e-08,1.880456e-08,1.593406e-08,1.471650e-08,1.139308e-08,1.178600e-08,9.773804e-09,9.796487e-09,9.382340e-09,7.921117e-09,6.752577e-09,7.510628e-09,7.559653e-09,7.297701e-09,6.631845e-09,5.925014e-09,5.314037e-09,4.757207e-09,4.671597e-09,4.804768e-09,5.129647e-09,5.278915e-09,5.272330e-09,5.488184e-09,5.306720e-09,5.205013e-09,5.094525e-09,4.887451e-09,4.430864e-09,4.361352e-09,4.045985e-09,3.721838e-09,3.560862e-09,3.405740e-09,3.209642e-09,3.019398e-09,2.916227e-09,2.830617e-09,2.794031e-09,2.706958e-09,2.698177e-09
8.750000e-09,1.393452e-07,5.334397e-08,3.569027e-08,2.633073e-08,2.079731e-08,1.887059e-08,1.648717e-08,1.441363e-08,1.123375e-08,1.162728e-08,9.938744e-09,1.013338e-08,9.325815e-09,8.040203e-09,6.766541e-09,7.248005e-09,7.545079e-09,7.249713e-09,6.612882e-09,5.819831e-09,5.368245e-09,4.906414e-09,4.763853e-09,4.912390e-09,5.105317e-09,5.283732e-09,5.323854e-09,5.314464e-09,5.198366e-09,5.245318e-09,4.808243e-09,4.617877e-09,4.389950e-09,4.197876e-09,4.007510e-09,3.784704e-09,3.613119e-09,3.472265e-09,3.358728e-09,3.253727e-09,3.176044e-09,3.152142e-09,3.118849e-09,3.103483e-09,3.095800e-09
1.000000e-08,1.372603e-07,5.660550e-08,3.423960e-08,2.601323e-08,2.087566e-08,1.846297e-08,1.571077e-08,1.395662e-08,1.114881e-08,1.206881e-08,9.652219e-09,9.887341e-09,9.296120e-09,7.989776e-09,6.706846e-09,7.377091e-09,7.525384e-09,7.220018e-09,6.456113e-09,5.886356e-09,5.287330e-09,4.950744e-09,4.913671e-09,5.082451e-09,5.229769e-09,5.340013e-09,5.325379e-09,5.372208e-09,5.195622e-09,5.077573e-09,4.889280e-09,4.686353e-09,4.475621e-09,4.276596e-09,4.059034e-09,3.936107e-09,3.801473e-09,3.705863e-09,3.624887e-09,3.574155e-09,3.540009e-09,3.513667e-09,3.528301e-09,3.509765e-09,3.552692e-09
