5.745586e+02,8.102314e+02,9.925590e+02,1.142982e+03,1.286362e+03,1.401486e+03,1.497197e+03,1.598340e+03,1.701440e+03,1.775607e+03,1.859736e+03,1.939637e+03,2.043247e+03,2.104004e+03,2.160474e+03,2.246844e+03,2.307591e+03,2.344679e+03,2.490354e+03,2.487471e+03,2.511061e+03,2.599198e+03,2.758818e+03,2.721362e+03,2.724976e+03,2.763486e+03,2.844994e+03,2.966443e+03,3.071799e+03,3.034953e+03,3.019679e+03,3.035129e+03,3.065977e+03,3.115493e+03,3.182391e+03,3.268736e+03,3.376226e+03,3.518681e+03,3.533492e+03,3.499315e+03,3.476778e+03,3.461667e+03,3.456887e+03,3.462760e+03,3.480365e+03,3.505608e+03,3.532225e+03,3.587256e+03,3.636954e+03,3.693214e+03,3.755996e+03,3.819655e+03,3.904058e+03,3.986997e+03,4.082275e+03,4.187391e+03,4.310275e+03,4.343651e+03,4.309345e+03,4.277985e+03,4.251083e+03,4.227983e+03,4.207319e+03,4.186892e+03,4.169877e+03,4.156644e+03,4.145106e+03,4.140517e+03,4.141034e+03,4.144992e+03,4.143782e+03,4.147781e+03,4.159223e+03,4.167847e+03,4.177677e+03,4.199473e+03,4.217962e+03,4.232847e+03,4.249135e+03,4.263356e+03,4.287255e+03,4.316744e+03,4.344305e+03,4.366534e+03,4.394863e+03,4.428017e+03,4.465855e+03,4.502224e+03,4.537190e+03,4.588680e+03,4.622219e+03,4.678722e+03,4.713970e+03,4.760960e+03,4.818388e+03,4.889716e+03,4.941177e+03,4.997969e+03,5.052842e+03,5.110342e+03,5.167544e+03,5.226911e+03,5.286508e+03,5.339110e+03,5.411290e+03,5.479764e+03,5.547588e+03,5.611859e+03,5.690961e+03,5.759335e+03,5.832029e+03,5.916628e+03,6.009205e+03,6.094838e+03,6.168397e+03
5.755493e+02,8.105474e+02,9.892155e+02,1.141803e+03,1.283980e+03,1.397916e+03,1.496425e+03,1.598105e+03,1.700510e+03,1.777548e+03,1.860450e+03,1.941737e+03,2.040261e+03,2.104929e+03,2.158746e+03,2.248369e+03,2.304661e+03,2.350707e+03,2.486368e+03,2.485043e+03,2.508824e+03,2.604722e+03,2.755549e+03,2.716670e+03,2.721628e+03,2.762975e+03,2.855269e+03,2.968406e+03,3.068294e+03,3.035531e+03,3.022009e+03,3.029811e+03,3.061576e+03,3.111073e+03,3.181683e+03,3.284298e+03,3.389801e+03,3.514723e+03,3.528153e+03,3.494267e+03,3.475028e+03,3.463519e+03,3.467281e+03,3.474076e+03,3.490248e+03,3.510174e+03,3.544737e+03,3.580128e+03,3.633209e+03,3.690688e+03,3.750867e+03,3.822447e+03,3.897011e+03,4.006937e+03,4.094294e+03,4.192804e+03,4.305289e+03,4.339400e+03,4.306184e+03,4.276218e+03,4.248723e+03,4.225283e+03,4.201638e+03,4.184786e+03,4.172697e+03,4.160361e+03,4.149649e+03,4.146300e+03,4.138368e+03,4.136425e+03,4.132937e+03,4.133637e+03,4.141018e+03,4.150953e+03,4.164937e+03,4.177672e+03,4.197639e+03,4.209428e+03,4.233116e+03,4.252785e+03,4.285676e+03,4.320761e+03,4.352866e+03,4.381125e+03,4.423329e+03,4.464272e+03,4.493243e+03,4.535043e+03,4.572713e+03,4.614532e+03,4.646794e+03,4.690823e+03,4.737471e+03,4.788610e+03,4.830234e+03,4.877986e+03,4.933989e+03,4.992905e+03,5.045416e+03,5.107401e+03,5.161177e+03,5.219523e+03,5.276104e+03,5.345480e+03,5.412533e+03,5.470488e+03,5.560522e+03,5.644895e+03,5.711584e+03,5.779224e+03,5.858565e+03,5.925707e+03,6.014049e+03,6.088769e+03,6.162860e+03
5.824397e+02,8.182269e+02,9.989276e+02,1.154058e+03,1.298321e+03,1.411866e+03,1.515793e+03,1.616393e+03,1.717683e+03,1.798347e+03,1.881677e+03,1.959062e+03,2.062602e+03,2.131403e+03,2.181485e+03,2.275324e+03,2.329777e+03,2.369614e+03,2.510870e+03,2.511257e+03,2.535937e+03,2.634879e+03,2.787580e+03,2.745589e+03,2.749253e+03,2.792998e+03,2.877786e+03,3.005141e+03,3.101289e+03,3.061845e+03,3.047492e+03,3.058535e+03,3.089471e+03,3.143138e+03,3.215961e+03,3.308901e+03,3.424928e+03,3.550071e+03,3.565825e+03,3.529616e+03,3.502543e+03,3.486153e+03,3.481895e+03,3.488477e+03,3.501793e+03,3.526990e+03,3.564740e+03,3.609231e+03,3.656749e+03,3.722143e+03,3.785553e+03,3.860756e+03,3.950081e+03,4.034066e+03,4.141005e+03,4.242783e+03,4.348335e+03,4.385978e+03,4.349260e+03,4.315230e+03,4.283498e+03,4.256229e+03,4.233995e+03,4.215258e+03,4.196970e+03,4.181775e+03,4.166582e+03,4.155111e+03,4.147074e+03,4.141597e+03,4.145207e+03,4.151159e+03,4.160682e+03,4.171786e+03,4.180885e+03,4.200964e+03,4.215681e+03,4.232165e+03,4.259850e+03,4.278458e+03,4.292486e+03,4.320647e+03,4.347460e+03,4.375562e+03,4.407564e+03,4.445406e+03,4.486945e+03,4.524572e+03,4.560518e+03,4.603831e+03,4.643180e+03,4.696817e+03,4.747875e+03,4.803495e+03,4.851563e+03,4.912600e+03,4.975519e+03,5.018342e+03,5.080614e+03,5.147707e+03,5.203063e+03,5.266410e+03,5.319256e+03,5.398396e+03,5.464589e+03,5.546107e+03,5.620993e+03,5.680438e+03,5.755815e+03,5.844233e+03,5.916760e+03,5.995615e+03,6.075522e+03,6.148792e+03,6.230469e+03
5.691732e+02,8.023955e+02,9.799116e+02,1.130630e+03,1.272771e+03,1.383846e+03,1.481336e+03,1.583136e+03,1.681240e+03,1.755681e+03,1.836344e+03,1.917096e+03,2.020531e+03,2.083710e+03,2.135831e+03,2.225759e+03,2.279718e+03,2.316351e+03,2.460755e+03,2.457209e+03,2.482045e+03,2.568557e+03,2.729279e+03,2.686886e+03,2.687162e+03,2.734807e+03,2.811795e+03,2.937898e+03,3.038901e+03,3.001642e+03,2.986763e+03,2.990706e+03,3.021277e+03,3.068745e+03,3.144584e+03,3.232160e+03,3.344211e+03,3.480131e+03,3.495272e+03,3.460397e+03,3.434653e+03,3.420902e+03,3.420885e+03,3.428900e+03,3.441094e+03,3.465018e+03,3.488272e+03,3.527443e+03,3.571705e+03,3.632816e+03,3.696083e+03,3.782012e+03,3.857439e+03,3.941259e+03,4.032999e+03,4.148863e+03,4.262059e+03,4.297696e+03,4.263099e+03,4.231527e+03,4.203869e+03,4.179931e+03,4.156758e+03,4.138134e+03,4.118885e+03,4.105840e+03,4.095712e+03,4.091142e+03,4.087458e+03,4.088781e+03,4.089948e+03,4.093252e+03,4.096302e+03,4.102442e+03,4.117473e+03,4.136220e+03,4.145638e+03,4.157211e+03,4.174339e+03,4.197965e+03,4.224663e+03,4.241588e+03,4.274430e+03,4.302572e+03,4.334279e+03,4.380907e+03,4.412811e+03,4.459888e+03,4.500133e+03,4.533615e+03,4.574259e+03,4.620714e+03,4.661079e+03,4.696670e+03,4.753350e+03,4.794856e+03,4.834176e+03,4.895956e+03,4.963845e+03,5.018252e+03,5.081616e+03,5.136975e+03,5.214684e+03,5.286596e+03,5.344912e+03,5.413751e+03,5.472122e+03,5.547997e+03,5.615914e+03,5.690406e+03,5.776602e+03,5.863183e+03,5.956805e+03,6.027707e+03,6.105148e+03
5.865908e+02,8.270228e+02,1.010226e+03,1.167468e+03,1.312553e+03,1.428393e+03,1.533275e+03,1.637050e+03,1.740554e+03,1.822304e+03,1.906998e+03,1.988436e+03,2.089364e+03,2.158887e+03,2.215578e+03,2.306802e+03,2.364298e+03,2.411275e+03,2.541963e+03,2.553924e+03,2.584973e+03,2.674614e+03,2.816060e+03,2.787617e+03,2.804708e+03,2.851707e+03,2.932199e+03,3.046947e+03,3.137726e+03,3.110399e+03,3.105421e+03,3.122814e+03,3.160863e+03,3.212687e+03,3.285736e+03,3.373423e+03,3.476330e+03,3.592372e+03,3.610011e+03,3.583441e+03,3.568174e+03,3.561039e+03,3.565111e+03,3.577758e+03,3.596369e+03,3.626743e+03,3.665009e+03,3.707072e+03,3.763554e+03,3.828871e+03,3.882856e+03,3.959682e+03,4.031713e+03,4.117227e+03,4.203934e+03,4.302479e+03,4.397868e+03,4.430797e+03,4.397547e+03,4.368261e+03,4.344429e+03,4.322339e+03,4.304079e+03,4.288710e+03,4.273792e+03,4.264930e+03,4.257702e+03,4.253024e+03,4.254268e+03,4.255142e+03,4.262312e+03,4.263693e+03,4.277456e+03,4.292776e+03,4.306227e+03,4.321311e+03,4.343557e+03,4.374852e+03,4.399545e+03,4.427314e+03,4.453806e+03,4.488938e+03,4.524317e+03,4.551528e+03,4.586288e+03,4.625521e+03,4.666946e+03,4.704534e+03,4.741861e+03,4.784720e+03,4.829674e+03,4.878192e+03,4.920842e+03,4.977871e+03,5.026573e+03,5.075739e+03,5.125425e+03,5.191910e+03,5.246037e+03,5.316515e+03,5.376993e+03,5.415515e+03,5.489871e+03,5.546957e+03,5.604885e+03,5.665787e+03,5.733381e+03,5.800583e+03,5.858840e+03,5.932901e+03,6.005548e+03,6.078850e+03,6.152442e+03,6.217841e+03,6.289278e+03
5.748949e+02,8.101660e+02,9.896494e+02,1.142324e+03,1.285861e+03,1.397547e+03,1.495482e+03,1.597021e+03,1.701730e+03,1.779605e+03,1.861415e+03,1.940531e+03,2.040901e+03,2.101717e+03,2.159160e+03,2.246106e+03,2.303806e+03,2.347653e+03,2.484350e+03,2.485328e+03,2.508826e+03,2.606547e+03,2.758281e+03,2.713232e+03,2.718859e+03,2.757132e+03,2.850772e+03,2.963752e+03,3.070044e+03,3.030900e+03,3.013535e+03,3.018762e+03,3.054108e+03,3.106124e+03,3.179307e+03,3.278637e+03,3.384025e+03,3.512048e+03,3.531908e+03,3.497785e+03,3.469460e+03,3.458643e+03,3.450825e+03,3.458009e+03,3.467779e+03,3.490284e+03,3.517837e+03,3.556998e+03,3.612052e+03,3.680099e+03,3.742570e+03,3.808996e+03,3.913667e+03,3.998908e+03,4.096640e+03,4.185862e+03,4.301656e+03,4.342578e+03,4.306494e+03,4.274002e+03,4.244891e+03,4.220348e+03,4.199821e+03,4.181439e+03,4.164990e+03,4.152527e+03,4.143701e+03,4.136209e+03,4.132289e+03,4.125770e+03,4.121420e+03,4.122870e+03,4.130677e+03,4.144620e+03,4.155456e+03,4.170987e+03,4.195030e+03,4.215005e+03,4.235150e+03,4.256182e+03,4.271321e+03,4.285218e+03,4.312713e+03,4.357124e+03,4.375778e+03,4.411434e+03,4.449640e+03,4.490240e+03,4.522757e+03,4.559454e+03,4.599990e+03,4.646242e+03,4.685805e+03,4.732277e+03,4.784927e+03,4.832520e+03,4.896018e+03,4.953145e+03,5.019288e+03,5.087342e+03,5.143028e+03,5.204711e+03,5.264491e+03,5.322675e+03,5.404980e+03,5.495273e+03,5.570605e+03,5.631564e+03,5.720554e+03,5.782049e+03,5.846832e+03,5.915623e+03,5.985859e+03,6.083646e+03,6.168974e+03
6.140285e+02,8.617578e+02,1.054713e+03,1.217393e+03,1.371762e+03,1.488482e+03,1.597613e+03,1.705332e+03,1.814462e+03,1.897472e+03,1.987083e+03,2.070435e+03,2.178709e+03,2.247178e+03,2.309034e+03,2.400276e+03,2.461233e+03,2.506010e+03,2.646949e+03,2.650645e+03,2.687822e+03,2.783015e+03,2.942053e+03,2.899391e+03,2.902279e+03,2.955993e+03,3.045040e+03,3.169721e+03,3.274759e+03,3.232410e+03,3.217302e+03,3.231043e+03,3.261725e+03,3.326251e+03,3.412274e+03,3.501236e+03,3.625553e+03,3.743071e+03,3.765303e+03,3.726585e+03,3.702070e+03,3.685352e+03,3.678490e+03,3.685954e+03,3.698948e+03,3.729171e+03,3.759494e+03,3.814873e+03,3.867913e+03,3.928462e+03,4.009813e+03,4.089074e+03,4.182376e+03,4.269796e+03,4.373694e+03,4.475142e+03,4.583755e+03,4.630857e+03,4.592563e+03,4.558131e+03,4.525974e+03,4.497481e+03,4.475567e+03,4.452749e+03,4.435916e+03,4.421555e+03,4.410065e+03,4.399374e+03,4.394037e+03,4.392261e+03,4.394825e+03,4.394487e+03,4.403540e+03,4.412339e+03,4.426729e+03,4.439094e+03,4.449045e+03,4.466091e+03,4.489272e+03,4.512794e+03,4.536241e+03,4.577073e+03,4.609069e+03,4.633887e+03,4.660656e+03,4.698307e+03,4.741632e+03,4.782381e+03,4.821860e+03,4.863408e+03,4.914591e+03,4.969526e+03,5.014887e+03,5.062333e+03,5.122192e+03,5.193825e+03,5.245853e+03,5.310277e+03,5.365399e+03,5.432358e+03,5.510286e+03,5.581574e+03,5.650298e+03,5.719943e+03,5.808953e+03,5.874329e+03,5.950608e+03,6.013949e+03,6.100396e+03,6.173560e+03,6.264388e+03,6.324658e+03,6.408827e+03,6.482013e+03,6.578343e+03
5.832643e+02,8.219189e+02,1.004962e+03,1.159179e+03,1.304251e+03,1.418910e+03,1.521562e+03,1.625410e+03,1.726114e+03,1.807311e+03,1.893358e+03,1.969327e+03,2.072763e+03,2.141950e+03,2.192175e+03,2.287023e+03,2.340884e+03,2.381939e+03,2.523893e+03,2.522805e+03,2.549728e+03,2.653492e+03,2.799599e+03,2.761690e+03,2.763345e+03,2.809993e+03,2.892751e+03,3.021702e+03,3.116976e+03,3.077631e+03,3.066125e+03,3.080810e+03,3.111295e+03,3.160859e+03,3.232744e+03,3.325326e+03,3.447802e+03,3.567467e+03,3.583509e+03,3.548194e+03,3.525138e+03,3.509331e+03,3.503057e+03,3.509805e+03,3.527244e+03,3.553913e+03,3.595714e+03,3.641853e+03,3.685734e+03,3.742690e+03,3.810150e+03,3.888009e+03,3.973772e+03,4.055718e+03,4.170674e+03,4.266313e+03,4.369118e+03,4.405698e+03,4.369769e+03,4.337705e+03,4.307649e+03,4.281818e+03,4.259603e+03,4.242595e+03,4.228308e+03,4.215121e+03,4.205366e+03,4.199206e+03,4.198115e+03,4.195356e+03,4.200252e+03,4.204583e+03,4.204066e+03,4.214358e+03,4.221490e+03,4.236212e+03,4.258090e+03,4.278204e+03,4.296433e+03,4.312025e+03,4.338996e+03,4.368962e+03,4.394476e+03,4.419055e+03,4.448716e+03,4.479321e+03,4.521470e+03,4.558486e+03,4.609912e+03,4.646878e+03,4.705752e+03,4.741377e+03,4.794660e+03,4.854138e+03,4.910504e+03,4.965187e+03,5.012298e+03,5.063404e+03,5.127681e+03,5.177391e+03,5.236872e+03,5.302742e+03,5.370739e+03,5.438346e+03,5.498554e+03,5.580731e+03,5.643032e+03,5.712061e+03,5.798659e+03,5.887709e+03,5.958548e+03,6.029750e+03,6.097966e+03,6.178945e+03,6.258580e+03
5.877598e+02,8.284166e+02,1.012397e+03,1.166864e+03,1.313387e+03,1.430493e+03,1.532156e+03,1.635529e+03,1.738313e+03,1.816471e+03,1.900892e+03,1.983401e+03,2.086914e+03,2.155053e+03,2.210170e+03,2.302642e+03,2.357268e+03,2.399477e+03,2.545908e+03,2.541746e+03,2.570359e+03,2.661081e+03,2.817344e+03,2.777766e+03,2.784500e+03,2.827696e+03,2.914311e+03,3.040159e+03,3.136487e+03,3.100315e+03,3.088452e+03,3.096687e+03,3.133084e+03,3.185416e+03,3.262210e+03,3.352882e+03,3.466778e+03,3.601101e+03,3.608766e+03,3.572802e+03,3.546734e+03,3.532735e+03,3.531981e+03,3.535868e+03,3.557215e+03,3.582223e+03,3.622647e+03,3.657743e+03,3.710883e+03,3.773850e+03,3.840110e+03,3.911157e+03,4.007743e+03,4.088080e+03,4.180671e+03,4.294399e+03,4.407653e+03,4.436385e+03,4.401885e+03,4.371832e+03,4.345071e+03,4.321787e+03,4.299272e+03,4.280128e+03,4.264427e+03,4.251005e+03,4.236767e+03,4.229897e+03,4.228618e+03,4.224696e+03,4.220543e+03,4.225399e+03,4.229195e+03,4.235025e+03,4.248980e+03,4.261285e+03,4.274474e+03,4.290421e+03,4.316957e+03,4.342509e+03,4.365788e+03,4.385372e+03,4.411704e+03,4.448215e+03,4.481388e+03,4.526183e+03,4.567589e+03,4.593557e+03,4.645605e+03,4.690820e+03,4.746663e+03,4.781467e+03,4.834317e+03,4.892464e+03,4.942236e+03,4.981768e+03,5.045683e+03,5.097273e+03,5.164518e+03,5.222193e+03,5.283594e+03,5.345072e+03,5.403336e+03,5.469883e+03,5.550780e+03,5.629580e+03,5.696425e+03,5.758069e+03,5.810524e+03,5.900728e+03,5.988305e+03,6.070092e+03,6.159255e+03,6.233995e+03,6.301312e+03
5.783801e+02,8.155556e+02,9.983046e+02,1.149159e+03,1.295104e+03,1.411067e+03,1.507445e+03,1.608473e+03,1.712147e+03,1.787345e+03,1.869967e+03,1.950501e+03,2.056676e+03,2.118911e+03,2.175868e+03,2.262214e+03,2.323779e+03,2.355685e+03,2.509298e+03,2.505495e+03,2.527825e+03,2.614624e+03,2.776636e+03,2.739170e+03,2.744418e+03,2.778870e+03,2.859311e+03,2.985815e+03,3.092432e+03,3.058393e+03,3.045666e+03,3.056737e+03,3.087696e+03,3.139122e+03,3.202821e+03,3.286902e+03,3.400116e+03,3.548419e+03,3.557309e+03,3.524329e+03,3.501538e+03,3.490590e+03,3.488425e+03,3.498413e+03,3.515322e+03,3.539938e+03,3.568074e+03,3.614173e+03,3.665346e+03,3.723204e+03,3.785233e+03,3.840857e+03,3.926551e+03,4.007491e+03,4.105101e+03,4.216439e+03,4.345925e+03,4.373348e+03,4.339229e+03,4.309473e+03,4.283522e+03,4.258740e+03,4.238393e+03,4.219456e+03,4.201295e+03,4.192274e+03,4.183302e+03,4.179355e+03,4.178109e+03,4.175151e+03,4.177056e+03,4.184923e+03,4.187305e+03,4.196611e+03,4.208820e+03,4.223899e+03,4.235408e+03,4.253990e+03,4.275474e+03,4.297736e+03,4.318624e+03,4.347859e+03,4.380587e+03,4.413031e+03,4.450360e+03,4.480361e+03,4.514992e+03,4.562066e+03,4.601508e+03,4.644426e+03,4.686417e+03,4.732028e+03,4.773480e+03,4.816237e+03,4.869298e+03,4.926240e+03,4.976840e+03,5.037029e+03,5.089540e+03,5.152458e+03,5.210378e+03,5.267953e+03,5.318135e+03,5.367629e+03,5.445065e+03,5.510360e+03,5.584633e+03,5.640924e+03,5.708173e+03,5.791637e+03,5.872079e+03,5.958067e+03,6.049081e+03,6.146199e+03,6.210670e+03
