1.562500e-06,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,3.125000e-05,2.947926e-05,2.608017e-05,2.367773e-05,2.217086e-05,2.019830e-05,1.847573e-05,1.792725e-05,1.715911e-05,1.604310e-05,1.476581e-05,1.390468e-05,1.295529e-05,1.224050e-05,1.197007e-05,1.184218e-05,1.160239e-05,1.136733e-05,1.092358e-05,1.056382e-05,1.015513e-05,9.707874e-06,9.275556e-06,8.878756e-06,8.508176e-06,8.099486e-06,7.833327e-06,7.565034e-06,7.272655e-06,7.069453e-06,6.793995e-06,6.664422e-06,6.498110e-06,6.324634e-06,6.097042e-06,6.012134e-06
3.125000e-06,3.012980e-05,6.250000e-05,6.250000e-05,6.250000e-05,5.325943e-05,4.341276e-05,3.711488e-05,3.259962e-05,2.953803e-05,2.585357e-05,2.409046e-05,2.231698e-05,2.038648e-05,1.827794e-05,1.792062e-05,1.716330e-05,1.606940e-05,1.466269e-05,1.388311e-05,1.296543e-05,1.228585e-05,1.190232e-05,1.182091e-05,1.166573e-05,1.131146e-05,1.089835e-05,1.044012e-05,1.005323e-05,9.615420e-06,9.223041e-06,8.862369e-06,8.483710e-06,8.188282e-06,7.855659e-06,7.508707e-06,7.276695e-06,7.104743e-06,6.863279e-06,6.665717e-06,6.469985e-06,6.319985e-06,6.137363e-06,6.048643e-06
6.250000e-06,7.453402e-05,1.250000e-04,8.566637e-05,6.599071e-05,5.240836e-05,4.283699e-05,3.694064e-05,3.261136e-05,2.920586e-05,2.605159e-05,2.430585e-05,2.245341e-05,1.995950e-05,1.834913e-05,1.768206e-05,1.701803e-05,1.578937e-05,1.474119e-05,1.383692e-05,1.304912e-05,1.233814e-05,1.211558e-05,1.173021e-05,1.165765e-05,1.125582e-05,1.094058e-05,1.053143e-05,1.007838e-05,9.624719e-06,9.211303e-06,8.850936e-06,8.452155e-06,8.091178e-06,7.896666e-06,7.597275e-06,7.332640e-06,7.097883e-06,6.832639e-06,6.607028e-06,6.422272e-06,6.259466e-06,6.146661e-06,5.950929e-06
1.250000e-05,2.500000e-04,1.327241e-04,8.611911e-05,6.423613e-05,5.174098e-05,4.299462e-05,3.651289e-05,3.263606e-05,2.967629e-05,2.586897e-05,2.377994e-05,2.225920e-05,2.025798e-05,1.824090e-05,1.790553e-05,1.712626e-05,1.612138e-05,1.459699e-05,1.363479e-05,1.278967e-05,1.213844e-05,1.206283e-05,1.188600e-05,1.162991e-05,1.130186e-05,1.089454e-05,1.048722e-05,1.000917e-05,9.575023e-06,9.117705e-06,8.696972e-06,8.289654e-06,7.954288e-06,7.599409e-06,7.338433e-06,7.065261e-06,6.716480e-06,6.488430e-06,6.398186e-06,6.209161e-06,6.037210e-06,5.875014e-06,5.731112e-06
2.500000e-05,3.916729e-04,1.320796e-04,8.589655e-05,6.461601e-05,5.301354e-05,4.299401e-05,3.698424e-05,3.275740e-05,2.915251e-05,2.594762e-05,2.392079e-05,2.228176e-05,2.021102e-05,1.812565e-05,1.767443e-05,1.648906e-05,1.561345e-05,1.418662e-05,1.330857e-05,1.236954e-05,1.164027e-05,1.135978e-05,1.120856e-05,1.105978e-05,1.090125e-05,1.058173e-05,1.026954e-05,1.004515e-05,9.801243e-06,9.515877e-06,9.247584e-06,9.069534e-06,8.932949e-06,8.771973e-06,8.647582e-06,8.564655e-06,8.493923e-06,8.432947e-06,8.393923e-06,8.367094e-06,8.354898e-06,8.354898e-06,8.364655e-06
3.750000e-05,3.937125e-04,1.336156e-04,8.739716e-05,6.388735e-05,5.222025e-05,4.322023e-05,3.703363e-05,3.218971e-05,2.896288e-05,2.549823e-05,2.324823e-05,2.138603e-05,1.912871e-05,1.735431e-05,1.692626e-05,1.617626e-05,1.530553e-05,1.458113e-05,1.385308e-05,1.334454e-05,1.302625e-05,1.290186e-05,1.291284e-05,1.295674e-05,1.301528e-05,1.304454e-05,1.308113e-05,1.313601e-05,1.320918e-05,1.323113e-05,1.324576e-05,1.317625e-05,1.316162e-05,1.318723e-05,1.311040e-05,1.307381e-05,1.304820e-05,1.304454e-05,1.300064e-05,1.292381e-05,1.287991e-05,1.285796e-05,1.279210e-05
5.000000e-05,3.750082e-04,1.332467e-04,8.553923e-05,6.451479e-05,5.134891e-05,4.266596e-05,3.630497e-05,3.198300e-05,2.852446e-05,2.513909e-05,2.277810e-05,2.140249e-05,1.951956e-05,1.830004e-05,1.806102e-05,1.794395e-05,1.771956e-05,1.735370e-05,1.701711e-05,1.679760e-05,1.672443e-05,1.674394e-05,1.674394e-05,1.682687e-05,1.690492e-05,1.703663e-05,1.719760e-05,1.729029e-05,1.738297e-05,1.748541e-05,1.750980e-05,1.748541e-05,1.741712e-05,1.731955e-05,1.719760e-05,1.705614e-05,1.692931e-05,1.685126e-05,1.677809e-05,1.673907e-05,1.671467e-05,1.671467e-05,1.670980e-05
7.500000e-05,3.926680e-04,1.289235e-04,8.701850e-05,6.596723e-05,5.100378e-05,4.153547e-05,3.508179e-05,3.083056e-05,2.878178e-05,2.681348e-05,2.570860e-05,2.589153e-05,2.540128e-05,2.507933e-05,2.517445e-05,2.535006e-05,2.590616e-05,2.622080e-05,2.624275e-05,2.599397e-05,2.568665e-05,2.554762e-05,2.559153e-05,2.543055e-05,2.534274e-05,2.521835e-05,2.512323e-05,2.508665e-05,2.510128e-05,2.511591e-05,2.523299e-05,2.537933e-05,2.535006e-05,2.548177e-05,2.545982e-05,2.537201e-05,2.530616e-05,2.520372e-05,2.515982e-05,2.510860e-05,2.506470e-05,2.507201e-05,2.507201e-05
1.000000e-04,3.917034e-04,1.292442e-04,8.536118e-05,6.275625e-05,4.937085e-05,4.095132e-05,3.679521e-05,3.499033e-05,3.407325e-05,3.380984e-05,3.348789e-05,3.420008e-05,3.452204e-05,3.449277e-05,3.446350e-05,3.406350e-05,3.375130e-05,3.371228e-05,3.372203e-05,3.348789e-05,3.343911e-05,3.346837e-05,3.350740e-05,3.353667e-05,3.371228e-05,3.365374e-05,3.377081e-05,3.369277e-05,3.358545e-05,3.346837e-05,3.345862e-05,3.343911e-05,3.347813e-05,3.359520e-05,3.363423e-05,3.367325e-05,3.365374e-05,3.357569e-05,3.350740e-05,3.342935e-05,3.340984e-05,3.341959e-05,3.343911e-05
1.250000e-04,3.930314e-04,1.280308e-04,8.439655e-05,6.321357e-05,5.076232e-05,4.438425e-05,4.231108e-05,4.196961e-05,4.192083e-05,4.268913e-05,4.272571e-05,4.296962e-05,4.290864e-05,4.210376e-05,4.189644e-05,4.196961e-05,4.172571e-05,4.195742e-05,4.231108e-05,4.221352e-05,4.198181e-05,4.184766e-05,4.185986e-05,4.177449e-05,4.181108e-05,4.181108e-05,4.184766e-05,4.184766e-05,4.193303e-05,4.183547e-05,4.188425e-05,4.175010e-05,4.172571e-05,4.176230e-05,4.172571e-05,4.181108e-05,4.185986e-05,4.184766e-05,4.177449e-05,4.178669e-05,4.172571e-05,4.168913e-05,4.170132e-05
1.500000e-04,3.778473e-04,1.282320e-04,8.232459e-05,6.250991e-05,5.409525e-05,5.083183e-05,5.027573e-05,5.125622e-05,5.146110e-05,5.225135e-05,5.116842e-05,5.039281e-05,5.033427e-05,5.023183e-05,5.026110e-05,5.055378e-05,5.061232e-05,5.030500e-05,5.030500e-05,5.018793e-05,5.015866e-05,5.014402e-05,5.023183e-05,5.018793e-05,5.017329e-05,5.018793e-05,5.020256e-05,5.020256e-05,5.012939e-05,5.024646e-05,5.027573e-05,5.027573e-05,5.017329e-05,5.011476e-05,5.015866e-05,5.015866e-05,5.014402e-05,5.021720e-05,5.020256e-05,5.011476e-05,5.008549e-05,5.012939e-05,5.011476e-05
