2.793021e+08,3.949917e+08
2.820898e+08,3.988961e+08
2.805368e+08,3.967126e+08
2.772224e+08,3.920002e+08
2.842275e+08,4.019474e+08
2.803976e+08,3.965420e+08
2.827015e+08,3.997958e+08
2.803532e+08,3.964775e+08
2.758563e+08,3.901147e+08
2.808904e+08,3.972076e+08
