1.386442e+02,1.994240e+02,2.431882e+02,2.793300e+02,3.114532e+02,3.410099e+02,3.631305e+02,3.867243e+02,4.121791e+02,4.395522e+02,4.496812e+02,4.810958e+02,4.892060e+02,5.054861e+02,5.379702e+02,5.422871e+02,5.531916e+02,5.735331e+02,5.910003e+02,6.214779e+02,6.218647e+02,6.273258e+02,6.364354e+02,6.473831e+02,6.601623e+02,6.781738e+02,6.997606e+02,7.103207e+02,7.363939e+02,7.602034e+02,7.597341e+02,7.605541e+02,7.631547e+02,7.661892e+02,7.691776e+02,7.749882e+02,7.824896e+02,7.902462e+02,7.960655e+02,8.009835e+02,8.060705e+02,8.157125e+02,8.299237e+02,8.407784e+02,8.507453e+02,8.671662e+02,8.790038e+02,8.918588e+02,9.055015e+02,9.166360e+02,9.319414e+02,9.492089e+02,9.593061e+02,9.842252e+02,9.884615e+02,1.001656e+03,1.019944e+03,1.040904e+03,1.060364e+03,1.075115e+03
1.266199e+02,1.807785e+02,2.211549e+02,2.543170e+02,2.835907e+02,3.118860e+02,3.295433e+02,3.510298e+02,3.718890e+02,4.011228e+02,4.083536e+02,4.398775e+02,4.413567e+02,4.596657e+02,4.913434e+02,4.927070e+02,5.005878e+02,5.131262e+02,5.331016e+02,5.670001e+02,5.674011e+02,5.708102e+02,5.776254e+02,5.858671e+02,5.955598e+02,6.058817e+02,6.230633e+02,6.455212e+02,6.633968e+02,6.945194e+02,6.931911e+02,6.942284e+02,6.943833e+02,6.964011e+02,6.978257e+02,7.018604e+02,7.067150e+02,7.113169e+02,7.158916e+02,7.262668e+02,7.333029e+02,7.442344e+02,7.532415e+02,7.614401e+02,7.684657e+02,7.817313e+02,7.897614e+02,8.023812e+02,8.050033e+02,8.231858e+02,8.374652e+02,8.430505e+02,8.571201e+02,8.735359e+02,8.944831e+02,9.096836e+02,9.186920e+02,9.368594e+02,9.653400e+02,9.814783e+02
1.380965e+02,1.969287e+02,2.401958e+02,2.777308e+02,3.090184e+02,3.389268e+02,3.612375e+02,3.841501e+02,4.093196e+02,4.356834e+02,4.467452e+02,4.762291e+02,4.868423e+02,5.031444e+02,5.322742e+02,5.342697e+02,5.468282e+02,5.687470e+02,5.855276e+02,6.130908e+02,6.143406e+02,6.179124e+02,6.267118e+02,6.368046e+02,6.520371e+02,6.761865e+02,6.941766e+02,7.062514e+02,7.269038e+02,7.515202e+02,7.501314e+02,7.513291e+02,7.536957e+02,7.571439e+02,7.607472e+02,7.631508e+02,7.669731e+02,7.701554e+02,7.813275e+02,7.914619e+02,8.010693e+02,8.083364e+02,8.189355e+02,8.243344e+02,8.406753e+02,8.506941e+02,8.548353e+02,8.748219e+02,8.897249e+02,9.056288e+02,9.222131e+02,9.480924e+02,9.615172e+02,9.766324e+02,9.818171e+02,9.955200e+02,1.011007e+03,1.026194e+03,1.045687e+03,1.061982e+03
1.356137e+02,1.938888e+02,2.354435e+02,2.724607e+02,3.028835e+02,3.298291e+02,3.531639e+02,3.768792e+02,3.959500e+02,4.259321e+02,4.381050e+02,4.648683e+02,4.692262e+02,4.950419e+02,5.180359e+02,5.190767e+02,5.275103e+02,5.508864e+02,5.697441e+02,5.982998e+02,5.960969e+02,5.994646e+02,6.059108e+02,6.160999e+02,6.258552e+02,6.419993e+02,6.696545e+02,6.942376e+02,7.073693e+02,7.314170e+02,7.292862e+02,7.292312e+02,7.294158e+02,7.295618e+02,7.314989e+02,7.352781e+02,7.408285e+02,7.425575e+02,7.440990e+02,7.513318e+02,7.583972e+02,7.681615e+02,7.801290e+02,7.948990e+02,8.044143e+02,8.177017e+02,8.266775e+02,8.427228e+02,8.531446e+02,8.638549e+02,8.795497e+02,8.953159e+02,9.176625e+02,9.409352e+02,9.599171e+02,9.784485e+02,9.813550e+02,9.985013e+02,1.014432e+03,1.032760e+03
1.325496e+02,1.886688e+02,2.321402e+02,2.666741e+02,2.973280e+02,3.254425e+02,3.446733e+02,3.666583e+02,3.891833e+02,4.190429e+02,4.251392e+02,4.586553e+02,4.650828e+02,4.800787e+02,5.120478e+02,5.149186e+02,5.269968e+02,5.362639e+02,5.549355e+02,5.905871e+02,5.927767e+02,5.947684e+02,6.048415e+02,6.135740e+02,6.297126e+02,6.420911e+02,6.514320e+02,6.724073e+02,6.938085e+02,7.231637e+02,7.250263e+02,7.283563e+02,7.318004e+02,7.337339e+02,7.390195e+02,7.415962e+02,7.488735e+02,7.539745e+02,7.618889e+02,7.663189e+02,7.758484e+02,7.808889e+02,7.879015e+02,7.918701e+02,8.047965e+02,8.216647e+02,8.378126e+02,8.420336e+02,8.517622e+02,8.745334e+02,8.894436e+02,8.963120e+02,9.028239e+02,9.114906e+02,9.234733e+02,9.451497e+02,9.536862e+02,9.783344e+02,9.969328e+02,1.021463e+03
1.410334e+02,2.033246e+02,2.484306e+02,2.868482e+02,3.196208e+02,3.504760e+02,3.725521e+02,3.968342e+02,4.205179e+02,4.513278e+02,4.606153e+02,4.949905e+02,4.977568e+02,5.191235e+02,5.527332e+02,5.538017e+02,5.616931e+02,5.801019e+02,6.065583e+02,6.372705e+02,6.363374e+02,6.400480e+02,6.463505e+02,6.553027e+02,6.720006e+02,6.836006e+02,7.041852e+02,7.282324e+02,7.573798e+02,7.809723e+02,7.790790e+02,7.785682e+02,7.793938e+02,7.800060e+02,7.812836e+02,7.845785e+02,7.906883e+02,7.965186e+02,8.036718e+02,8.108168e+02,8.179923e+02,8.277095e+02,8.362529e+02,8.501817e+02,8.643590e+02,8.716857e+02,8.868947e+02,8.952124e+02,9.176247e+02,9.302551e+02,9.352107e+02,9.521969e+02,9.676851e+02,9.874986e+02,1.008083e+03,1.025625e+03,1.046027e+03,1.069170e+03,1.090376e+03,1.103180e+03
1.272854e+02,1.834712e+02,2.238603e+02,2.583281e+02,2.886891e+02,3.155456e+02,3.361478e+02,3.594035e+02,3.800082e+02,4.059882e+02,4.192711e+02,4.424509e+02,4.533361e+02,4.709702e+02,4.977149e+02,4.981451e+02,5.092952e+02,5.276370e+02,5.455096e+02,5.696190e+02,5.684704e+02,5.704378e+02,5.793119e+02,5.871438e+02,6.015335e+02,6.236411e+02,6.402577e+02,6.568464e+02,6.730876e+02,6.959820e+02,6.952878e+02,6.962852e+02,6.963206e+02,6.969700e+02,6.997043e+02,7.035097e+02,7.058969e+02,7.083401e+02,7.135610e+02,7.207754e+02,7.318177e+02,7.396211e+02,7.470136e+02,7.540265e+02,7.691652e+02,7.843611e+02,7.905197e+02,8.037373e+02,8.196538e+02,8.340202e+02,8.511950e+02,8.740669e+02,8.843753e+02,9.013822e+02,9.165516e+02,9.271256e+02,9.392885e+02,9.513812e+02,9.603151e+02,9.841467e+02
1.315147e+02,1.891460e+02,2.321076e+02,2.678556e+02,2.993083e+02,3.274063e+02,3.457760e+02,3.680435e+02,3.911444e+02,4.225150e+02,4.282262e+02,4.615725e+02,4.669372e+02,4.811362e+02,5.158502e+02,5.180573e+02,5.296567e+02,5.396419e+02,5.617365e+02,5.956274e+02,5.978188e+02,6.012143e+02,6.065684e+02,6.156422e+02,6.298943e+02,6.429050e+02,6.550254e+02,6.736325e+02,6.958527e+02,7.292987e+02,7.286895e+02,7.297238e+02,7.310490e+02,7.334992e+02,7.399283e+02,7.444188e+02,7.518425e+02,7.567954e+02,7.666265e+02,7.751499e+02,7.814697e+02,7.920617e+02,8.001806e+02,8.050608e+02,8.104951e+02,8.208895e+02,8.362278e+02,8.434406e+02,8.566154e+02,8.729273e+02,8.897249e+02,8.969399e+02,9.079160e+02,9.183901e+02,9.355208e+02,9.489072e+02,9.679976e+02,9.829278e+02,1.003542e+03,1.031308e+03
1.359141e+02,1.961439e+02,2.398287e+02,2.767479e+02,3.083914e+02,3.383266e+02,3.641097e+02,3.872312e+02,4.070584e+02,4.340096e+02,4.484813e+02,4.756929e+02,4.851588e+02,5.110687e+02,5.306305e+02,5.374696e+02,5.471042e+02,5.675271e+02,5.934656e+02,6.115951e+02,6.108374e+02,6.163889e+02,6.289233e+02,6.442354e+02,6.565708e+02,6.736553e+02,6.915589e+02,7.199472e+02,7.310159e+02,7.490962e+02,7.473797e+02,7.470614e+02,7.475568e+02,7.494336e+02,7.541923e+02,7.567143e+02,7.614362e+02,7.643955e+02,7.713092e+02,7.783031e+02,7.866420e+02,7.911748e+02,8.047391e+02,8.205346e+02,8.405441e+02,8.553834e+02,8.718291e+02,8.885343e+02,8.999146e+02,9.132178e+02,9.215499e+02,9.417888e+02,9.614562e+02,9.716428e+02,9.899499e+02,1.014616e+03,1.023960e+03,1.031385e+03,1.047476e+03,1.058418e+03
1.330333e+02,1.910030e+02,2.327636e+02,2.685161e+02,2.996609e+02,3.276191e+02,3.417100e+02,3.651744e+02,3.886955e+02,4.215377e+02,4.221101e+02,4.607324e+02,4.588620e+02,4.717580e+02,5.137456e+02,5.118295e+02,5.139749e+02,5.303083e+02,5.534310e+02,5.933877e+02,5.906762e+02,5.922701e+02,5.935518e+02,6.035095e+02,6.118491e+02,6.228975e+02,6.423130e+02,6.594663e+02,6.872664e+02,7.249091e+02,7.232220e+02,7.227985e+02,7.235416e+02,7.256657e+02,7.283884e+02,7.294166e+02,7.324642e+02,7.382537e+02,7.413402e+02,7.441163e+02,7.515601e+02,7.587397e+02,7.758311e+02,7.774685e+02,7.822673e+02,7.876585e+02,8.005527e+02,8.162121e+02,8.289751e+02,8.373460e+02,8.401007e+02,8.600948e+02,8.729548e+02,8.963966e+02,9.111175e+02,9.268769e+02,9.500463e+02,9.696737e+02,9.954682e+02,1.024152e+03
