5.000000e-09,4.881451e-08,1.000000e-07,1.000000e-07,8.327362e-08,6.861358e-08,5.396330e-08,4.840280e-08,4.127156e-08,3.611155e-08,3.342179e-08,2.938422e-08,2.748324e-08,2.521055e-08,2.428713e-08,2.320176e-08,2.061981e-08,2.025298e-08,1.814712e-08,1.915980e-08,1.708370e-08,1.640272e-08,1.605345e-08,1.493833e-08,1.354320e-08,1.458321e-08,1.400369e-08,1.308808e-08,1.231101e-08,1.149930e-08,1.214271e-08,1.185832e-08,1.146417e-08,1.091149e-08,1.039051e-08,9.703682e-09,9.182218e-09,9.640755e-09,9.571975e-09,9.640755e-09,9.813439e-09,9.315876e-09,8.898802e-09,8.462216e-09,8.254898e-09,7.881727e-09,7.421725e-09,7.020749e-09,7.084651e-09,6.985139e-09,7.456360e-09,7.235871e-09,7.414408e-09,7.518799e-09,7.556848e-09,7.382213e-09,7.481238e-09,7.388555e-09,7.043676e-09,6.967090e-09,6.660260e-09,6.542211e-09,6.243186e-09,6.008063e-09,5.797819e-09,5.794404e-09,5.578306e-09,5.320745e-09,5.198305e-09,5.020744e-09,4.931475e-09,4.744158e-09,4.639280e-09,4.696353e-09,4.791475e-09,4.885134e-09,4.946110e-09,4.996841e-09,5.078305e-09,5.156842e-09,5.207574e-09,5.209525e-09,5.255379e-09,5.318306e-09,5.350989e-09,5.370989e-09,5.432452e-09,5.443672e-09,5.353428e-09,5.480745e-09,5.463672e-09,5.333915e-09,5.447086e-09,5.276842e-09,5.370989e-09,5.199281e-09,5.295867e-09,5.216842e-09,5.035866e-09,4.948061e-09,4.864646e-09,4.987573e-09,4.915866e-09,4.701719e-09,4.734402e-09,4.652450e-09,4.570987e-09,4.502694e-09,4.353425e-09,4.283181e-09,4.246108e-09,4.163181e-09,4.096839e-09,4.008546e-09,3.889522e-09,3.869034e-09,3.760741e-09,3.682692e-09,3.645131e-09,3.534887e-09,3.537326e-09,3.460252e-09,3.327081e-09,3.270984e-09,3.252447e-09,3.195374e-09,3.123178e-09,3.033910e-09,2.958788e-09,2.902690e-09,2.847080e-09,2.862202e-09,2.809031e-09,2.760251e-09,2.670494e-09,2.652445e-09,2.608543e-09,2.572933e-09,2.499762e-09,2.461226e-09,2.450006e-09,2.395860e-09,2.372933e-09,2.344152e-09,2.293420e-09
3.750000e-09,4.508261e-08,7.500000e-08,7.500000e-08,7.500000e-08,6.789767e-08,5.276958e-08,4.844408e-08,4.038833e-08,3.593990e-08,3.357978e-08,2.906111e-08,2.713488e-08,2.510402e-08,2.325683e-08,2.249768e-08,1.993194e-08,1.954889e-08,1.738120e-08,1.828852e-08,1.682144e-08,1.556364e-08,1.617169e-08,1.476973e-08,1.339851e-08,1.389827e-08,1.345448e-08,1.273558e-08,1.188424e-08,1.140314e-08,1.162741e-08,1.136033e-08,1.129375e-08,1.086570e-08,9.812036e-09,9.551182e-09,9.119839e-09,9.048498e-09,9.662402e-09,9.736670e-09,9.415084e-09,9.214961e-09,8.903985e-09,8.372398e-09,8.121788e-09,7.800568e-09,7.340323e-09,6.992029e-09,6.727516e-09,6.987273e-09,7.067029e-09,7.376177e-09,7.342884e-09,7.427396e-09,7.403981e-09,7.399225e-09,7.286542e-09,7.245566e-09,6.929834e-09,6.904956e-09,6.540565e-09,6.605687e-09,6.046295e-09,5.863368e-09,5.721416e-09,5.561538e-09,5.425806e-09,5.290074e-09,5.136781e-09,4.991171e-09,4.787756e-09,4.672511e-09,4.523609e-09,4.611414e-09,4.696292e-09,4.803853e-09,4.851780e-09,4.906658e-09,4.956780e-09,5.016781e-09,5.128732e-09,5.173732e-09,5.257147e-09,5.300318e-09,5.333611e-09,5.377879e-09,5.285318e-09,5.431294e-09,5.433855e-09,5.413733e-09,5.411903e-09,5.301050e-09,5.391416e-09,5.239220e-09,5.331781e-09,5.147391e-09,5.105683e-09,5.234098e-09,5.185074e-09,5.155439e-09,5.087390e-09,5.027390e-09,4.662633e-09,4.619097e-09,4.559096e-09,4.485926e-09,4.394462e-09,4.305559e-09,4.220681e-09,4.422999e-09,4.080193e-09,3.997510e-09,4.200925e-09,4.107632e-09,4.046168e-09,3.751655e-09,3.674826e-09,3.610801e-09,3.745802e-09,3.501777e-09,3.456411e-09,3.558850e-09,3.482752e-09,3.310801e-09,3.314459e-09,3.194459e-09,3.202508e-09,3.161166e-09,2.995068e-09,3.058727e-09,3.006410e-09,2.961410e-09,2.792751e-09,2.871775e-09,2.813970e-09,2.674946e-09,2.634702e-09,2.690311e-09,2.647141e-09,2.603604e-09,2.556409e-09,2.449213e-09,2.400920e-09,2.369823e-09,2.329579e-09
2.500000e-09,5.000000e-08,5.000000e-08,5.000000e-08,5.000000e-08,5.000000e-08,5.000000e-08,4.779170e-08,4.011071e-08,3.602948e-08,3.371142e-08,2.993824e-08,2.684555e-08,2.487921e-08,2.452774e-08,2.309286e-08,2.030773e-08,1.999359e-08,1.812187e-08,1.850334e-08,1.662577e-08,1.643016e-08,1.600504e-08,1.479894e-08,1.349015e-08,1.380381e-08,1.348357e-08,1.304991e-08,1.183893e-08,1.159771e-08,1.208283e-08,1.154039e-08,1.145893e-08,1.104039e-08,1.057332e-08,9.266486e-09,8.815997e-09,9.398925e-09,9.676975e-09,9.862097e-09,9.774292e-09,9.681121e-09,8.728924e-09,8.399411e-09,8.215996e-09,7.835751e-09,7.460628e-09,7.043066e-09,6.724041e-09,6.873309e-09,7.226237e-09,7.363798e-09,7.418677e-09,7.255262e-09,7.368189e-09,7.310871e-09,7.253798e-09,7.110871e-09,7.018920e-09,6.841602e-09,6.637211e-09,6.471357e-09,6.182088e-09,6.029649e-09,5.830380e-09,5.739892e-09,5.403062e-09,5.204525e-09,5.053793e-09,5.146964e-09,4.758182e-09,4.636719e-09,4.473060e-09,4.719402e-09,4.777938e-09,4.877939e-09,4.932573e-09,4.901353e-09,5.056232e-09,5.120378e-09,5.074281e-09,5.204281e-09,5.226232e-09,5.276476e-09,5.281110e-09,5.390623e-09,5.416721e-09,5.336964e-09,5.348672e-09,5.378184e-09,5.399160e-09,5.374037e-09,5.347940e-09,5.315257e-09,5.274281e-09,5.239403e-09,5.215013e-09,5.133793e-09,5.092329e-09,5.058671e-09,5.016963e-09,4.960622e-09,4.788914e-09,4.736963e-09,4.702572e-09,4.571109e-09,4.561353e-09,4.457694e-09,4.377938e-09,4.298425e-09,4.222083e-09,4.102327e-09,4.086473e-09,3.997937e-09,3.896961e-09,3.831595e-09,3.813790e-09,3.691350e-09,3.686960e-09,3.632082e-09,3.492326e-09,3.423789e-09,3.353301e-09,3.405252e-09,3.340618e-09,3.268667e-09,3.201105e-09,3.115252e-09,3.087203e-09,3.032081e-09,2.980129e-09,2.927934e-09,2.900129e-09,2.869885e-09,2.773787e-09,2.786470e-09,2.705738e-09,2.692811e-09,2.642324e-09,2.613055e-09,2.549153e-09,2.524274e-09,2.471347e-09,2.463786e-09,2.404762e-09
1.250000e-09,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.500000e-08,2.483110e-08,2.380866e-08,2.275451e-08,2.043974e-08,2.033340e-08,1.767571e-08,1.818547e-08,1.733327e-08,1.587864e-08,1.621315e-08,1.447973e-08,1.390485e-08,1.395534e-08,1.376741e-08,1.275985e-08,1.183753e-08,1.125326e-08,1.164997e-08,1.183936e-08,1.140789e-08,1.069777e-08,1.003948e-08,9.459352e-09,8.918985e-09,9.231791e-09,9.461547e-09,9.368864e-09,9.786914e-09,9.160083e-09,8.927400e-09,8.490935e-09,7.957276e-09,7.783738e-09,7.382884e-09,7.066420e-09,6.806053e-09,6.991054e-09,7.159103e-09,7.307274e-09,7.441177e-09,7.333128e-09,7.450079e-09,7.332884e-09,7.204713e-09,7.154956e-09,6.916785e-09,6.784712e-09,6.600321e-09,6.458735e-09,6.322759e-09,6.135686e-09,5.938734e-09,5.758856e-09,5.332757e-09,5.150317e-09,5.027634e-09,4.882268e-09,4.792512e-09,4.657267e-09,4.593609e-09,4.596658e-09,4.706414e-09,4.753731e-09,4.813243e-09,4.931902e-09,4.982512e-09,5.046171e-09,5.113854e-09,5.165074e-09,5.244708e-09,5.189830e-09,5.321172e-09,5.258854e-09,5.383489e-09,5.283245e-09,5.289464e-09,5.301415e-09,5.316050e-09,5.319586e-09,5.321293e-09,5.302025e-09,5.265684e-09,5.257635e-09,5.195074e-09,5.149708e-09,5.080195e-09,5.027634e-09,4.963610e-09,4.903000e-09,4.837390e-09,4.772999e-09,4.668853e-09,4.630438e-09,4.570194e-09,4.436169e-09,4.387389e-09,4.304096e-09,4.208364e-09,4.132022e-09,4.047266e-09,4.018120e-09,3.939217e-09,3.885070e-09,3.736777e-09,3.751777e-09,3.683972e-09,3.540557e-09,3.548240e-09,3.421411e-09,3.428240e-09,3.319215e-09,3.297020e-09,3.211166e-09,3.180435e-09,3.117508e-09,3.069459e-09,3.014215e-09,2.978117e-09,2.904580e-09,2.896653e-09,2.843848e-09,2.762873e-09,2.728238e-09,2.712629e-09,2.674580e-09,2.608848e-09,2.597262e-09,2.558604e-09,2.515799e-09,2.482872e-09,2.439091e-09,2.404945e-09
6.250000e-09,1.408083e-08,1.250000e-07,1.078987e-07,8.028587e-08,6.465229e-08,5.354312e-08,4.728396e-08,4.005284e-08,3.557173e-08,3.365648e-08,2.905891e-08,2.682171e-08,2.589366e-08,2.256256e-08,2.202231e-08,1.967474e-08,2.008023e-08,1.814669e-08,1.816011e-08,1.635827e-08,1.625644e-08,1.613510e-08,1.471132e-08,1.335644e-08,1.392473e-08,1.380217e-08,1.265887e-08,1.220460e-08,1.141314e-08,1.218143e-08,1.153692e-08,1.150094e-08,1.073570e-08,1.012228e-08,9.427767e-09,8.914961e-09,9.276547e-09,9.482645e-09,9.571670e-09,9.624109e-09,9.402157e-09,8.795448e-09,8.689350e-09,8.161910e-09,7.751543e-09,7.311908e-09,7.108249e-09,6.813126e-09,7.033859e-09,7.006420e-09,7.260688e-09,7.413128e-09,7.372274e-09,7.425933e-09,7.346055e-09,7.203371e-09,7.227152e-09,7.068005e-09,6.862517e-09,6.616175e-09,6.427150e-09,6.196052e-09,6.021051e-09,5.869831e-09,5.650928e-09,5.436904e-09,5.274098e-09,4.998488e-09,4.813731e-09,4.624706e-09,4.733243e-09,4.350925e-09,4.664950e-09,4.512511e-09,4.592999e-09,4.660072e-09,4.968610e-09,4.820439e-09,5.096049e-09,5.185683e-09,5.253976e-09,5.033854e-09,5.076537e-09,5.086903e-09,5.432635e-09,5.424099e-09,5.252757e-09,5.402147e-09,5.295440e-09,5.303976e-09,5.325928e-09,5.314342e-09,5.329586e-09,5.300928e-09,5.164952e-09,5.094220e-09,5.219220e-09,4.951536e-09,5.130805e-09,5.058244e-09,4.981415e-09,4.705804e-09,4.752755e-09,4.612511e-09,4.598487e-09,4.525316e-09,4.338120e-09,4.253364e-09,4.279584e-09,4.049095e-09,3.969827e-09,4.058851e-09,3.972266e-09,3.736290e-09,3.669216e-09,3.739948e-09,3.532631e-09,3.464338e-09,3.502752e-09,3.346045e-09,3.338728e-09,3.296045e-09,3.232630e-09,3.182020e-09,3.127142e-09,2.988117e-09,2.930190e-09,2.882019e-09,2.833239e-09,2.785068e-09,2.736897e-09,2.699702e-09,2.658848e-09,2.618604e-09,2.646043e-09,2.609458e-09,2.521043e-09,2.490555e-09,2.517384e-09,2.439335e-09,2.469823e-09,2.448482e-09,2.426530e-09,2.360676e-09
7.500000e-09,2.347652e-08,1.500000e-07,1.060536e-07,7.823324e-08,6.411199e-08,5.240171e-08,4.720951e-08,4.012802e-08,3.613289e-08,3.279630e-08,2.916849e-08,2.613043e-08,2.480530e-08,2.364262e-08,2.253408e-08,1.998261e-08,2.021237e-08,1.781968e-08,1.781895e-08,1.671041e-08,1.571016e-08,1.585284e-08,1.473260e-08,1.305259e-08,1.408211e-08,1.358674e-08,1.249357e-08,1.187893e-08,1.131405e-08,1.167844e-08,1.145600e-08,1.095990e-08,1.066576e-08,1.031454e-08,9.624536e-09,8.875997e-09,9.221364e-09,9.667707e-09,9.618682e-09,9.391120e-09,9.354535e-09,8.771363e-09,8.515996e-09,7.977458e-09,7.608677e-09,7.322579e-09,6.870383e-09,6.726968e-09,6.741602e-09,6.961846e-09,7.204774e-09,7.366481e-09,7.517945e-09,7.156481e-09,7.417701e-09,7.170383e-09,7.086969e-09,6.853553e-09,6.844041e-09,6.498674e-09,6.290137e-09,6.173796e-09,5.982088e-09,5.788917e-09,5.370379e-09,5.333062e-09,5.185988e-09,5.055012e-09,4.705255e-09,4.604280e-09,4.469645e-09,4.354767e-09,4.428669e-09,4.479889e-09,4.716231e-09,4.635743e-09,4.872085e-09,4.760134e-09,4.805500e-09,4.896963e-09,5.110622e-09,5.178671e-09,5.207208e-09,5.070378e-09,5.286964e-09,5.337452e-09,5.396720e-09,5.382086e-09,5.134769e-09,5.162574e-09,5.335989e-09,5.135500e-09,5.301598e-09,5.092329e-09,5.079159e-09,5.032329e-09,4.979646e-09,4.995744e-09,4.875744e-09,4.810621e-09,4.719158e-09,4.624767e-09,4.678914e-09,4.501840e-09,4.417694e-09,4.390620e-09,4.317450e-09,4.220864e-09,4.157937e-09,4.029888e-09,3.972083e-09,3.853546e-09,3.830863e-09,3.751107e-09,3.642814e-09,3.587936e-09,3.518423e-09,3.454033e-09,3.382325e-09,3.335496e-09,3.267447e-09,3.221349e-09,3.193544e-09,3.135739e-09,3.105739e-09,3.058910e-09,3.018666e-09,2.978422e-09,2.946227e-09,2.901592e-09,2.871592e-09,2.847446e-09,2.823300e-09,2.810129e-09,2.789641e-09,2.764763e-09,2.753787e-09,2.737690e-09,2.716470e-09,2.711348e-09,2.691592e-09,2.686470e-09,2.676226e-09,2.666714e-09
8.750000e-09,1.750000e-07,1.693197e-07,1.062086e-07,8.147294e-08,6.562303e-08,5.249458e-08,4.723859e-08,3.952065e-08,3.545466e-08,3.260343e-08,2.873806e-08,2.743281e-08,2.477451e-08,2.381073e-08,2.320463e-08,2.026121e-08,1.992572e-08,1.789571e-08,1.785815e-08,1.663315e-08,1.651449e-08,1.564717e-08,1.449388e-08,1.311778e-08,1.406961e-08,1.353778e-08,1.284717e-08,1.173485e-08,1.118338e-08,1.181424e-08,1.187741e-08,1.121326e-08,1.073094e-08,1.006594e-08,9.497401e-09,8.968985e-09,9.416303e-09,9.511913e-09,9.578499e-09,9.490572e-09,9.150815e-09,8.821302e-09,8.465326e-09,7.952275e-09,7.726909e-09,7.225810e-09,7.020078e-09,6.530931e-09,6.800687e-09,7.091786e-09,7.215566e-09,7.277884e-09,7.405933e-09,7.338494e-09,7.387152e-09,7.092639e-09,7.077273e-09,6.839102e-09,6.740077e-09,6.451540e-09,6.343125e-09,6.075929e-09,5.887270e-09,5.634587e-09,5.400684e-09,5.228244e-09,5.055805e-09,4.967878e-09,4.795439e-09,4.663975e-09,4.614462e-09,4.481291e-09,4.582023e-09,4.648609e-09,4.664828e-09,4.766414e-09,4.786048e-09,4.896170e-09,4.856902e-09,4.891049e-09,5.097634e-09,5.148854e-09,5.181293e-09,5.044707e-09,5.066049e-09,5.129220e-09,5.236781e-09,5.145439e-09,5.154830e-09,5.136049e-09,5.236781e-09,5.229952e-09,5.215440e-09,4.970439e-09,4.937146e-09,5.121537e-09,5.052390e-09,5.000317e-09,4.763853e-09,4.815073e-09,4.759585e-09,4.691292e-09,4.616170e-09,4.551292e-09,4.471047e-09,4.290071e-09,4.218364e-09,4.237144e-09,4.088608e-09,4.010071e-09,3.948607e-09,3.888851e-09,3.818851e-09,3.739460e-09,3.739460e-09,3.638728e-09,3.622509e-09,3.567021e-09,3.491899e-09,3.450923e-09,3.437264e-09,3.400557e-09,3.341654e-09,3.315191e-09,3.305801e-09,3.281045e-09,3.253727e-09,3.229825e-09,3.202508e-09,3.171776e-09,3.159825e-09,3.138483e-09,3.135922e-09,3.125678e-09,3.104337e-09,3.107751e-09,3.086410e-09,3.092386e-09,3.085556e-09,3.074459e-09,3.070190e-09,3.074459e-09,3.072751e-09,3.071898e-09
1.000000e-08,2.000000e-07,1.702009e-07,1.076583e-07,8.010605e-08,6.548455e-08,5.439282e-08,4.780451e-08,4.005229e-08,3.580936e-08,3.335862e-08,2.903080e-08,2.684933e-08,2.475372e-08,2.361908e-08,2.338786e-08,1.988737e-08,1.991566e-08,1.778297e-08,1.836248e-08,1.699370e-08,1.620248e-08,1.555760e-08,1.484930e-08,1.361028e-08,1.405516e-08,1.371857e-08,1.293710e-08,1.190003e-08,1.132734e-08,1.193222e-08,1.189027e-08,1.144734e-08,1.079173e-08,1.026978e-08,9.725390e-09,8.903924e-09,9.386852e-09,9.607341e-09,9.577097e-09,9.501974e-09,9.131242e-09,9.059046e-09,8.647338e-09,8.237581e-09,7.697092e-09,7.327335e-09,6.966358e-09,6.644406e-09,6.940993e-09,7.000505e-09,7.368311e-09,7.146847e-09,7.514652e-09,7.243432e-09,7.248310e-09,7.099042e-09,6.941968e-09,6.994651e-09,6.786846e-09,6.392699e-09,6.198552e-09,6.124405e-09,5.860990e-09,5.722453e-09,5.552696e-09,5.429769e-09,5.293184e-09,5.127330e-09,5.043427e-09,4.985866e-09,4.879524e-09,4.831719e-09,4.860987e-09,4.916597e-09,4.966354e-09,5.014159e-09,5.056110e-09,5.072695e-09,5.119525e-09,5.177086e-09,5.198549e-09,5.222940e-09,5.241476e-09,5.241476e-09,5.274647e-09,5.282452e-09,5.239525e-09,5.280501e-09,5.232696e-09,5.199525e-09,5.180988e-09,5.179037e-09,5.083427e-09,5.032695e-09,5.080500e-09,4.928305e-09,4.869768e-09,4.906841e-09,4.837573e-09,4.689280e-09,4.622938e-09,4.681475e-09,4.492206e-09,4.552694e-09,4.346840e-09,4.420011e-09,4.226840e-09,4.276596e-09,4.123425e-09,4.067815e-09,4.101961e-09,3.968302e-09,3.994644e-09,3.953668e-09,3.905863e-09,3.867814e-09,3.825863e-09,3.791717e-09,3.758546e-09,3.678546e-09,3.657082e-09,3.681472e-09,3.658058e-09,3.593667e-09,3.620009e-09,3.606350e-09,3.594643e-09,3.539033e-09,3.530253e-09,3.524399e-09,3.552692e-09,3.514643e-09,3.542935e-09,3.538057e-09,3.533179e-09,3.511716e-09,3.514643e-09,3.530253e-09,3.517570e-09,3.537082e-09,3.541960e-09,3.528301e-09,3.552692e-09,3.557570e-09
1.250000e-08,2.500000e-07,1.693937e-07,1.100411e-07,8.009471e-08,6.429223e-08,5.458001e-08,4.749829e-08,3.992876e-08,3.504582e-08,3.301289e-08,2.901166e-08,2.689092e-08,2.511409e-08,2.430677e-08,2.291164e-08,2.039334e-08,1.977017e-08,1.776651e-08,1.849822e-08,1.696285e-08,1.617138e-08,1.619943e-08,1.469943e-08,1.321528e-08,1.428357e-08,1.323967e-08,1.270186e-08,1.214454e-08,1.128722e-08,1.142259e-08,1.140064e-08,1.113722e-08,1.069454e-08,9.898195e-09,9.346974e-09,8.844534e-09,9.154291e-09,9.372584e-09,9.442096e-09,9.075022e-09,9.470145e-09,8.814046e-09,8.481118e-09,8.101849e-09,7.635994e-09,7.122578e-09,6.940871e-09,6.748187e-09,6.861602e-09,7.031115e-09,7.148188e-09,7.211603e-09,7.223798e-09,7.198188e-09,7.176237e-09,7.128676e-09,7.042090e-09,6.885992e-09,6.703065e-09,6.646967e-09,6.501845e-09,6.383552e-09,6.214040e-09,6.083551e-09,6.005502e-09,5.905502e-09,5.829892e-09,5.743307e-09,5.666477e-09,5.632331e-09,5.570136e-09,5.521355e-09,5.605501e-09,5.544526e-09,5.655502e-09,5.661599e-09,5.662819e-09,5.664038e-09,5.589648e-09,5.640867e-09,5.565257e-09,5.557940e-09,5.537209e-09,5.489648e-09,5.559160e-09,5.449404e-09,5.485989e-09,5.389647e-09,5.354281e-09,5.292086e-09,5.245745e-09,5.189647e-09,5.138427e-09,5.089647e-09,5.126232e-09,5.079890e-09,4.934768e-09,4.995744e-09,4.942085e-09,4.900622e-09,4.860378e-09,4.821353e-09,4.690865e-09,4.657938e-09,4.711597e-09,4.603060e-09,4.653060e-09,4.626231e-09,4.535987e-09,4.518913e-09,4.564036e-09,4.492084e-09,4.479889e-09,4.521352e-09,4.509157e-09,4.448182e-09,4.490865e-09,4.483548e-09,4.427450e-09,4.423791e-09,4.472572e-09,4.420133e-09,4.467694e-09,4.421352e-09,4.466474e-09,4.427450e-09,4.431108e-09,4.476230e-09,4.439645e-09,4.485987e-09,4.450621e-09,4.457938e-09,4.506718e-09,4.472572e-09,4.522572e-09,4.487206e-09,4.539645e-09,4.545743e-09,4.553060e-09,4.510377e-09,4.565255e-09,4.570133e-09,4.577450e-09,4.583548e-09
1.375000e-08,2.750000e-07,1.690510e-07,1.042702e-07,7.943294e-08,6.583047e-08,5.320190e-08,4.724176e-08,4.004613e-08,3.579905e-08,3.299002e-08,2.971952e-08,2.707013e-08,2.458573e-08,2.401829e-08,2.302829e-08,1.977389e-08,2.050365e-08,1.780596e-08,1.842303e-08,1.674620e-08,1.622973e-08,1.626730e-08,1.497546e-08,1.318863e-08,1.416253e-08,1.385534e-08,1.259436e-08,1.169558e-08,1.114155e-08,1.154131e-08,1.158558e-08,1.140180e-08,1.073509e-08,9.834963e-09,9.357401e-09,8.751058e-09,9.141425e-09,9.317157e-09,9.331913e-09,9.317157e-09,8.940205e-09,8.903985e-09,8.352642e-09,7.987763e-09,7.685933e-09,7.385445e-09,7.152030e-09,6.903858e-09,7.060810e-09,7.110444e-09,7.172152e-09,7.090322e-09,7.094347e-09,7.109103e-09,7.072883e-09,7.043371e-09,7.003127e-09,6.926663e-09,6.938736e-09,6.750931e-09,6.663736e-09,6.693248e-09,6.618126e-09,6.422272e-09,6.317637e-09,6.314954e-09,6.188857e-09,6.183491e-09,6.096295e-09,6.039954e-09,6.045320e-09,5.988978e-09,5.983612e-09,6.007759e-09,5.979588e-09,5.995685e-09,5.999710e-09,5.919222e-09,5.913856e-09,5.931295e-09,5.924588e-09,5.789099e-09,5.861539e-09,5.704587e-09,5.751538e-09,5.715319e-09,5.665685e-09,5.557026e-09,5.507391e-09,5.464465e-09,5.412147e-09,5.355806e-09,5.366537e-09,5.311537e-09,5.272635e-09,5.227025e-09,5.146537e-09,5.114342e-09,5.126415e-09,5.092878e-09,5.066049e-09,5.009707e-09,5.023122e-09,5.001659e-09,4.985561e-09,4.968122e-09,4.953366e-09,4.918488e-09,4.937268e-09,4.931902e-09,4.925195e-09,4.921171e-09,4.891658e-09,4.919829e-09,4.919829e-09,4.922512e-09,4.923853e-09,4.927878e-09,4.898366e-09,4.937268e-09,4.907756e-09,4.911780e-09,4.954707e-09,4.922512e-09,4.927878e-09,4.934585e-09,4.941293e-09,4.948000e-09,4.957390e-09,5.012390e-09,4.974829e-09,5.024463e-09,5.029829e-09,4.997634e-09,5.007024e-09,5.041903e-09,5.041903e-09,5.047268e-09,5.044585e-09,5.048610e-09,5.023122e-09,5.033854e-09,5.029829e-09,4.993610e-09
