4.155234e+02,5.802412e+02,7.175489e+02,8.154206e+02,9.008137e+02,9.826791e+02,1.074012e+03,1.146642e+03,1.188790e+03,1.258467e+03,1.321524e+03,1.374396e+03,1.397933e+03,1.515895e+03,1.533015e+03,1.534099e+03,1.579824e+03,1.663038e+03,1.805510e+03,1.765486e+03,1.748902e+03,1.755468e+03,1.779131e+03,1.815226e+03,1.874558e+03,1.934807e+03,2.027788e+03,2.141357e+03,2.190478e+03,2.157522e+03,2.129621e+03,2.108493e+03,2.092991e+03,2.083260e+03,2.079398e+03,2.084436e+03,2.093132e+03,2.098392e+03,2.119522e+03,2.147367e+03,2.175439e+03,2.208986e+03,2.260918e+03,2.291238e+03,2.327605e+03,2.381291e+03,2.417081e+03,2.476361e+03,2.527895e+03,2.597529e+03,2.654744e+03,2.707081e+03,2.768280e+03,2.857544e+03,2.934420e+03,3.027670e+03,3.125663e+03
4.326705e+02,6.050100e+02,7.477633e+02,8.512729e+02,9.470254e+02,1.032222e+03,1.123261e+03,1.199514e+03,1.252410e+03,1.318433e+03,1.395099e+03,1.438300e+03,1.480461e+03,1.585389e+03,1.601291e+03,1.608811e+03,1.666263e+03,1.756133e+03,1.882186e+03,1.844080e+03,1.830618e+03,1.833012e+03,1.861890e+03,1.907899e+03,1.981959e+03,2.056397e+03,2.145083e+03,2.241019e+03,2.286483e+03,2.253354e+03,2.227666e+03,2.207742e+03,2.196132e+03,2.190047e+03,2.186768e+03,2.192723e+03,2.202354e+03,2.213746e+03,2.229858e+03,2.261592e+03,2.293414e+03,2.328576e+03,2.358581e+03,2.396310e+03,2.449412e+03,2.498404e+03,2.557816e+03,2.610861e+03,2.677187e+03,2.754718e+03,2.815643e+03,2.884373e+03,2.947956e+03,3.025688e+03,3.104935e+03,3.168661e+03,3.261143e+03
4.031213e+02,5.651895e+02,6.978793e+02,7.959868e+02,8.798046e+02,9.566527e+02,1.050065e+03,1.122475e+03,1.159513e+03,1.225261e+03,1.293960e+03,1.340722e+03,1.368131e+03,1.483313e+03,1.495903e+03,1.500756e+03,1.540179e+03,1.622352e+03,1.756267e+03,1.724300e+03,1.711166e+03,1.718498e+03,1.742255e+03,1.779974e+03,1.829973e+03,1.897567e+03,1.980590e+03,2.096918e+03,2.134403e+03,2.104903e+03,2.084912e+03,2.068644e+03,2.057852e+03,2.049572e+03,2.050488e+03,2.051080e+03,2.064042e+03,2.079861e+03,2.105249e+03,2.127549e+03,2.148478e+03,2.181362e+03,2.218523e+03,2.256233e+03,2.297924e+03,2.341540e+03,2.378253e+03,2.435517e+03,2.482420e+03,2.536722e+03,2.592548e+03,2.657282e+03,2.731033e+03,2.790440e+03,2.878195e+03,2.964715e+03,3.042762e+03
4.084255e+02,5.739621e+02,7.093866e+02,8.083693e+02,8.925859e+02,9.766280e+02,1.067629e+03,1.140206e+03,1.183792e+03,1.244799e+03,1.314291e+03,1.363012e+03,1.393363e+03,1.508039e+03,1.517516e+03,1.526366e+03,1.572121e+03,1.659291e+03,1.784204e+03,1.748276e+03,1.732899e+03,1.740093e+03,1.767895e+03,1.812280e+03,1.861408e+03,1.935208e+03,2.025840e+03,2.132167e+03,2.166984e+03,2.135481e+03,2.111454e+03,2.095695e+03,2.085296e+03,2.079707e+03,2.078364e+03,2.090725e+03,2.096964e+03,2.111485e+03,2.127151e+03,2.144677e+03,2.174339e+03,2.198689e+03,2.235869e+03,2.277131e+03,2.319866e+03,2.374173e+03,2.429674e+03,2.481512e+03,2.532266e+03,2.582314e+03,2.651060e+03,2.711738e+03,2.783147e+03,2.856935e+03,2.923949e+03,3.015135e+03,3.091644e+03
4.110016e+02,5.742966e+02,7.102024e+02,8.064721e+02,8.973771e+02,9.727337e+02,1.064671e+03,1.138733e+03,1.177933e+03,1.246903e+03,1.319125e+03,1.362218e+03,1.393964e+03,1.503117e+03,1.520008e+03,1.521605e+03,1.568440e+03,1.647098e+03,1.788213e+03,1.748916e+03,1.734441e+03,1.737116e+03,1.760766e+03,1.801507e+03,1.855302e+03,1.934579e+03,2.010115e+03,2.125064e+03,2.172088e+03,2.140863e+03,2.113034e+03,2.095051e+03,2.084189e+03,2.080172e+03,2.073279e+03,2.071336e+03,2.077602e+03,2.095331e+03,2.107685e+03,2.128111e+03,2.159231e+03,2.196221e+03,2.224079e+03,2.266071e+03,2.316493e+03,2.356757e+03,2.399010e+03,2.459737e+03,2.509813e+03,2.570497e+03,2.640542e+03,2.710393e+03,2.775738e+03,2.832828e+03,2.935330e+03,3.005030e+03,3.098568e+03
4.176000e+02,5.857148e+02,7.239806e+02,8.244153e+02,9.162200e+02,9.954472e+02,1.087825e+03,1.163279e+03,1.208101e+03,1.263617e+03,1.347664e+03,1.382532e+03,1.409878e+03,1.536341e+03,1.544716e+03,1.542423e+03,1.583084e+03,1.691779e+03,1.817338e+03,1.777312e+03,1.760869e+03,1.764609e+03,1.785384e+03,1.821680e+03,1.875992e+03,1.952411e+03,2.064971e+03,2.171520e+03,2.208097e+03,2.175005e+03,2.149236e+03,2.129569e+03,2.115386e+03,2.107958e+03,2.106982e+03,2.107703e+03,2.120857e+03,2.135219e+03,2.150435e+03,2.163053e+03,2.190384e+03,2.226614e+03,2.252884e+03,2.300500e+03,2.339706e+03,2.384992e+03,2.430711e+03,2.480632e+03,2.533981e+03,2.594186e+03,2.653190e+03,2.731844e+03,2.817694e+03,2.911508e+03,2.995779e+03,3.069185e+03,3.147232e+03
4.092875e+02,5.718327e+02,7.081902e+02,8.050836e+02,8.890871e+02,9.727369e+02,1.060876e+03,1.134235e+03,1.177920e+03,1.245925e+03,1.304928e+03,1.358830e+03,1.390453e+03,1.497616e+03,1.515098e+03,1.519717e+03,1.562687e+03,1.649444e+03,1.783159e+03,1.745613e+03,1.727295e+03,1.733337e+03,1.757394e+03,1.799564e+03,1.855735e+03,1.930148e+03,2.012993e+03,2.116744e+03,2.165441e+03,2.135079e+03,2.112400e+03,2.097220e+03,2.083239e+03,2.074736e+03,2.069772e+03,2.072126e+03,2.077632e+03,2.087902e+03,2.103183e+03,2.131762e+03,2.155089e+03,2.182058e+03,2.222443e+03,2.260847e+03,2.308142e+03,2.353490e+03,2.405988e+03,2.459173e+03,2.517136e+03,2.573206e+03,2.630052e+03,2.704482e+03,2.754134e+03,2.837698e+03,2.891841e+03,2.993151e+03,3.088349e+03
4.079073e+02,5.733230e+02,7.075697e+02,8.079832e+02,8.904808e+02,9.703858e+02,1.067477e+03,1.140926e+03,1.175903e+03,1.241179e+03,1.311385e+03,1.356500e+03,1.389599e+03,1.507813e+03,1.512347e+03,1.516041e+03,1.562193e+03,1.646018e+03,1.778753e+03,1.741548e+03,1.725947e+03,1.733461e+03,1.753254e+03,1.795740e+03,1.854303e+03,1.930115e+03,2.009041e+03,2.131852e+03,2.160610e+03,2.129525e+03,2.105740e+03,2.089546e+03,2.075611e+03,2.068145e+03,2.068202e+03,2.072726e+03,2.083219e+03,2.097554e+03,2.109943e+03,2.126402e+03,2.160468e+03,2.183056e+03,2.219500e+03,2.266068e+03,2.306907e+03,2.347619e+03,2.403365e+03,2.453600e+03,2.511238e+03,2.571950e+03,2.630817e+03,2.705194e+03,2.759763e+03,2.832318e+03,2.915540e+03,3.015019e+03,3.082463e+03
4.140237e+02,5.824404e+02,7.173306e+02,8.212580e+02,9.133185e+02,9.904982e+02,1.085333e+03,1.160797e+03,1.204569e+03,1.268103e+03,1.347495e+03,1.383260e+03,1.428253e+03,1.534929e+03,1.541920e+03,1.552331e+03,1.608237e+03,1.686565e+03,1.803273e+03,1.771207e+03,1.762738e+03,1.770396e+03,1.800226e+03,1.845431e+03,1.908683e+03,1.988333e+03,2.061938e+03,2.168541e+03,2.193092e+03,2.165029e+03,2.143690e+03,2.132015e+03,2.120739e+03,2.113834e+03,2.115464e+03,2.117720e+03,2.129202e+03,2.140539e+03,2.164293e+03,2.186286e+03,2.217665e+03,2.255008e+03,2.291450e+03,2.328506e+03,2.378040e+03,2.425668e+03,2.481470e+03,2.530763e+03,2.583065e+03,2.651827e+03,2.721004e+03,2.787942e+03,2.844912e+03,2.904140e+03,2.996498e+03,3.062856e+03,3.122012e+03
4.243367e+02,5.945195e+02,7.340213e+02,8.376429e+02,9.287261e+02,1.012059e+03,1.105731e+03,1.181520e+03,1.225464e+03,1.283723e+03,1.368907e+03,1.401171e+03,1.441170e+03,1.560388e+03,1.566409e+03,1.563146e+03,1.617212e+03,1.718196e+03,1.842070e+03,1.802432e+03,1.790118e+03,1.791275e+03,1.810404e+03,1.844651e+03,1.910439e+03,2.000511e+03,2.096731e+03,2.205294e+03,2.238371e+03,2.206457e+03,2.180043e+03,2.159367e+03,2.145898e+03,2.140897e+03,2.130944e+03,2.128713e+03,2.138547e+03,2.155417e+03,2.173868e+03,2.199340e+03,2.230539e+03,2.269868e+03,2.297570e+03,2.337586e+03,2.374946e+03,2.418691e+03,2.472864e+03,2.511805e+03,2.590185e+03,2.644936e+03,2.719198e+03,2.801133e+03,2.883541e+03,2.953665e+03,3.041895e+03,3.116159e+03,3.189454e+03
