1.957366e+07,2.693760e+07,3.300512e+07,3.807316e+07,4.250246e+07,4.615432e+07,4.985793e+07,5.383137e+07,5.694386e+07,5.910469e+07,6.192249e+07,6.460161e+07,6.697338e+07,6.969835e+07,7.348201e+07,7.387582e+07,7.846706e+07,7.807889e+07,8.166495e+07,8.308582e+07,8.382630e+07,8.705412e+07,9.007304e+07,8.953966e+07,9.100942e+07,9.368647e+07,9.856537e+07,9.815020e+07,9.780028e+07,9.845796e+07,1.001862e+08,1.028865e+08,1.064218e+08,1.109642e+08,1.096787e+08,1.089209e+08,1.089430e+08,1.092972e+08,1.105051e+08,1.117829e+08,1.141481e+08,1.163588e+08,1.198179e+08,1.227619e+08,1.272329e+08,1.272429e+08,1.261584e+08,1.253582e+08,1.248086e+08,1.245434e+08,1.245220e+08,1.247680e+08,1.252261e+08,1.258720e+08,1.267237e+08,1.279811e+08,1.293595e+08,1.309504e+08,1.325800e+08,1.345653e+08,1.366747e+08,1.390975e+08,1.416163e+08,1.443668e+08,1.471701e+08,1.502058e+08,1.535098e+08,1.569151e+08,1.558285e+08,1.548058e+08,1.539228e+08,1.530577e+08,1.523619e+08,1.516220e+08,1.510998e+08,1.504930e+08,1.501707e+08,1.497102e+08,1.495475e+08,1.492138e+08,1.491894e+08,1.489626e+08,1.490848e+08,1.489495e+08,1.492328e+08,1.492383e+08,1.496781e+08,1.498318e+08,1.504641e+08,1.506825e+08,1.513061e+08,1.515902e+08,1.524587e+08,1.528405e+08,1.538792e+08,1.543570e+08,1.554444e+08,1.559662e+08,1.572868e+08,1.579124e+08,1.593400e+08,1.599980e+08,1.615871e+08,1.623565e+08,1.639527e+08,1.648129e+08,1.665672e+08,1.673739e+08,1.691823e+08,1.700719e+08,1.722738e+08,1.733415e+08,1.755610e+08,1.765756e+08,1.788431e+08,1.799895e+08,1.822291e+08,1.832687e+08,1.857241e+08,1.869994e+08,1.894524e+08,1.907628e+08,1.935647e+08,1.948901e+08,1.976488e+08,1.990131e+08,2.019969e+08,2.033684e+08,2.063955e+08,2.076731e+08,2.108019e+08,2.122191e+08,2.154774e+08,2.170409e+08,2.203450e+08,2.219079e+08
1.952439e+07,2.690111e+07,3.294179e+07,3.802103e+07,4.240858e+07,4.608883e+07,4.977560e+07,5.375378e+07,5.682678e+07,5.899414e+07,6.180996e+07,6.449564e+07,6.683016e+07,6.957551e+07,7.333217e+07,7.369347e+07,7.835264e+07,7.793170e+07,8.152418e+07,8.295403e+07,8.365463e+07,8.690540e+07,8.993708e+07,8.938520e+07,9.081249e+07,9.346068e+07,9.835746e+07,9.802130e+07,9.766027e+07,9.828484e+07,9.997830e+07,1.025669e+08,1.062304e+08,1.107983e+08,1.095438e+08,1.088278e+08,1.088649e+08,1.091863e+08,1.103610e+08,1.115732e+08,1.138501e+08,1.160884e+08,1.193731e+08,1.225463e+08,1.269592e+08,1.270672e+08,1.259826e+08,1.251653e+08,1.246438e+08,1.243934e+08,1.243633e+08,1.246197e+08,1.251842e+08,1.258764e+08,1.267959e+08,1.278969e+08,1.292631e+08,1.307681e+08,1.323836e+08,1.343023e+08,1.364608e+08,1.387787e+08,1.412756e+08,1.438893e+08,1.467938e+08,1.499422e+08,1.531717e+08,1.566867e+08,1.555934e+08,1.545688e+08,1.536667e+08,1.527983e+08,1.520871e+08,1.513740e+08,1.508608e+08,1.502767e+08,1.499334e+08,1.494931e+08,1.493546e+08,1.490371e+08,1.490031e+08,1.488108e+08,1.489364e+08,1.488303e+08,1.491083e+08,1.491216e+08,1.495782e+08,1.496791e+08,1.503692e+08,1.506032e+08,1.512861e+08,1.515886e+08,1.524404e+08,1.527150e+08,1.536701e+08,1.541017e+08,1.552177e+08,1.558391e+08,1.571273e+08,1.577992e+08,1.591591e+08,1.598483e+08,1.614371e+08,1.622095e+08,1.639989e+08,1.649109e+08,1.666418e+08,1.675402e+08,1.693412e+08,1.703633e+08,1.723829e+08,1.732914e+08,1.754021e+08,1.764964e+08,1.785936e+08,1.797456e+08,1.820357e+08,1.830036e+08,1.853855e+08,1.866180e+08,1.892759e+08,1.904670e+08,1.929975e+08,1.944231e+08,1.971506e+08,1.985192e+08,2.012991e+08,2.026695e+08,2.055841e+08,2.071353e+08,2.103299e+08,2.118484e+08,2.151159e+08,2.165646e+08,2.198800e+08,2.215883e+08
1.947770e+07,2.682552e+07,3.286175e+07,3.791080e+07,4.230944e+07,4.596538e+07,4.964251e+07,5.360138e+07,5.669767e+07,5.886959e+07,6.166708e+07,6.433818e+07,6.670822e+07,6.943175e+07,7.315663e+07,7.361238e+07,7.814215e+07,7.779637e+07,8.133056e+07,8.275357e+07,8.352960e+07,8.670234e+07,8.969018e+07,8.919012e+07,9.068575e+07,9.333066e+07,9.812696e+07,9.773593e+07,9.742384e+07,9.809418e+07,9.980853e+07,1.025546e+08,1.059886e+08,1.104899e+08,1.092082e+08,1.084714e+08,1.085027e+08,1.088388e+08,1.101390e+08,1.113850e+08,1.137600e+08,1.159949e+08,1.193086e+08,1.222673e+08,1.266655e+08,1.267019e+08,1.256247e+08,1.248385e+08,1.242670e+08,1.240280e+08,1.240076e+08,1.241995e+08,1.246795e+08,1.253876e+08,1.263499e+08,1.274666e+08,1.288229e+08,1.305071e+08,1.322525e+08,1.341144e+08,1.363656e+08,1.385983e+08,1.411936e+08,1.439346e+08,1.466268e+08,1.496047e+08,1.527824e+08,1.562494e+08,1.551422e+08,1.541110e+08,1.532060e+08,1.523323e+08,1.516302e+08,1.508953e+08,1.503615e+08,1.497875e+08,1.494826e+08,1.490390e+08,1.488177e+08,1.485101e+08,1.485106e+08,1.483208e+08,1.484771e+08,1.483388e+08,1.486048e+08,1.486063e+08,1.490832e+08,1.492005e+08,1.497580e+08,1.499213e+08,1.506431e+08,1.509973e+08,1.518390e+08,1.522524e+08,1.532779e+08,1.537810e+08,1.547088e+08,1.552932e+08,1.566355e+08,1.573016e+08,1.586977e+08,1.593805e+08,1.608186e+08,1.615734e+08,1.632344e+08,1.640895e+08,1.658218e+08,1.667761e+08,1.688063e+08,1.697013e+08,1.716602e+08,1.726663e+08,1.748156e+08,1.758574e+08,1.782025e+08,1.794282e+08,1.817628e+08,1.829062e+08,1.852561e+08,1.864100e+08,1.891020e+08,1.904011e+08,1.929736e+08,1.942070e+08,1.970528e+08,1.984498e+08,2.013246e+08,2.027801e+08,2.055298e+08,2.069198e+08,2.100818e+08,2.113749e+08,2.145988e+08,2.160165e+08,2.193718e+08,2.209690e+08
1.959871e+07,2.696106e+07,3.304433e+07,3.810914e+07,4.253969e+07,4.619835e+07,4.990137e+07,5.387843e+07,5.696817e+07,5.918164e+07,6.197882e+07,6.465380e+07,6.706648e+07,6.978650e+07,7.352084e+07,7.397418e+07,7.854178e+07,7.818649e+07,8.173732e+07,8.315619e+07,8.394583e+07,8.712933e+07,9.014639e+07,8.961671e+07,9.117119e+07,9.383723e+07,9.860592e+07,9.823274e+07,9.789005e+07,9.854723e+07,1.003261e+08,1.030422e+08,1.065135e+08,1.110571e+08,1.097733e+08,1.090239e+08,1.090298e+08,1.093893e+08,1.106220e+08,1.118832e+08,1.142877e+08,1.165666e+08,1.199397e+08,1.228716e+08,1.272808e+08,1.273616e+08,1.262844e+08,1.254745e+08,1.249517e+08,1.246510e+08,1.246080e+08,1.248670e+08,1.253503e+08,1.260198e+08,1.269321e+08,1.280830e+08,1.294713e+08,1.310748e+08,1.328294e+08,1.346944e+08,1.368050e+08,1.393187e+08,1.418871e+08,1.446117e+08,1.474325e+08,1.503444e+08,1.536156e+08,1.570551e+08,1.559540e+08,1.549107e+08,1.540084e+08,1.531326e+08,1.524267e+08,1.517169e+08,1.511938e+08,1.505884e+08,1.502536e+08,1.498083e+08,1.496193e+08,1.492860e+08,1.492738e+08,1.490530e+08,1.491826e+08,1.490918e+08,1.493996e+08,1.494301e+08,1.499202e+08,1.499647e+08,1.505797e+08,1.508081e+08,1.515972e+08,1.518976e+08,1.527641e+08,1.531307e+08,1.540932e+08,1.545388e+08,1.557126e+08,1.562653e+08,1.575144e+08,1.580574e+08,1.593749e+08,1.600903e+08,1.616793e+08,1.624757e+08,1.641186e+08,1.650006e+08,1.667713e+08,1.676046e+08,1.693899e+08,1.704321e+08,1.724295e+08,1.734770e+08,1.756013e+08,1.767343e+08,1.790277e+08,1.801668e+08,1.824698e+08,1.836682e+08,1.860493e+08,1.871854e+08,1.897259e+08,1.909527e+08,1.938360e+08,1.952178e+08,1.981232e+08,1.994195e+08,2.022782e+08,2.037275e+08,2.066245e+08,2.080600e+08,2.110721e+08,2.124187e+08,2.156816e+08,2.171941e+08,2.204414e+08,2.221093e+08
1.943181e+07,2.671847e+07,3.276813e+07,3.776506e+07,4.218909e+07,4.578576e+07,4.947942e+07,5.339889e+07,5.654818e+07,5.860332e+07,6.143103e+07,6.408886e+07,6.640815e+07,6.911311e+07,7.294782e+07,7.322424e+07,7.784051e+07,7.740657e+07,8.105089e+07,8.241935e+07,8.309398e+07,8.636997e+07,8.932760e+07,8.882424e+07,9.021536e+07,9.286486e+07,9.785716e+07,9.733413e+07,9.697606e+07,9.767878e+07,9.930954e+07,1.019355e+08,1.055827e+08,1.100609e+08,1.087598e+08,1.079931e+08,1.080057e+08,1.083286e+08,1.096170e+08,1.109005e+08,1.131555e+08,1.153112e+08,1.186525e+08,1.217947e+08,1.263061e+08,1.262121e+08,1.251344e+08,1.243298e+08,1.237931e+08,1.234988e+08,1.234700e+08,1.236494e+08,1.240545e+08,1.247495e+08,1.257226e+08,1.268375e+08,1.281682e+08,1.297912e+08,1.315782e+08,1.335181e+08,1.356595e+08,1.378469e+08,1.403317e+08,1.430089e+08,1.458605e+08,1.490298e+08,1.522554e+08,1.556457e+08,1.545475e+08,1.535243e+08,1.526156e+08,1.517435e+08,1.510301e+08,1.503299e+08,1.498137e+08,1.492425e+08,1.489069e+08,1.484631e+08,1.482882e+08,1.479433e+08,1.479387e+08,1.477217e+08,1.478790e+08,1.477954e+08,1.481519e+08,1.481215e+08,1.485178e+08,1.485991e+08,1.492215e+08,1.494251e+08,1.501708e+08,1.504290e+08,1.513205e+08,1.516383e+08,1.525510e+08,1.530584e+08,1.542108e+08,1.547175e+08,1.559716e+08,1.565260e+08,1.579836e+08,1.585969e+08,1.601049e+08,1.607664e+08,1.623719e+08,1.631196e+08,1.649046e+08,1.657946e+08,1.677258e+08,1.687575e+08,1.706944e+08,1.717304e+08,1.739199e+08,1.748837e+08,1.772040e+08,1.783550e+08,1.807979e+08,1.819156e+08,1.843220e+08,1.855563e+08,1.880918e+08,1.893714e+08,1.918575e+08,1.931114e+08,1.958414e+08,1.971890e+08,2.000665e+08,2.014325e+08,2.043599e+08,2.058187e+08,2.089818e+08,2.105578e+08,2.138752e+08,2.152701e+08,2.187529e+08,2.201136e+08
1.949612e+07,2.685161e+07,3.290992e+07,3.794919e+07,4.237678e+07,4.602812e+07,4.973270e+07,5.365913e+07,5.678569e+07,5.896269e+07,6.176848e+07,6.444597e+07,6.682688e+07,6.949528e+07,7.327161e+07,7.370201e+07,7.820188e+07,7.787673e+07,8.148638e+07,8.281659e+07,8.361846e+07,8.686797e+07,8.976500e+07,8.926010e+07,9.077099e+07,9.354817e+07,9.827443e+07,9.782920e+07,9.747710e+07,9.816271e+07,9.992459e+07,1.026950e+08,1.062008e+08,1.105823e+08,1.093359e+08,1.085814e+08,1.086076e+08,1.090246e+08,1.101684e+08,1.114617e+08,1.138225e+08,1.161221e+08,1.195819e+08,1.225170e+08,1.268588e+08,1.268193e+08,1.257666e+08,1.249705e+08,1.244499e+08,1.242046e+08,1.242164e+08,1.244262e+08,1.249127e+08,1.255450e+08,1.264585e+08,1.276436e+08,1.291003e+08,1.305254e+08,1.322865e+08,1.342001e+08,1.364453e+08,1.387735e+08,1.413511e+08,1.441437e+08,1.470104e+08,1.499170e+08,1.532073e+08,1.563826e+08,1.552875e+08,1.542651e+08,1.533639e+08,1.524885e+08,1.518198e+08,1.510991e+08,1.505926e+08,1.499933e+08,1.496771e+08,1.492429e+08,1.490593e+08,1.487335e+08,1.487049e+08,1.485207e+08,1.486965e+08,1.486019e+08,1.489261e+08,1.489719e+08,1.494120e+08,1.494790e+08,1.501593e+08,1.503412e+08,1.509278e+08,1.512841e+08,1.522296e+08,1.526375e+08,1.536167e+08,1.540427e+08,1.551914e+08,1.557239e+08,1.570399e+08,1.576614e+08,1.590263e+08,1.598074e+08,1.613136e+08,1.620167e+08,1.637462e+08,1.645233e+08,1.662153e+08,1.670259e+08,1.688414e+08,1.698452e+08,1.718710e+08,1.729423e+08,1.751715e+08,1.763158e+08,1.783393e+08,1.794133e+08,1.817414e+08,1.829231e+08,1.853669e+08,1.865179e+08,1.891490e+08,1.904995e+08,1.930520e+08,1.944592e+08,1.972404e+08,1.986708e+08,2.017094e+08,2.030803e+08,2.060352e+08,2.074750e+08,2.105090e+08,2.118210e+08,2.150513e+08,2.166205e+08,2.197091e+08,2.211570e+08
1.945215e+07,2.675914e+07,3.278877e+07,3.782299e+07,4.222638e+07,4.585731e+07,4.952458e+07,5.347414e+07,5.657457e+07,5.873272e+07,6.153850e+07,6.418750e+07,6.655236e+07,6.926705e+07,7.301275e+07,7.340799e+07,7.794489e+07,7.761852e+07,8.112290e+07,8.253058e+07,8.333757e+07,8.650541e+07,8.946165e+07,8.893865e+07,9.047224e+07,9.312808e+07,9.792676e+07,9.746694e+07,9.712312e+07,9.779424e+07,9.954775e+07,1.022451e+08,1.057461e+08,1.102190e+08,1.089200e+08,1.081700e+08,1.081523e+08,1.084993e+08,1.097303e+08,1.110289e+08,1.134610e+08,1.157339e+08,1.190218e+08,1.219935e+08,1.264123e+08,1.263888e+08,1.253065e+08,1.244904e+08,1.239491e+08,1.236561e+08,1.236019e+08,1.238533e+08,1.242477e+08,1.249859e+08,1.258749e+08,1.269962e+08,1.283745e+08,1.300162e+08,1.317196e+08,1.336600e+08,1.358973e+08,1.382353e+08,1.408779e+08,1.434860e+08,1.463137e+08,1.492661e+08,1.525391e+08,1.558681e+08,1.547810e+08,1.537639e+08,1.528752e+08,1.520199e+08,1.513466e+08,1.506252e+08,1.501038e+08,1.495405e+08,1.492098e+08,1.487288e+08,1.485283e+08,1.482193e+08,1.481907e+08,1.479593e+08,1.480249e+08,1.478681e+08,1.481112e+08,1.480614e+08,1.485813e+08,1.486388e+08,1.492048e+08,1.494326e+08,1.502414e+08,1.505303e+08,1.513519e+08,1.517589e+08,1.527159e+08,1.531718e+08,1.543165e+08,1.548363e+08,1.560856e+08,1.566785e+08,1.580123e+08,1.586790e+08,1.603384e+08,1.610556e+08,1.626292e+08,1.633708e+08,1.652999e+08,1.661518e+08,1.680834e+08,1.689332e+08,1.708905e+08,1.719285e+08,1.741481e+08,1.751705e+08,1.775129e+08,1.786811e+08,1.809264e+08,1.820948e+08,1.844985e+08,1.857422e+08,1.885213e+08,1.897106e+08,1.924463e+08,1.936909e+08,1.965627e+08,1.980062e+08,2.006635e+08,2.021357e+08,2.050166e+08,2.064780e+08,2.095041e+08,2.108948e+08,2.140471e+08,2.156691e+08,2.189209e+08,2.204269e+08
1.923026e+07,2.650533e+07,3.247907e+07,3.746472e+07,4.181707e+07,4.540187e+07,4.904055e+07,5.296497e+07,5.604044e+07,5.812958e+07,6.089277e+07,6.352406e+07,6.585133e+07,6.859039e+07,7.231880e+07,7.267987e+07,7.720065e+07,7.684394e+07,8.034288e+07,8.175526e+07,8.250614e+07,8.559418e+07,8.860602e+07,8.811040e+07,8.955472e+07,9.210999e+07,9.700561e+07,9.656470e+07,9.619025e+07,9.689247e+07,9.858062e+07,1.012139e+08,1.046285e+08,1.091715e+08,1.079206e+08,1.072421e+08,1.072146e+08,1.074815e+08,1.086738e+08,1.100123e+08,1.123203e+08,1.145465e+08,1.177442e+08,1.206919e+08,1.252173e+08,1.251964e+08,1.241304e+08,1.233348e+08,1.228641e+08,1.225790e+08,1.225870e+08,1.228052e+08,1.232956e+08,1.240616e+08,1.248638e+08,1.259172e+08,1.271840e+08,1.287344e+08,1.304640e+08,1.324505e+08,1.345402e+08,1.368767e+08,1.394226e+08,1.420292e+08,1.446767e+08,1.476723e+08,1.509998e+08,1.543896e+08,1.533013e+08,1.522874e+08,1.513971e+08,1.505171e+08,1.498066e+08,1.490950e+08,1.485945e+08,1.480200e+08,1.476924e+08,1.472194e+08,1.470610e+08,1.467475e+08,1.467287e+08,1.464914e+08,1.466310e+08,1.465326e+08,1.468155e+08,1.468336e+08,1.472905e+08,1.473993e+08,1.479755e+08,1.482369e+08,1.488706e+08,1.492576e+08,1.500925e+08,1.504545e+08,1.513727e+08,1.518643e+08,1.531749e+08,1.537403e+08,1.549130e+08,1.555143e+08,1.569444e+08,1.576396e+08,1.591140e+08,1.598631e+08,1.614433e+08,1.623702e+08,1.642271e+08,1.651496e+08,1.668772e+08,1.677164e+08,1.696340e+08,1.705486e+08,1.726016e+08,1.735674e+08,1.757333e+08,1.769027e+08,1.791745e+08,1.803603e+08,1.828515e+08,1.840788e+08,1.865778e+08,1.878066e+08,1.904825e+08,1.917826e+08,1.945136e+08,1.959482e+08,1.986612e+08,2.000760e+08,2.028068e+08,2.041525e+08,2.071732e+08,2.086379e+08,2.119915e+08,2.134967e+08,2.168681e+08,2.183392e+08
1.948627e+07,2.680030e+07,3.286866e+07,3.788108e+07,4.230207e+07,4.590445e+07,4.959974e+07,5.355830e+07,5.668002e+07,5.878019e+07,6.157377e+07,6.422866e+07,6.660295e+07,6.931480e+07,7.313133e+07,7.342960e+07,7.807226e+07,7.762969e+07,8.123592e+07,8.263138e+07,8.332364e+07,8.654403e+07,8.958425e+07,8.902894e+07,9.045713e+07,9.313734e+07,9.810024e+07,9.759258e+07,9.722004e+07,9.787104e+07,9.959622e+07,1.022058e+08,1.057803e+08,1.103958e+08,1.090784e+08,1.082738e+08,1.082248e+08,1.086135e+08,1.098127e+08,1.110879e+08,1.134891e+08,1.156235e+08,1.190508e+08,1.220284e+08,1.266180e+08,1.265985e+08,1.255156e+08,1.246898e+08,1.241226e+08,1.238312e+08,1.237487e+08,1.239212e+08,1.243906e+08,1.249956e+08,1.258714e+08,1.269933e+08,1.284645e+08,1.300174e+08,1.317633e+08,1.336947e+08,1.359142e+08,1.382414e+08,1.407021e+08,1.433842e+08,1.462779e+08,1.493019e+08,1.526712e+08,1.561194e+08,1.550152e+08,1.539830e+08,1.530838e+08,1.522043e+08,1.515033e+08,1.507625e+08,1.502169e+08,1.496373e+08,1.492999e+08,1.488393e+08,1.486298e+08,1.483023e+08,1.483084e+08,1.480850e+08,1.482660e+08,1.481557e+08,1.484620e+08,1.484619e+08,1.489360e+08,1.490599e+08,1.496473e+08,1.498659e+08,1.506109e+08,1.508869e+08,1.517796e+08,1.521028e+08,1.530044e+08,1.534318e+08,1.545261e+08,1.550092e+08,1.562982e+08,1.568663e+08,1.581858e+08,1.588082e+08,1.602422e+08,1.609927e+08,1.627395e+08,1.635203e+08,1.651651e+08,1.660093e+08,1.678553e+08,1.687921e+08,1.707441e+08,1.718056e+08,1.742099e+08,1.752420e+08,1.774517e+08,1.785963e+08,1.809472e+08,1.821004e+08,1.844148e+08,1.857383e+08,1.884172e+08,1.896921e+08,1.924116e+08,1.936612e+08,1.963155e+08,1.977029e+08,2.004171e+08,2.019554e+08,2.050472e+08,2.064077e+08,2.094002e+08,2.109348e+08,2.143214e+08,2.158540e+08,2.192835e+08,2.207771e+08
1.935518e+07,2.662712e+07,3.263776e+07,3.763346e+07,4.203660e+07,4.562654e+07,4.929858e+07,5.321023e+07,5.631533e+07,5.841796e+07,6.122455e+07,6.387392e+07,6.618528e+07,6.886418e+07,7.268382e+07,7.300070e+07,7.756306e+07,7.711828e+07,8.075893e+07,8.208111e+07,8.278129e+07,8.608703e+07,8.898605e+07,8.842963e+07,8.986633e+07,9.259725e+07,9.748038e+07,9.693996e+07,9.655487e+07,9.720168e+07,9.892301e+07,1.016362e+08,1.052295e+08,1.096667e+08,1.083762e+08,1.075921e+08,1.075292e+08,1.077825e+08,1.089976e+08,1.103262e+08,1.127057e+08,1.148763e+08,1.183612e+08,1.213999e+08,1.258362e+08,1.257579e+08,1.246845e+08,1.238705e+08,1.233221e+08,1.230416e+08,1.229897e+08,1.232196e+08,1.236621e+08,1.242643e+08,1.250564e+08,1.261225e+08,1.274221e+08,1.291128e+08,1.307461e+08,1.327662e+08,1.349632e+08,1.373069e+08,1.397935e+08,1.426121e+08,1.454600e+08,1.485393e+08,1.518697e+08,1.550867e+08,1.539947e+08,1.529828e+08,1.520906e+08,1.512343e+08,1.505288e+08,1.498080e+08,1.492790e+08,1.486963e+08,1.483304e+08,1.478799e+08,1.477119e+08,1.473514e+08,1.473687e+08,1.471694e+08,1.473398e+08,1.472233e+08,1.475250e+08,1.474887e+08,1.479177e+08,1.480194e+08,1.486259e+08,1.487980e+08,1.495369e+08,1.497873e+08,1.506726e+08,1.510168e+08,1.519879e+08,1.524185e+08,1.534690e+08,1.540229e+08,1.553002e+08,1.559118e+08,1.572491e+08,1.578982e+08,1.594087e+08,1.602169e+08,1.618357e+08,1.626412e+08,1.642678e+08,1.651102e+08,1.668383e+08,1.676938e+08,1.696921e+08,1.706024e+08,1.727313e+08,1.737129e+08,1.761604e+08,1.773354e+08,1.794958e+08,1.806385e+08,1.831990e+08,1.844382e+08,1.870945e+08,1.883530e+08,1.910558e+08,1.923514e+08,1.950673e+08,1.964315e+08,1.994741e+08,2.008912e+08,2.038703e+08,2.052674e+08,2.084349e+08,2.098724e+08,2.130704e+08,2.147310e+08,2.179206e+08,2.193249e+08
