1.083737e+03,1.533127e+03,1.700811e+03,2.168861e+03
1.076731e+03,1.524485e+03,1.720925e+03,2.156215e+03
1.057692e+03,1.495610e+03,1.635962e+03,2.115389e+03
1.062707e+03,1.502947e+03,1.628158e+03,2.122571e+03
1.120137e+03,1.585094e+03,1.747670e+03,2.241200e+03
1.128327e+03,1.595259e+03,1.797222e+03,2.255643e+03
1.086823e+03,1.538291e+03,1.706829e+03,2.175245e+03
1.030162e+03,1.458032e+03,1.636639e+03,2.062269e+03
1.142906e+03,1.618362e+03,1.814904e+03,2.289116e+03
1.073408e+03,1.519349e+03,1.700552e+03,2.148974e+03
