5.000000e-09,1.099686e-08,4.399767e-09,2.710007e-09,2.315859e-09,2.171469e-09,2.067078e-09,1.992932e-09,1.938785e-09,1.918297e-09,1.878785e-09,1.861712e-09,1.854395e-09,1.847565e-09,1.812931e-09,1.770980e-09,1.744638e-09,1.725614e-09,1.704150e-09,1.704150e-09,1.701711e-09,1.712931e-09,1.726102e-09,1.732931e-09,1.734394e-09,1.715858e-09,1.705614e-09,1.700248e-09,1.694882e-09,1.693907e-09,1.703175e-09,1.712931e-09,1.711468e-09,1.698297e-09,1.691955e-09,1.698297e-09,1.697809e-09,1.706590e-09,1.693419e-09,1.691955e-09,1.692443e-09,1.703175e-09,1.701711e-09,1.689029e-09,1.687565e-09,1.689516e-09,1.703175e-09,1.701224e-09,1.686589e-09,1.690980e-09,1.690004e-09,1.690492e-09,1.690004e-09,1.681711e-09,1.691955e-09,1.685126e-09,1.680248e-09,1.680248e-09
3.750000e-09,1.096228e-08,4.284706e-09,2.643482e-09,2.060676e-09,1.837870e-09,1.679821e-09,1.601162e-09,1.549943e-09,1.512626e-09,1.485187e-09,1.466162e-09,1.436162e-09,1.430308e-09,1.409089e-09,1.414942e-09,1.406162e-09,1.372503e-09,1.326406e-09,1.294942e-09,1.285430e-09,1.283235e-09,1.282137e-09,1.281406e-09,1.287259e-09,1.300796e-09,1.309211e-09,1.304454e-09,1.302259e-09,1.296406e-09,1.283235e-09,1.274088e-09,1.272625e-09,1.278113e-09,1.280674e-09,1.292015e-09,1.291649e-09,1.282869e-09,1.274454e-09,1.271893e-09,1.272625e-09,1.280674e-09,1.282137e-09,1.286162e-09,1.271893e-09,1.271527e-09,1.270430e-09,1.270796e-09,1.278113e-09,1.276649e-09,1.265674e-09,1.268967e-09,1.267869e-09,1.276649e-09,1.275918e-09,1.266040e-09,1.264942e-09,1.263845e-09
2.500000e-09,1.113673e-08,4.416962e-09,2.707202e-09,2.069395e-09,1.653785e-09,1.434516e-09,1.248174e-09,1.165978e-09,1.132808e-09,1.080856e-09,1.055003e-09,1.033295e-09,1.022076e-09,9.945146e-10,9.942707e-10,9.852463e-10,9.796365e-10,9.696365e-10,9.537828e-10,9.379291e-10,9.198803e-10,8.962217e-10,8.818314e-10,8.671972e-10,8.640265e-10,8.620753e-10,8.618314e-10,8.581728e-10,8.589045e-10,8.671972e-10,8.720753e-10,8.818314e-10,8.840265e-10,8.840265e-10,8.791485e-10,8.710997e-10,8.601240e-10,8.562216e-10,8.542704e-10,8.559777e-10,8.584167e-10,8.628070e-10,8.696363e-10,8.689046e-10,8.667094e-10,8.596362e-10,8.523192e-10,8.503679e-10,8.518313e-10,8.545143e-10,8.586606e-10,8.584167e-10,8.581728e-10,8.493923e-10,8.484167e-10,8.471972e-10,8.493923e-10
1.250000e-09,1.099301e-08,4.439096e-09,2.705555e-09,2.088603e-09,1.699943e-09,1.433357e-09,1.183600e-09,1.030551e-09,9.415267e-10,8.833558e-10,7.678677e-10,7.325018e-10,6.893309e-10,6.214040e-10,6.203064e-10,6.189649e-10,5.906722e-10,5.589648e-10,5.367696e-10,5.394525e-10,5.395745e-10,5.381111e-10,5.414038e-10,5.405501e-10,5.365257e-10,5.262818e-10,5.149403e-10,4.990866e-10,4.892085e-10,4.809158e-10,4.709158e-10,4.609158e-10,4.540865e-10,4.470133e-10,4.425011e-10,4.383547e-10,4.360376e-10,4.361596e-10,4.359157e-10,4.385986e-10,4.401840e-10,4.428669e-10,4.478669e-10,4.528670e-10,4.544523e-10,4.588426e-10,4.570133e-10,4.566475e-10,4.512816e-10,4.461596e-10,4.421352e-10,4.372572e-10,4.326230e-10,4.306718e-10,4.300620e-10,4.294523e-10,4.307937e-10
6.250000e-10,1.116677e-08,4.268577e-09,2.708452e-09,2.077353e-09,1.674547e-09,1.427656e-09,1.184546e-09,1.028874e-09,9.521060e-10,8.877766e-10,7.628982e-10,7.539348e-10,6.961907e-10,5.858856e-10,6.084466e-10,5.972880e-10,5.524099e-10,4.747268e-10,4.208242e-10,4.482023e-10,4.583853e-10,4.596048e-10,4.368608e-10,4.051534e-10,3.720436e-10,3.452143e-10,3.258240e-10,3.097264e-10,3.078361e-10,3.151532e-10,3.197874e-10,3.268606e-10,3.304581e-10,3.312508e-10,3.322264e-10,3.289947e-10,3.252142e-10,3.147874e-10,3.044215e-10,2.952751e-10,2.837507e-10,2.761897e-10,2.630189e-10,2.562506e-10,2.464945e-10,2.416164e-10,2.343603e-10,2.315554e-10,2.280798e-10,2.241164e-10,2.232018e-10,2.216774e-10,2.207018e-10,2.192383e-10,2.202749e-10,2.208237e-10,2.204579e-10
3.125000e-10,6.250000e-09,4.232373e-09,2.699107e-09,2.065874e-09,1.670903e-09,1.459714e-09,1.189104e-09,1.028432e-09,9.566639e-10,9.059016e-10,7.805354e-10,7.558403e-10,7.013889e-10,5.987057e-10,6.051387e-10,6.046814e-10,5.459007e-10,4.846811e-10,4.318456e-10,4.583395e-10,4.755347e-10,4.709920e-10,4.492541e-10,4.184309e-10,3.894369e-10,3.495588e-10,3.219672e-10,2.992233e-10,2.989489e-10,3.108392e-10,3.216624e-10,3.289185e-10,3.358392e-10,3.414795e-10,3.408392e-10,3.393758e-10,3.388270e-10,3.282478e-10,3.230648e-10,3.092233e-10,2.973635e-10,2.858696e-10,2.776379e-10,2.617537e-10,2.496195e-10,2.381256e-10,2.269975e-10,2.180646e-10,2.079121e-10,1.985523e-10,1.861437e-10,1.809608e-10,1.729730e-10,1.656254e-10,1.583998e-10,1.501071e-10,1.464485e-10
1.562500e-10,2.435753e-10,3.125000e-09,2.703947e-09,2.024235e-09,1.686033e-09,1.426398e-09,1.184172e-09,1.045650e-09,9.527234e-10,8.867019e-10,7.743388e-10,7.563052e-10,6.946282e-10,5.891402e-10,6.035152e-10,5.959390e-10,5.410455e-10,4.785759e-10,4.258776e-10,4.543075e-10,4.744905e-10,4.691551e-10,4.504508e-10,4.148714e-10,3.792311e-10,3.558164e-10,3.225389e-10,3.012888e-10,2.940175e-10,3.047492e-10,3.205877e-10,3.297798e-10,3.365328e-10,3.385450e-10,3.424932e-10,3.432707e-10,3.383926e-10,3.349627e-10,3.206944e-10,3.097492e-10,3.045053e-10,2.912888e-10,2.776760e-10,2.634991e-10,2.537887e-10,2.412887e-10,2.315631e-10,2.223405e-10,2.122185e-10,2.026910e-10,1.938191e-10,1.846422e-10,1.791087e-10,1.721879e-10,1.650842e-10,1.596422e-10,1.530263e-10
7.812500e-11,6.433667e-10,1.562500e-09,1.562500e-09,1.562500e-09,1.562500e-09,1.424276e-09,1.168010e-09,1.027887e-09,9.641220e-10,8.898612e-10,7.736566e-10,7.486032e-10,6.896168e-10,5.845022e-10,6.096318e-10,6.004397e-10,5.382597e-10,4.789760e-10,4.213920e-10,4.555232e-10,4.674897e-10,4.613693e-10,4.389759e-10,4.194865e-10,3.833660e-10,3.528781e-10,3.257439e-10,2.958811e-10,2.929771e-10,3.054238e-10,3.163308e-10,3.262699e-10,3.330686e-10,3.346312e-10,3.370626e-10,3.428248e-10,3.317043e-10,3.361479e-10,3.180381e-10,3.134726e-10,3.006448e-10,2.876951e-10,2.761173e-10,2.644176e-10,2.526950e-10,2.421995e-10,2.301187e-10,2.202254e-10,2.095165e-10,2.018641e-10,1.924281e-10,1.844174e-10,1.763228e-10,1.727100e-10,1.666506e-10,1.575652e-10,1.546155e-10
3.906250e-11,6.766118e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.812500e-10,7.709756e-10,7.639367e-10,6.933344e-10,5.894698e-10,6.137343e-10,5.952244e-10,5.442906e-10,4.765046e-10,4.268779e-10,4.675259e-10,4.722706e-10,4.663712e-10,4.539359e-10,4.262186e-10,3.784480e-10,3.592939e-10,3.288747e-10,3.007572e-10,2.945148e-10,3.125827e-10,3.240766e-10,3.256658e-10,3.339204e-10,3.428991e-10,3.440462e-10,3.425828e-10,3.372779e-10,3.300675e-10,3.209364e-10,3.123998e-10,3.000407e-10,2.889622e-10,2.753913e-10,2.621900e-10,2.508752e-10,2.403379e-10,2.284476e-10,2.183675e-10,2.088363e-10,1.999757e-10,1.919688e-10,1.886838e-10,1.814505e-10,1.735694e-10,1.649718e-10,1.610351e-10,1.530168e-10
6.250000e-09,1.108692e-08,4.539340e-09,3.016166e-09,2.671653e-09,2.546653e-09,2.470433e-09,2.377750e-09,2.342994e-09,2.344213e-09,2.302750e-09,2.290554e-09,2.269823e-09,2.244823e-09,2.177749e-09,2.149700e-09,2.129578e-09,2.116164e-09,2.127749e-09,2.137505e-09,2.149091e-09,2.158847e-09,2.157017e-09,2.133237e-09,2.116773e-09,2.115554e-09,2.132627e-09,2.133847e-09,2.129578e-09,2.124091e-09,2.110066e-09,2.107627e-09,2.111286e-09,2.123481e-09,2.122261e-09,2.105798e-09,2.112505e-09,2.125920e-09,2.124091e-09,2.106408e-09,2.111286e-09,2.118603e-09,2.117993e-09,2.111895e-09,2.113725e-09,2.114334e-09,2.103359e-09,2.102749e-09,2.113725e-09,2.105798e-09,2.099090e-09,2.097261e-09,2.106408e-09,2.105798e-09,2.096651e-09,2.102139e-09,2.102139e-09,2.106408e-09
