5.000000e-09,1.000000e-07,3.919010e-08,2.580470e-08,1.960078e-08,1.548614e-08,1.298223e-08,1.166857e-08,1.043832e-08,9.404169e-09,7.782702e-09,7.743190e-09,6.502211e-09,6.767090e-09,5.923185e-09,5.293915e-09,5.613428e-09,5.311964e-09,4.863670e-09,4.353425e-09,3.902205e-09,4.172449e-09,4.255864e-09,4.302206e-09,3.929034e-09,3.688058e-09,3.557814e-09,3.155861e-09,2.981227e-09,2.774885e-09,2.635860e-09,2.732933e-09,2.799763e-09,2.882690e-09,2.932934e-09,2.975373e-09,3.040251e-09,2.991959e-09,2.975373e-09,2.930983e-09,2.885129e-09,2.791470e-09,2.778787e-09,2.644641e-09,2.554396e-09,2.425128e-09,2.337323e-09,2.210493e-09,2.127078e-09,2.050005e-09,1.988541e-09,1.932932e-09,1.890980e-09,1.852444e-09,1.830492e-09,1.800736e-09,1.785126e-09,1.772931e-09,1.765126e-09,1.755858e-09,1.759273e-09
2.500000e-09,5.000000e-08,4.063583e-08,2.588701e-08,1.952066e-08,1.559528e-08,1.280235e-08,1.208893e-08,1.033283e-08,9.263803e-09,7.847214e-09,7.642824e-09,6.347455e-09,6.599650e-09,5.992576e-09,5.262818e-09,5.637941e-09,5.425989e-09,4.753304e-09,4.283303e-09,3.902083e-09,4.069644e-09,4.353303e-09,4.306962e-09,4.018424e-09,3.925253e-09,3.563301e-09,3.344276e-09,3.085008e-09,2.879397e-09,2.600128e-09,2.715982e-09,2.846226e-09,2.925007e-09,3.002568e-09,3.029154e-09,3.059398e-09,3.046471e-09,3.005251e-09,2.959641e-09,3.067447e-09,2.832324e-09,2.760616e-09,2.782080e-09,2.591836e-09,2.461835e-09,2.380616e-09,2.345494e-09,2.186957e-09,2.069639e-09,2.077200e-09,1.904029e-09,1.891834e-09,1.756712e-09,1.695492e-09,1.629638e-09,1.570370e-09,1.485248e-09,1.446955e-09,1.365735e-09,1.345491e-09
3.750000e-09,7.500000e-08,4.198272e-08,2.650342e-08,1.971133e-08,1.536095e-08,1.335131e-08,1.177265e-08,1.062643e-08,9.440328e-09,7.666299e-09,7.677641e-09,6.670077e-09,6.975200e-09,6.116539e-09,5.274708e-09,5.651904e-09,5.403123e-09,4.823609e-09,4.362633e-09,4.015437e-09,4.227266e-09,4.402511e-09,4.301535e-09,4.122266e-09,3.891046e-09,3.602021e-09,3.298728e-09,3.027629e-09,2.807751e-09,2.610555e-09,2.719214e-09,2.842141e-09,2.946044e-09,3.019215e-09,3.107386e-09,3.084703e-09,3.107020e-09,3.126044e-09,3.096044e-09,2.984824e-09,2.916044e-09,2.827141e-09,2.687385e-09,2.583116e-09,2.490921e-09,2.371652e-09,2.254945e-09,2.139700e-09,2.019700e-09,1.938846e-09,1.857992e-09,1.766529e-09,1.690065e-09,1.651285e-09,1.573357e-09,1.537138e-09,1.489577e-09,1.460674e-09,1.425552e-09,1.406528e-09
1.250000e-09,2.500000e-08,2.500000e-08,2.500000e-08,1.978157e-08,1.566156e-08,1.299521e-08,1.173472e-08,1.055996e-08,9.403377e-09,7.776787e-09,7.802885e-09,6.394711e-09,6.853614e-09,6.128734e-09,5.178366e-09,5.554709e-09,5.358489e-09,4.934219e-09,4.367633e-09,3.882388e-09,4.204705e-09,4.233486e-09,4.319584e-09,4.154095e-09,3.851046e-09,3.523362e-09,3.266532e-09,3.062020e-09,2.827995e-09,2.624702e-09,2.695311e-09,2.788239e-09,2.925922e-09,2.990434e-09,3.046288e-09,3.066654e-09,3.048605e-09,3.047385e-09,3.060068e-09,2.984824e-09,2.899946e-09,2.826165e-09,2.720433e-09,2.637019e-09,2.523848e-09,2.439945e-09,2.317018e-09,2.222993e-09,2.125066e-09,2.039700e-09,1.946773e-09,1.859090e-09,1.812870e-09,1.725797e-09,1.675553e-09,1.620187e-09,1.564211e-09,1.482869e-09,1.440186e-09,1.380674e-09
6.250000e-10,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.250000e-08,1.155829e-08,1.046060e-08,9.236090e-09,7.720232e-09,7.589195e-09,6.413583e-09,6.825596e-09,5.819679e-09,5.224677e-09,5.655959e-09,5.262604e-09,4.916201e-09,4.248943e-09,3.972723e-09,4.027601e-09,4.388761e-09,4.188577e-09,4.123333e-09,3.893394e-09,3.574917e-09,3.351990e-09,2.981745e-09,2.798086e-09,2.678574e-09,2.721074e-09,2.881074e-09,2.956867e-09,3.041867e-09,3.094184e-09,3.061806e-09,3.145343e-09,3.051989e-09,3.032721e-09,2.989062e-09,2.987172e-09,2.892720e-09,2.728452e-09,2.639488e-09,2.545037e-09,2.442841e-09,2.302170e-09,2.205524e-09,2.105097e-09,2.057840e-09,1.955950e-09,1.852291e-09,1.788693e-09,1.728510e-09,1.644852e-09,1.610339e-09,1.528693e-09,1.499668e-09,1.445217e-09,1.406741e-09
3.125000e-10,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,6.250000e-09,5.962316e-09,5.284845e-09,5.642377e-09,5.388443e-09,4.847649e-09,4.331794e-09,3.896793e-09,4.165056e-09,4.223013e-09,4.229324e-09,4.092312e-09,3.851397e-09,3.565054e-09,3.303072e-09,3.052858e-09,2.862736e-09,2.660723e-09,2.791424e-09,2.855998e-09,2.969077e-09,3.046974e-09,3.065419e-09,3.118072e-09,3.118285e-09,3.108072e-09,3.070145e-09,2.988041e-09,2.919291e-09,2.843315e-09,2.728254e-09,2.612918e-09,2.560082e-09,2.399777e-09,2.359777e-09,2.262277e-09,2.166636e-09,2.008587e-09,1.924105e-09,1.903435e-09,1.825294e-09,1.709684e-09,1.631970e-09,1.631879e-09,1.565354e-09,1.516086e-09,1.404866e-09,1.363220e-09
1.562500e-10,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.125000e-09,3.017774e-09,2.822347e-09,2.607483e-09,2.679435e-09,2.765838e-09,2.920594e-09,2.916371e-09,2.965579e-09,3.019741e-09,3.037119e-09,3.026524e-09,3.053643e-09,2.987576e-09,2.892515e-09,2.816615e-09,2.734374e-09,2.630349e-09,2.509526e-09,2.399754e-09,2.296431e-09,2.221903e-09,2.102985e-09,2.068946e-09,1.979159e-09,1.908899e-09,1.776628e-09,1.715286e-09,1.666033e-09,1.615667e-09,1.522085e-09,1.495118e-09,1.435545e-09,1.380057e-09
6.250000e-09,1.033762e-07,4.100162e-08,2.548085e-08,1.910401e-08,1.556925e-08,1.294668e-08,1.214058e-08,1.021374e-08,9.222888e-09,7.861300e-09,7.764348e-09,6.357637e-09,6.694833e-09,5.852758e-09,5.142391e-09,5.508855e-09,5.317391e-09,4.835683e-09,4.232023e-09,3.775924e-09,4.008851e-09,4.124095e-09,4.163730e-09,3.978973e-09,3.687509e-09,3.480801e-09,3.244825e-09,3.074703e-09,2.990556e-09,2.871653e-09,2.929580e-09,3.003361e-09,3.041776e-09,3.077751e-09,3.090556e-09,2.992995e-09,3.060678e-09,3.008239e-09,2.954580e-09,2.816775e-09,2.732629e-09,2.709458e-09,2.589945e-09,2.532628e-09,2.451530e-09,2.431408e-09,2.380798e-09,2.321042e-09,2.281408e-09,2.275310e-09,2.232018e-09,2.218603e-09,2.206408e-09,2.199091e-09,2.197261e-09,2.197261e-09,2.222262e-09,2.209457e-09,2.239335e-09,2.252140e-09
7.500000e-09,1.037970e-07,4.115827e-08,2.624604e-08,1.940236e-08,1.576211e-08,1.302040e-08,1.224113e-08,1.061527e-08,9.399169e-09,7.816482e-09,7.816482e-09,6.414528e-09,6.816968e-09,6.034039e-09,5.135500e-09,5.381355e-09,5.357940e-09,4.804768e-09,4.306474e-09,3.955985e-09,4.116230e-09,4.182815e-09,4.183547e-09,4.037937e-09,3.925985e-09,3.756229e-09,3.586472e-09,3.508179e-09,3.404277e-09,3.312813e-09,3.337691e-09,3.341350e-09,3.325252e-09,3.287203e-09,3.238910e-09,3.209642e-09,3.128422e-09,3.050129e-09,2.987934e-09,2.946958e-09,2.870129e-09,2.842324e-09,2.792568e-09,2.763299e-09,2.732568e-09,2.702568e-09,2.687933e-09,2.688665e-09,2.681348e-09,2.677689e-09,2.678421e-09,2.684275e-09,2.690860e-09,2.695982e-09,2.711348e-09,2.720129e-09,2.728177e-09,2.736226e-09,2.739153e-09,2.746470e-09
8.750000e-09,1.071963e-07,4.065857e-08,2.594573e-08,1.891242e-08,1.569156e-08,1.268668e-08,1.209253e-08,1.042362e-08,9.328376e-09,7.836178e-09,7.683372e-09,6.316662e-09,6.699102e-09,5.970929e-09,5.147147e-09,5.379342e-09,5.232513e-09,4.901292e-09,4.539340e-09,4.240559e-09,4.219218e-09,4.212388e-09,4.193608e-09,4.237144e-09,4.144949e-09,4.015193e-09,3.963973e-09,3.844461e-09,3.785558e-09,3.757387e-09,3.727509e-09,3.676289e-09,3.609704e-09,3.561899e-09,3.482508e-09,3.408240e-09,3.335679e-09,3.285313e-09,3.217874e-09,3.171776e-09,3.141044e-09,3.121410e-09,3.099215e-09,3.095800e-09,3.092386e-09,3.111166e-09,3.123971e-09,3.116288e-09,3.161532e-09,3.150435e-09,3.198240e-09,3.181166e-09,3.199947e-09,3.233240e-09,3.206776e-09,3.225557e-09,3.200800e-09,3.176044e-09,3.132508e-09,3.109459e-09
