2.500000e-09,2.267932e-09,1.170613e-09,1.023539e-09,9.693926e-10,9.535389e-10,9.264657e-10,8.740265e-10,8.718314e-10,8.598801e-10,8.610997e-10,8.884168e-10,8.501240e-10,8.393923e-10,8.686607e-10,8.408557e-10,8.703680e-10,8.757338e-10,8.601240e-10,8.398801e-10,8.410996e-10,8.481728e-10,8.452460e-10,8.510996e-10,8.462216e-10,8.410996e-10,8.459777e-10,8.401240e-10
1.875000e-09,2.407597e-09,1.045887e-09,8.133861e-10,7.594226e-10,7.625323e-10,7.208249e-10,7.076542e-10,6.869834e-10,6.357637e-10,6.428979e-10,6.441784e-10,6.555199e-10,6.432638e-10,6.372272e-10,6.458247e-10,6.498491e-10,6.289954e-10,6.502150e-10,6.439955e-10,6.427150e-10,6.463735e-10,6.483857e-10,6.352150e-10,6.364955e-10,6.403369e-10,6.255198e-10,6.209466e-10
1.250000e-09,2.307871e-09,9.498194e-10,6.206722e-10,5.429891e-10,5.228671e-10,5.016476e-10,4.826231e-10,4.849402e-10,4.618914e-10,4.490865e-10,4.307937e-10,4.305498e-10,4.315254e-10,4.361596e-10,4.360376e-10,4.272571e-10,4.257937e-10,4.299401e-10,4.383547e-10,4.289645e-10,4.235986e-10,4.294523e-10,4.284767e-10,4.233547e-10,4.234766e-10,4.284767e-10,4.228669e-10
6.250000e-10,2.337048e-09,9.463743e-10,5.708855e-10,4.457023e-10,3.686899e-10,3.288728e-10,2.908849e-10,2.828361e-10,2.671653e-10,2.608848e-10,2.632628e-10,2.589945e-10,2.419823e-10,2.286896e-10,2.246042e-10,2.191774e-10,2.178969e-10,2.194822e-10,2.239335e-10,2.260676e-10,2.278969e-10,2.224091e-10,2.202749e-10,2.166774e-10,2.160676e-10,2.161286e-10,2.172261e-10
3.125000e-10,2.345143e-09,9.582493e-10,5.717544e-10,4.610834e-10,3.687661e-10,3.243453e-10,2.646500e-10,2.419671e-10,1.873937e-10,2.050157e-10,1.870889e-10,1.649547e-10,1.475461e-10,1.475461e-10,1.507473e-10,1.510522e-10,1.471193e-10,1.415095e-10,1.313265e-10,1.235826e-10,1.186436e-10,1.135826e-10,1.117838e-10,1.102289e-10,1.100460e-10,1.111436e-10,1.127899e-10
1.562500e-10,2.307711e-09,9.424794e-10,5.735456e-10,4.644905e-10,3.711061e-10,3.254657e-10,2.659534e-10,2.467613e-10,1.931483e-10,2.120508e-10,1.988953e-10,1.670660e-10,1.388189e-10,1.345354e-10,1.466543e-10,1.525842e-10,1.542306e-10,1.493373e-10,1.365781e-10,1.253433e-10,1.171878e-10,1.023554e-10,9.429139e-11,8.293465e-11,7.697427e-11,6.916938e-11,6.567851e-11
7.812500e-11,1.562500e-09,9.620641e-10,5.754625e-10,4.591818e-10,3.737852e-10,3.215595e-10,2.699435e-10,2.492498e-10,1.943793e-10,2.139373e-10,1.980455e-10,1.672908e-10,1.397755e-10,1.354462e-10,1.458807e-10,1.518639e-10,1.517877e-10,1.479462e-10,1.377480e-10,1.274584e-10,1.166123e-10,1.054080e-10,9.674185e-11,8.738969e-11,8.091102e-11,7.373875e-11,6.889880e-11
3.906250e-11,7.812500e-10,7.812500e-10,5.671031e-10,4.669886e-10,3.723351e-10,3.251285e-10,2.699111e-10,2.465383e-10,1.927463e-10,2.121480e-10,1.951891e-10,1.663323e-10,1.402271e-10,1.343201e-10,1.447965e-10,1.503643e-10,1.534207e-10,1.486227e-10,1.388551e-10,1.279710e-10,1.168238e-10,1.060311e-10,9.581388e-11,8.747925e-11,8.037177e-11,7.443044e-11,6.852341e-11
1.953125e-11,3.906250e-10,3.906250e-10,3.906250e-10,3.906250e-10,3.764005e-10,3.222483e-10,2.725188e-10,2.474444e-10,1.921603e-10,2.111886e-10,1.983151e-10,1.661008e-10,1.402681e-10,1.350146e-10,1.455710e-10,1.507826e-10,1.526500e-10,1.479529e-10,1.394125e-10,1.279052e-10,1.147993e-10,1.064075e-10,9.513838e-11,8.760216e-11,8.041273e-11,7.433802e-11,6.878351e-11
9.765625e-12,1.953125e-10,1.953125e-10,1.953125e-10,1.953125e-10,1.953125e-10,1.953125e-10,1.953125e-10,1.953125e-10,1.936242e-10,1.953125e-10,1.946389e-10,1.667025e-10,1.402628e-10,1.352447e-10,1.463718e-10,1.512461e-10,1.525190e-10,1.475437e-10,1.382459e-10,1.283449e-10,1.169043e-10,1.059125e-10,9.664134e-11,8.780462e-11,8.039987e-11,7.390786e-11,6.863822e-11
